"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_1","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freunde / Bekannte","Friends / acquaintances",NA,"Unzufrieden","Not at all satisfied",1
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_1","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freunde / Bekannte","Friends / acquaintances",NA,"Eher unzufrieden","Rather dissatisfied",2
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_1","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freunde / Bekannte","Friends / acquaintances",NA,"Eher zufrieden","Rather satisfied",3
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_1","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freunde / Bekannte","Friends / acquaintances",NA,"Ziemlich zufrieden","Quite satisfied",4
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_1","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freunde / Bekannte","Friends / acquaintances",NA,"Sehr zufrieden","Extremely / very satisfied",5
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_2","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freizeitgestaltung / Hobbys","Leisure time / hobbies",NA,"Unzufrieden","Not at all satisfied",1
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_2","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freizeitgestaltung / Hobbys","Leisure time / hobbies",NA,"Eher unzufrieden","Rather dissatisfied",2
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_2","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freizeitgestaltung / Hobbys","Leisure time / hobbies",NA,"Eher zufrieden","Rather satisfied",3
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_2","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freizeitgestaltung / Hobbys","Leisure time / hobbies",NA,"Ziemlich zufrieden","Quite satisfied",4
"reinwarth_2023_domain_satisfaction","reinwarth_2023_domain_satisfaction_1","q12_2","Fragebogen zur Lebenszufriedenheit (FLZ) / Questionnaire on Life Satisfaction -- General Life Satisfaction module, satisfaction ratings (Fragen zur Lebenszufriedenheit-Module, FLZ^M; Henrich & Herschbach, 2000)","German","Bei den folgenden Fragen geht es darum, wie zufrieden Sie mit Ihrem Leben und mit den einzelnen Aspekten Ihres Lebens sind. Bitte kreuzen Sie an, wie zufrieden Sie in den einzelnen Lebensbereichen sind. Wie zufrieden sind Sie…","The following questions are about your satisfaction with your life and with the individual aspects of your life. Please tick how satisfied you are in each area of your life. How satisfied are you...",NA,NA,"Freizeitgestaltung / Hobbys","Leisure time / hobbies",NA,"Sehr zufrieden","Extremely / very satisfied",5
