"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpHands","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with performing hands-on activities (example: woodworking, crafting)",NA,"No experience",1
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpHands","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with performing hands-on activities (example: woodworking, crafting)",NA,NA,2
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpHands","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with performing hands-on activities (example: woodworking, crafting)",NA,NA,3
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpHands","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with performing hands-on activities (example: woodworking, crafting)",NA,NA,4
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpHands","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with performing hands-on activities (example: woodworking, crafting)",NA,"Lots of experience",5
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpRobots","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with robots",NA,"No experience",1
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpRobots","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with robots",NA,NA,2
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpRobots","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with robots",NA,NA,3
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpRobots","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with robots",NA,NA,4
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpRobots","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with robots",NA,"Lots of experience",5
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpTech","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with technology",NA,"No experience",1
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpTech","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with technology",NA,NA,2
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpTech","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with technology",NA,NA,3
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpTech","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with technology",NA,NA,4
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpTech","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with technology",NA,"Lots of experience",5
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProg","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming",NA,"No experience",1
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProg","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming",NA,NA,2
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProg","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming",NA,NA,3
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProg","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming",NA,NA,4
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProg","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming",NA,"Lots of experience",5
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProgRob","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming robots",NA,"No experience",1
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProgRob","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming robots",NA,NA,2
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProgRob","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming robots",NA,NA,3
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProgRob","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming robots",NA,NA,4
"ajaykumar_2023_experience","ajaykumar_2023_experience_1","ExpProgRob","Prior experience ratings (study-authored covariate items; Ajaykumar et al., 2023)",NA,NA,"Participants’ level of experience with programming robots",NA,"Lots of experience",5
