"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Totally disagree",1
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Disagree very much",2
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Disagree slightly",3
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Neutral",4
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Agree slightly",5
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Agree very much",6
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci1","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"The event happened because of the way I acted.",NA,"Totally agree",7
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Totally disagree",1
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Disagree very much",2
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Disagree slightly",3
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Neutral",4
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Agree slightly",5
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Agree very much",6
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci2","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I can't trust that I will do the right thing.",NA,"Totally agree",7
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci3","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I am a weak person.",NA,"Totally disagree",1
"ptcichina_zhan_2024","ptcichina_zhan_2024_1","ptci3","Posttraumatic Cognitions Inventory (PTCI)","Chinese","We are interested in the kind of thoughts which you may have had after a traumatic experience. Below are a number of statements that may or may not be representative of your thinking. Please read each statement carefully and tell us how much you AGREE or DISAGREE with each statement. People react to traumatic events in many different ways. There are no right or wrong answers to these statements.",NA,"I am a weak person.",NA,"Disagree very much",2
