"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"qiang_2025_coping","qiang_2025_coping_1","cope1","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"If I encounter problems at work, I will solve them no matter what.",NA,"Strongly disagree",1
"qiang_2025_coping","qiang_2025_coping_1","cope1","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"If I encounter problems at work, I will solve them no matter what.",NA,NA,2
"qiang_2025_coping","qiang_2025_coping_1","cope1","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"If I encounter problems at work, I will solve them no matter what.",NA,NA,3
"qiang_2025_coping","qiang_2025_coping_1","cope1","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"If I encounter problems at work, I will solve them no matter what.",NA,NA,4
"qiang_2025_coping","qiang_2025_coping_1","cope1","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"If I encounter problems at work, I will solve them no matter what.",NA,"Strongly agree",5
"qiang_2025_coping","qiang_2025_coping_1","cope2","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"I usually remain calm in the face of work-related stress.",NA,"Strongly disagree",1
"qiang_2025_coping","qiang_2025_coping_1","cope2","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"I usually remain calm in the face of work-related stress.",NA,NA,2
"qiang_2025_coping","qiang_2025_coping_1","cope2","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"I usually remain calm in the face of work-related stress.",NA,NA,3
"qiang_2025_coping","qiang_2025_coping_1","cope2","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"I usually remain calm in the face of work-related stress.",NA,NA,4
"qiang_2025_coping","qiang_2025_coping_1","cope2","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"I usually remain calm in the face of work-related stress.",NA,"Strongly agree",5
"qiang_2025_coping","qiang_2025_coping_1","cope3","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"In my current job, I feel capable of handling many tasks simultaneously.",NA,"Strongly disagree",1
"qiang_2025_coping","qiang_2025_coping_1","cope3","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"In my current job, I feel capable of handling many tasks simultaneously.",NA,NA,2
"qiang_2025_coping","qiang_2025_coping_1","cope3","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"In my current job, I feel capable of handling many tasks simultaneously.",NA,NA,3
"qiang_2025_coping","qiang_2025_coping_1","cope3","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"In my current job, I feel capable of handling many tasks simultaneously.",NA,NA,4
"qiang_2025_coping","qiang_2025_coping_1","cope3","Qiang et al. (2025) frontline retail staff survey, coping block (questionnaire items 30-32)","Chinese",NA,NA,"In my current job, I feel capable of handling many tasks simultaneously.",NA,"Strongly agree",5
