"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_1","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I am clear about my feelings.",NA,NA,"Almost never",NA,1
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_1","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I am clear about my feelings.",NA,NA,"Sometimes",NA,2
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_1","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I am clear about my feelings.",NA,NA,"About half the time",NA,3
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_1","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I am clear about my feelings.",NA,NA,"Most of the time",NA,4
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_1","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I am clear about my feelings.",NA,NA,"Almost always",NA,5
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_2","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I'll pay attention to how I feel.",NA,NA,"Almost never",NA,1
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_2","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I'll pay attention to how I feel.",NA,NA,"Sometimes",NA,2
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_2","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I'll pay attention to how I feel.",NA,NA,"About half the time",NA,3
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_2","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I'll pay attention to how I feel.",NA,NA,"Most of the time",NA,4
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_2","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I'll pay attention to how I feel.",NA,NA,"Almost always",NA,5
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_3","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I've experienced uncontrollable emotions.",NA,NA,"Almost never",NA,1
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_3","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I've experienced uncontrollable emotions.",NA,NA,"Sometimes",NA,2
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_3","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I've experienced uncontrollable emotions.",NA,NA,"About half the time",NA,3
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_3","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I've experienced uncontrollable emotions.",NA,NA,"Most of the time",NA,4
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_3","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I've experienced uncontrollable emotions.",NA,NA,"Almost always",NA,5
"yang_2023_emotional_eating_ders","yang_2023_emotional_eating_ders_1","DERS_4","Difficulties in Emotion Regulation Scale (DERS; Gratz & Roemer, 2004), 36 items","Chinese","Please read the topic carefully and choose it according to your actual situation",NA,NA,NA,"I don't know how I feel.",NA,NA,"Almost never",NA,1
