"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,"completely disagree",1,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,NA,2,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,NA,3,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,"neither agree nor disagree",4,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,NA,5,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,NA,6,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_1","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"When I feel angry over things happening in the world I have employees at the school that I can talk to.",NA,"completely agree",7,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,"completely disagree",1,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,NA,2,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,NA,3,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,"neither agree nor disagree",4,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,NA,5,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,NA,6,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_2","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"If I am angry because of injustices in the world there is someone at school I can share it with",NA,"completely agree",7,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,"completely disagree",1,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,NA,2,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,NA,3,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,"neither agree nor disagree",4,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,NA,5,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,NA,6,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_3","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"It is easy for me to talk to employees at the school when I feel anger over political issues",NA,"completely agree",7,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,"completely disagree",1,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,NA,2,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,NA,3,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,"neither agree nor disagree",4,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,NA,5,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,NA,6,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_4","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"The school employees are easy to find when I need someone to talk to about injustices in the world",NA,"completely agree",7,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,"completely disagree",1,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,NA,2,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,NA,3,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,"neither agree nor disagree",4,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,NA,5,NA,NA,NA,NA
"eldor_2022_political_resilience","eldor_2022_political_resilience_1","political_resilience_5","Resilience against radicalization and extremism in schools scale (Eldor et al. 2022; 48-item pool plus 1 attention-check item)","Norwegian",NA,NA,"I can share frustrations I feel due to injustices in the world with school employees",NA,NA,6,NA,NA,NA,NA
