"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"liu_2022_mice_skills","liu_2022_mice_skills_1","Interpersonal communication skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Interpersonal communication skills",NA,"very unimportant",1,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Interpersonal communication skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Interpersonal communication skills",NA,NA,2,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Interpersonal communication skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Interpersonal communication skills",NA,NA,3,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Interpersonal communication skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Interpersonal communication skills",NA,NA,4,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Interpersonal communication skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Interpersonal communication skills",NA,"very important",5,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Market promotion skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Market promotion skills",NA,"very unimportant",1,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Market promotion skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Market promotion skills",NA,NA,2,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Market promotion skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Market promotion skills",NA,NA,3,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Market promotion skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Market promotion skills",NA,NA,4,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Market promotion skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Market promotion skills",NA,"very important",5,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Organizing and coordinating skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Organizing and coordinating skills",NA,"very unimportant",1,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Organizing and coordinating skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Organizing and coordinating skills",NA,NA,2,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Organizing and coordinating skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Organizing and coordinating skills",NA,NA,3,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Organizing and coordinating skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Organizing and coordinating skills",NA,NA,4,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Organizing and coordinating skills","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Organizing and coordinating skills",NA,"very important",5,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Proficiency in English","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Proficiency in English",NA,"very unimportant",1,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Proficiency in English","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Proficiency in English",NA,NA,2,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Proficiency in English","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Proficiency in English",NA,NA,3,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Proficiency in English","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Proficiency in English",NA,NA,4,NA,NA,NA,NA
"liu_2022_mice_skills","liu_2022_mice_skills_1","Proficiency in English","MICE employability skills questionnaire (Liu, Seevers & Lin, 2022)","Chinese",NA,NA,"Proficiency in English",NA,"very important",5,NA,NA,NA,NA
