"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"yang_2026_pars3","yang_2026_pars3_1","item1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"What is the usual intensity of your physical activity?",NA,NA,1
"yang_2026_pars3","yang_2026_pars3_1","item1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"What is the usual intensity of your physical activity?",NA,NA,2
"yang_2026_pars3","yang_2026_pars3_1","item1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"What is the usual intensity of your physical activity?",NA,NA,3
"yang_2026_pars3","yang_2026_pars3_1","item1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"What is the usual intensity of your physical activity?",NA,NA,4
"yang_2026_pars3","yang_2026_pars3_1","item1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"What is the usual intensity of your physical activity?",NA,NA,5
"yang_2026_pars3","yang_2026_pars3_1","item2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How long does each session of physical activity last?",NA,NA,1
"yang_2026_pars3","yang_2026_pars3_1","item2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How long does each session of physical activity last?",NA,NA,2
"yang_2026_pars3","yang_2026_pars3_1","item2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How long does each session of physical activity last?",NA,NA,3
"yang_2026_pars3","yang_2026_pars3_1","item2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How long does each session of physical activity last?",NA,NA,4
"yang_2026_pars3","yang_2026_pars3_1","item2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How long does each session of physical activity last?",NA,NA,5
"yang_2026_pars3","yang_2026_pars3_1","item3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in physical activity per month/week?",NA,"less than once a month",1
"yang_2026_pars3","yang_2026_pars3_1","item3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in physical activity per month/week?",NA,NA,2
"yang_2026_pars3","yang_2026_pars3_1","item3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in physical activity per month/week?",NA,NA,3
"yang_2026_pars3","yang_2026_pars3_1","item3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in physical activity per month/week?",NA,NA,4
"yang_2026_pars3","yang_2026_pars3_1","item3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in physical activity per month/week?",NA,"daily",5
