"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@1_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya dapati diri saya sukar ditenteramkan",NA,NA,0,NA,NA,"I found it hard to wind down",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@1_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya dapati diri saya sukar ditenteramkan",NA,NA,1,NA,NA,"I found it hard to wind down",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@1_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya dapati diri saya sukar ditenteramkan",NA,NA,2,NA,NA,"I found it hard to wind down",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@1_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya dapati diri saya sukar ditenteramkan",NA,NA,3,NA,NA,"I found it hard to wind down",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@1_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya dapati diri saya sukar ditenteramkan",NA,NA,4,NA,NA,"I found it hard to wind down",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@2_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sedar mulut saya terasa kering",NA,NA,0,NA,NA,"I was aware of dryness of my mouth",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@2_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sedar mulut saya terasa kering",NA,NA,1,NA,NA,"I was aware of dryness of my mouth",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@2_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sedar mulut saya terasa kering",NA,NA,2,NA,NA,"I was aware of dryness of my mouth",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@2_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sedar mulut saya terasa kering",NA,NA,3,NA,NA,"I was aware of dryness of my mouth",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@2_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sedar mulut saya terasa kering",NA,NA,4,NA,NA,"I was aware of dryness of my mouth",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@3_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya tidak dapat mengalami perasaan positif sama sekali",NA,NA,0,NA,NA,"I couldn't seem to experience any positive feeling at all",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@3_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya tidak dapat mengalami perasaan positif sama sekali",NA,NA,1,NA,NA,"I couldn't seem to experience any positive feeling at all",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@3_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya tidak dapat mengalami perasaan positif sama sekali",NA,NA,2,NA,NA,"I couldn't seem to experience any positive feeling at all",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@3_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya tidak dapat mengalami perasaan positif sama sekali",NA,NA,3,NA,NA,"I couldn't seem to experience any positive feeling at all",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@3_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya tidak dapat mengalami perasaan positif sama sekali",NA,NA,4,NA,NA,"I couldn't seem to experience any positive feeling at all",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@4_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya mengalami kesukaran bernafas (contohnya pernafasan yang laju, tercungap-cungap walaupun tidak melakukan senaman fizikal)",NA,NA,0,NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@4_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya mengalami kesukaran bernafas (contohnya pernafasan yang laju, tercungap-cungap walaupun tidak melakukan senaman fizikal)",NA,NA,1,NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@4_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya mengalami kesukaran bernafas (contohnya pernafasan yang laju, tercungap-cungap walaupun tidak melakukan senaman fizikal)",NA,NA,2,NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@4_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya mengalami kesukaran bernafas (contohnya pernafasan yang laju, tercungap-cungap walaupun tidak melakukan senaman fizikal)",NA,NA,3,NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@4_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya mengalami kesukaran bernafas (contohnya pernafasan yang laju, tercungap-cungap walaupun tidak melakukan senaman fizikal)",NA,NA,4,NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@5_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sukar untuk mendapatkan semangat bagi melakukan sesuatu perkara",NA,NA,0,NA,NA,"I found it difficult to work up the initiative to do things",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@5_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sukar untuk mendapatkan semangat bagi melakukan sesuatu perkara",NA,NA,1,NA,NA,"I found it difficult to work up the initiative to do things",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@5_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sukar untuk mendapatkan semangat bagi melakukan sesuatu perkara",NA,NA,2,NA,NA,"I found it difficult to work up the initiative to do things",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@5_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sukar untuk mendapatkan semangat bagi melakukan sesuatu perkara",NA,NA,3,NA,NA,"I found it difficult to work up the initiative to do things",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@5_D","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya sukar untuk mendapatkan semangat bagi melakukan sesuatu perkara",NA,NA,4,NA,NA,"I found it difficult to work up the initiative to do things",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@6_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya cenderung untuk bertindak keterlaluan dalam sesuatu keadaan",NA,NA,0,NA,NA,"I tended to over-react to situations",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@6_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya cenderung untuk bertindak keterlaluan dalam sesuatu keadaan",NA,NA,1,NA,NA,"I tended to over-react to situations",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@6_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya cenderung untuk bertindak keterlaluan dalam sesuatu keadaan",NA,NA,2,NA,NA,"I tended to over-react to situations",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@6_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya cenderung untuk bertindak keterlaluan dalam sesuatu keadaan",NA,NA,3,NA,NA,"I tended to over-react to situations",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@6_S","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya cenderung untuk bertindak keterlaluan dalam sesuatu keadaan",NA,NA,4,NA,NA,"I tended to over-react to situations",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@7_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya rasa menggeletar (contohnya pada tangan)",NA,NA,0,NA,NA,"I experienced trembling (eg, in the hands)",NA
"rosharudin_2023_dass21","rosharudin_2023_dass21_1","@7_A","Depression Anxiety Stress Scales - 21 (DASS-21), Malay version (Musa, Fadzil & Zain, 2007)","Malay",NA,NA,"Saya rasa menggeletar (contohnya pada tangan)",NA,NA,1,NA,NA,"I experienced trembling (eg, in the hands)",NA
