table,note
rosetti2023_gad7,"PASS with caveats. (1) LANGUAGE FALLBACK: the study surveyed Mexican university students (UNAM, Instituto de Investigaciones Biomedicas), so the GAD-7 was almost certainly administered in Spanish, but NO administered wording is recoverable in scope: the figshare deposit (10.6084/m9.figshare.16900393.v2) contains exactly one file, ClimateAnxietyDataBase.csv, whose GAD columns are the bare strings GAD7_q1..GAD7_q7 with no label row and whose only text values are English covariate levels (Male/Female/Other, '2-3 hrs', '45 min'), and the paper (Ramirez-Lopez, Rosetti & Poma 2023, Ecopsychology 15(2):184-192, doi:10.1089/eco.2022.0049) is CLOSED ACCESS with no supplements -- unpaywall reports oa_status=closed with zero OA locations, Europe PMC returns 0 hits, Semantic Scholar openAccessPdf status=CLOSED, and both liebertpub.com and journals.sagepub.com return HTTP 403. So the 2026-09-01 fallback applies: the instrument publisher's official English is in the base fields, the four _translated columns are empty, language=Spanish, text_source=translated_substitute, translation_source=official_instrument_english. The official Spanish GAD-7 exists at phqscreeners.com but is off-source and no accessible source names which Spanish version was used, so it was NOT substituted. (2) language=Spanish is INFERRED from the sample, not read off a source -- the paywalled paper is the only place the administration language could be stated. If the administration were in fact English the base wording shipped here would be unchanged; only the language flag and the fallback marker would be wrong. (3) MAPPING is PARTIAL, not VERIFIED: verify_rosetti2023_gad7.R pins GAD7_q6 (irritability, the content outlier: mean inter-item r 0.391 vs 0.427-0.546 for the other six), GAD7_q5 (restlessness -- its single strongest correlate is GAD7_q4 'trouble relaxing' at 0.580) and the 0->3 direction (Female 9.64 vs Male 6.83 on the raw sum). GAD7_q1/q2/q3/q4/q7 are not separated from one another. (4) RIGHTS: cleared by express grant, register verdict 'ship' for the PHQ/GAD screener family; GAD-7_English.pdf footer, fetched 2026-09-10, sha256 180538a8e3f2f3cb012f9991d1b307d3d14720e82bf0593f8853f4885740ce48: 'No permission required to reproduce, translate, display or distribute.' Nothing is reserved. (5) SIBLING WARNING: rosetti_2023_gad7 (with the underscore) is a SEPARATE IRW table built by a second processing script, data/rosetti_2023_climate_anxiety.py, from the same figshare file and the same seven columns; it is owned by another agent and nothing was written for it. The corpus therefore appears to hold two GAD-7 tables from one deposit, differing only in their id scheme (rosetti2023_* keeps the source 'R1' ids via data/rosetti2023_climate_anxiety.py; rosetti_2023_* renumbers 1..468) -- a response-data duplication observation, not an item-text defect. (6) STEP 3b clean: 7 items, resp 0-3, deposit column GAD7_sum equals the raw unreversed sum of the seven exactly (max abs diff 0) with range 0-21, which matches the GAD-7 and not the CAS (22 items, 0-4) or CCKQ (10 correct/incorrect items) in the same file. RETRY TEST: NO -- an unchanged retry would not produce a different result. The gaps are determinate: the deposit demonstrably publishes no item wording (one CSV, opened), and the paper is behind a paywall with no OA copy anywhere (four independent checks). What would have to change: the paper becoming accessible (it could state the administration language, name the Spanish GAD-7 version used, and would let the Spanish wording be substituted on-source), or the authors depositing the administered Spanish questionnaire."
rosetti_2023_cas,"Administered-language fallback. The deposit (figshare 16900393, one file, ClimateAnxietyDataBase.csv) carries no variable labels and no Spanish text -- its only CAS columns are the bare headers CAS_q1..CAS_q22 -- and the source article (10.1089/eco.2022.0049, Ecopsychology) is closed access with no OA copy anywhere (OpenAlex oa_status=closed, Semantic Scholar CLOSED; liebertpub.com 301s to journals.sagepub.com, which returns 403). So the administered Spanish could not be recovered from the deposit or the paper's supplements, and English is shipped in the base fields with language=Spanish and empty _translated columns, per the translated_substitute fallback."
rosetti_2023_cas,"Mapping is PARTIAL, not VERIFIED. The deposit's own CEI_sum/FI_sum/EXP_sum/BEH_sum/CAS_sum columns are reproduced exactly, for all 468 respondents, by the canonical 8/5/3/6 blocks of CAS_q1..q22, which pins every item's subscale membership and the block boundaries at 8/13/16/22; a one-item shift breaks the identity (200/468 and 163/468). Order WITHIN a block rests on a cross-sample per-item mean profile (Spearman 0.912 over 22 items vs a permutation null 95th pct of 0.423), whose within-block components are only 0.69 (CEI) and 0.54 (BEH) -- not enough to exclude a swap of two similar items inside one subscale."
rosetti_2023_cas,"Rights: no clause reserving any right on the Climate Change Anxiety Scale could be located. The rights holders' own one-page handout (Clayton & Karazsia, 'Climate Change Anxiety Scale', sha256 5b9550c029feece300e3f86813f3ec653d250f78e246b8f31b70cb830dd4c915, fetched 2026-09-10 from https://kff.org/wp-content/uploads/sites/3/2024/12/ccanxiety-scale.pdf) states only 'Please cite as Clayton, S., & Karazsia, B. (2020)...' -- a citation request, no fee, permission-required, non-commercial, no-derivatives or no-redistribution term. Nothing on wooster.edu/faculty/sclayton reserves anything either. Ships under silence-is-permission. NO instrument_rights_register.csv row was written: this is a ship-shaped picture and a round may never write a ship row -- escalated to the human instead."
rosetti_2023_gad7,"PASS WITH CAVEATS. (1) Fallback shape: Spanish administration, English wording shipped (text_source=translated_substitute, language=Spanish, _translated columns omitted); a later pass can backfill the administered Spanish. (2) language=Spanish is inferred from the study being a UNAM online survey of Mexico City university students, not quoted from the paper -- the paper (doi:10.1089/eco.2022.0049) is closed access, liebertpub 301s to journals.sagepub.com which returns 403, and Unpaywall/Semantic Scholar report no OA copy. (3) Mapping status PARTIAL: the cross-sample means route separates {GAD7_q2,q5,q7} from {q1,q3,q4,q6} and pins q2 as the lowest item, but does not distinguish q1/q3/q4/q6 from one another. (4) Instrument rights: register verdict 'ship' for the PHQ/GAD screener family applied unchanged (express Pfizer grant in the form footer); no new register row written."
rosharudin_2023_dass21,"PASS with real caveats -- read before use. (1) RESPONSE LEVELS DO NOT MATCH THE INSTRUMENT: the live table carries five resp levels (0,1,2,3,4; level 4 is used by 15-62 of 689 respondents on every one of the 21 items, ~5% overall) while both the paper (""Seven items are rated on a 4-point Likert scale ranging from 0 (did not apply to me) to 3 (applied to me very much)"") and the Musa Bahasa Malaysia DASS-21 form (""bulatkan pada nombor 0,1,2 atau 3"") document a four-point 0-3 scale. Summing the seven items per subscale WITH level 4 counted as 4 reproduces the paper's own Table 2 subscale SDs to <=0.02, so level 4 is a real, analysed response level and not a missing-value code -- the administration evidently offered a fifth option that neither the paper nor the form describes. Consequence: NO option_text is shipped (all five levels blank) and NO instructions are shipped, because the only published anchor set and the only published instruction paragraph both describe a 0-3 ladder that demonstrably is not the one respondents used. Nothing was padded or guessed."
rosharudin_2023_dass21,"item_text is the administered Bahasa Malaysia wording, from DASS 21_BahasaMalaysia_Musa.doc on the instrument's own distribution site (https://www2.psy.unsw.edu.au/dass/Malaysian/, sha256 e4e25329ccfe8f49f3823dadc9705c43ae8afcdc5e527aafb3a50b351937bdc2), which is the Musa, Fadzil & Zain (2007) translation the paper names as the version it administered. Transcribed verbatim; the only edits are stripping the form's leading item numbers and trimming trailing spaces (items 11, 17, 18, 20, 21 carry one in the .doc). Item 16's source-form full stop is kept. The deposit's own .sav (PLOS S1 File) labels every DASS column with nothing but a copy of its own column name (@3_D -> '3_D'), so it carries no item text at any level -- variable labels and value labels both checked."
rosharudin_2023_dass21,"item_text_translated is the publisher's official English DASS21 form (https://www2.psy.unsw.edu.au/dass/Download files/Dass21.pdf, sha256 8644cc86534d397e371985d5b25422ba76c4cdae0a5aed8f1a4453c17a5cd393) -- the parallel English original, not a translation of the shipped Malay, so a few items are not word-for-word (Malay item 8 reads 'Saya rasa saya menggunakan banyak tenaga dalam keadaan cemas' where the English form reads 'I felt that I was using a lot of nervous energy')."
rosharudin_2023_dass21,"RIGHTS: settled treatment APPLIED, not re-derived. The DASS FAQ (https://www2.psy.unsw.edu.au/dass/DASSFAQ.htm, sha256 a4800f9439e4828d57c4bcd243e4a848b50c404740cae05d4990c2a77bd638b5, fetched 2026-09-10 -- byte-identical to the copy batch_145 hashed) states ""The DASS questionnaire is public domain, and so permission is not needed to use it"" and ""The DASS questionnaires and scoring key may be downloaded from the DASS website and copied without restriction"", and the FAQ also covers translations: a translated version ""must be public domain"" and ""you do NOT need to obtain their permission to use it"". Same verdict as falih_2026_dass21 (batch_031), neurodegenerative_huizinga_2019_dass (batch_116) and ptacek2023_dass21 (batch_145). RESIDUAL FLAGGED FOR BEN, not decided here: the Download page (https://www2.psy.unsw.edu.au/dass/down.htm, sha256 0afb51a8737cc9c895ebfdf01d5ff37e7541d6d2ff68a30ab8a32fbbe554bd39) adds ""However, the scales may not be modified or sold for profit"" -- a no-modification and no-sale-for-profit sentence sitting beside an explicit public-domain declaration and an explicit grant to copy without restriction. Prior rounds quoted the FAQ's narrower resale sentence rather than this one. No register row written either way (a round may not write ship/ship_with_note)."
rosharudin_2023_dass21,SIBLING NOT TOUCHED: rosharudin_2023_ders18 comes from the same S1 File and is not assigned in this round; no files were written for it.
