"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P22","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Hablando ahora de los pisos en alquiler, en general, ¿diría Ud. que en esta zona en la que Ud. vive los alquileres son muy caros, caros, ajustados, baratos o muy baratos?","Speaking now about rental flats in general, would you say that in this area where you live rents are very expensive, expensive, reasonable, cheap or very cheap?",NA,"Muy caros","Very expensive",1
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P22","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Hablando ahora de los pisos en alquiler, en general, ¿diría Ud. que en esta zona en la que Ud. vive los alquileres son muy caros, caros, ajustados, baratos o muy baratos?","Speaking now about rental flats in general, would you say that in this area where you live rents are very expensive, expensive, reasonable, cheap or very cheap?",NA,"Caros","Expensive",2
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P22","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Hablando ahora de los pisos en alquiler, en general, ¿diría Ud. que en esta zona en la que Ud. vive los alquileres son muy caros, caros, ajustados, baratos o muy baratos?","Speaking now about rental flats in general, would you say that in this area where you live rents are very expensive, expensive, reasonable, cheap or very cheap?",NA,"Ajustados","Reasonable",3
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P22","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Hablando ahora de los pisos en alquiler, en general, ¿diría Ud. que en esta zona en la que Ud. vive los alquileres son muy caros, caros, ajustados, baratos o muy baratos?","Speaking now about rental flats in general, would you say that in this area where you live rents are very expensive, expensive, reasonable, cheap or very cheap?",NA,"Baratos","Cheap",4
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P22","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Hablando ahora de los pisos en alquiler, en general, ¿diría Ud. que en esta zona en la que Ud. vive los alquileres son muy caros, caros, ajustados, baratos o muy baratos?","Speaking now about rental flats in general, would you say that in this area where you live rents are very expensive, expensive, reasonable, cheap or very cheap?",NA,"Muy baratos","Very cheap",5
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P23","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Por lo que Ud. sabe, ¿los precios de los alquileres en esta zona están subiendo mucho, están subiendo algo, se mantienen estables, están bajando algo o están bajando mucho?","As far as you know, are rental prices in this area rising a lot, rising somewhat, holding steady, falling somewhat or falling a lot?",NA,"Están subiendo mucho","Rising a lot",1
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P23","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Por lo que Ud. sabe, ¿los precios de los alquileres en esta zona están subiendo mucho, están subiendo algo, se mantienen estables, están bajando algo o están bajando mucho?","As far as you know, are rental prices in this area rising a lot, rising somewhat, holding steady, falling somewhat or falling a lot?",NA,"Están subiendo algo","Rising somewhat",2
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P23","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Por lo que Ud. sabe, ¿los precios de los alquileres en esta zona están subiendo mucho, están subiendo algo, se mantienen estables, están bajando algo o están bajando mucho?","As far as you know, are rental prices in this area rising a lot, rising somewhat, holding steady, falling somewhat or falling a lot?",NA,"Se mantienen estables","Holding steady",3
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P23","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Por lo que Ud. sabe, ¿los precios de los alquileres en esta zona están subiendo mucho, están subiendo algo, se mantienen estables, están bajando algo o están bajando mucho?","As far as you know, are rental prices in this area rising a lot, rising somewhat, holding steady, falling somewhat or falling a lot?",NA,"Están bajando algo","Falling somewhat",4
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P23","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Por lo que Ud. sabe, ¿los precios de los alquileres en esta zona están subiendo mucho, están subiendo algo, se mantienen estables, están bajando algo o están bajando mucho?","As far as you know, are rental prices in this area rising a lot, rising somewhat, holding steady, falling somewhat or falling a lot?",NA,"Están bajando mucho","Falling a lot",5
"spain_2018_housing_rentals","spain_2018_housing_rentals_1","P24","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.22-P.24: el mercado del alquiler en la zona","Spanish",NA,NA,NA,NA,"Últimamente se está hablando mucho de los pisos de alquiler turístico. En esta zona en la que Ud. reside, ¿hay muchos pisos de alquiler turístico, hay bastantes, hay pocos o no hay pisos de alquiler turístico?","Lately there has been a lot of talk about tourist rental flats. In this area where you live, are there many tourist rental flats, quite a few, few, or no tourist rental flats?",NA,"Muchos","Many",1
