"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language","resp_raw"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111802,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"TEXTO I
As fronteiras, ao mesmo tempo que se separam, unem 
e articulam, por elas passando discursos de legitimação 
da ordem social tanto quanto do conflito.
TEXTO II
As últimas barreiras ao livre movimento do dinheiro 
e das mercadorias e informação que rendem dinheiro 
andam de mãos dadas com a pressão para cavar novos 
fossos e erigir novas muralhas que barrem o movimento 
daqueles que em consequência perdem, física ou 
espiritualmente, suas raízes.
A ressignificação contemporânea da ideia de fronteira 
compreende a","E","liberação da circulação de pessoas.",0,NA,NA,NA,NA,"Portuguese","A"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111802,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"TEXTO I
As fronteiras, ao mesmo tempo que se separam, unem 
e articulam, por elas passando discursos de legitimação 
da ordem social tanto quanto do conflito.
TEXTO II
As últimas barreiras ao livre movimento do dinheiro 
e das mercadorias e informação que rendem dinheiro 
andam de mãos dadas com a pressão para cavar novos 
fossos e erigir novas muralhas que barrem o movimento 
daqueles que em consequência perdem, física ou 
espiritualmente, suas raízes.
A ressignificação contemporânea da ideia de fronteira 
compreende a","E","preponderância dos limites naturais.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111802,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"TEXTO I
As fronteiras, ao mesmo tempo que se separam, unem 
e articulam, por elas passando discursos de legitimação 
da ordem social tanto quanto do conflito.
TEXTO II
As últimas barreiras ao livre movimento do dinheiro 
e das mercadorias e informação que rendem dinheiro 
andam de mãos dadas com a pressão para cavar novos 
fossos e erigir novas muralhas que barrem o movimento 
daqueles que em consequência perdem, física ou 
espiritualmente, suas raízes.
A ressignificação contemporânea da ideia de fronteira 
compreende a","E","supressão dos obstáculos aduaneiros.",0,NA,NA,NA,NA,"Portuguese","C"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111802,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"TEXTO I
As fronteiras, ao mesmo tempo que se separam, unem 
e articulam, por elas passando discursos de legitimação 
da ordem social tanto quanto do conflito.
TEXTO II
As últimas barreiras ao livre movimento do dinheiro 
e das mercadorias e informação que rendem dinheiro 
andam de mãos dadas com a pressão para cavar novos 
fossos e erigir novas muralhas que barrem o movimento 
daqueles que em consequência perdem, física ou 
espiritualmente, suas raízes.
A ressignificação contemporânea da ideia de fronteira 
compreende a","E","desvalorização da noção de nacionalismo.",0,NA,NA,NA,NA,"Portuguese","D"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111802,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"TEXTO I
As fronteiras, ao mesmo tempo que se separam, unem 
e articulam, por elas passando discursos de legitimação 
da ordem social tanto quanto do conflito.
TEXTO II
As últimas barreiras ao livre movimento do dinheiro 
e das mercadorias e informação que rendem dinheiro 
andam de mãos dadas com a pressão para cavar novos 
fossos e erigir novas muralhas que barrem o movimento 
daqueles que em consequência perdem, física ou 
espiritualmente, suas raízes.
A ressignificação contemporânea da ideia de fronteira 
compreende a","E","seletividade dos mecanismos segregadores.",1,NA,NA,NA,NA,"Portuguese","E"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111805,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"Esse ônibus relaciona-se ao ato praticado, em 1955, 
por Rosa Parks, apresentada em fotografia ao lado de 
Martin Luther King. O veículo alcançou o estatuto de obra 
museológica por simbolizar o(a)","D","impacto do medo da corrida armamentista.",0,NA,NA,NA,NA,"Portuguese","A"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111805,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"Esse ônibus relaciona-se ao ato praticado, em 1955, 
por Rosa Parks, apresentada em fotografia ao lado de 
Martin Luther King. O veículo alcançou o estatuto de obra 
museológica por simbolizar o(a)","D","democratização do acesso à escola pública.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111805,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"Esse ônibus relaciona-se ao ato praticado, em 1955, 
por Rosa Parks, apresentada em fotografia ao lado de 
Martin Luther King. O veículo alcançou o estatuto de obra 
museológica por simbolizar o(a)","D","preconceito de gênero no transporte coletivo.",0,NA,NA,NA,NA,"Portuguese","C"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111805,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"Esse ônibus relaciona-se ao ato praticado, em 1955, 
por Rosa Parks, apresentada em fotografia ao lado de 
Martin Luther King. O veículo alcançou o estatuto de obra 
museológica por simbolizar o(a)","D","deflagração do movimento por igualdade civil.",1,NA,NA,NA,NA,"Portuguese","D"
"enem_2018_1mil_ch","enem_2018_1mil_ch_1",111805,"ENEM 2018 - CH","LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação, dispostas 
da seguinte maneira:
a) questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b) Proposta de Redação;
c) questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇÃO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às questões 
relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE  QUESTÕES estão de acordo com 
as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência, 
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve os 30 minutos finais para marcar seu CARTÃO-RESPOSTA. Os rascunhos e as marcações assinaladas 
no CADERNO DE QUESTÕES não serão considerados na avaliação.
6. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
7. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e o 
CARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
8. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem o término 
das provas.
EXAME NACIONAL DO ENSINO MÉDIO
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
1º DIA
CADERNO
9
LARANJA
Infinitas são as personagens...
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
LINGUAGENS, CÓDIGOS E SUAS 
TECNOLOGIAS
Questões de 01 a 45
Questões de 01 a 05 (opção inglês)",NA,"Esse ônibus relaciona-se ao ato praticado, em 1955, 
por Rosa Parks, apresentada em fotografia ao lado de 
Martin Luther King. O veículo alcançou o estatuto de obra 
museológica por simbolizar o(a)","D","eclosão da rebeldia no comportamento juvenil.",0,NA,NA,NA,NA,"Portuguese","E"
