table,note
li_2025_marketing_exploitation,"LANGUAGE FALLBACK (2026-09-01 rule). The survey was administered in Chinese: respondents were managers and employees of China Time-Honored Brand enterprises in Southwest China (Sichuan, Chongqing, Yunnan, Guizhou, Tibet), recruited Jan-Apr 2024, and the article's section 3.3 states 'A rigorous translation and back-translation process was conducted'. The administered Chinese wording is not recoverable within the deposit: S1 File (.s001, SPSS .sav, 'original data.sav') is the study's only data supplement and contains zero CJK characters at either label level (it carries no variable labels at all -- all 51 column_names_to_labels entries are None -- and every value label is English), and the article body and its table images are entirely English. So the authors' English ships in the base fields, the four _translated columns are omitted rather than emitted empty (matching the three batch_072 siblings), language=Chinese is retained as the backfill signal, and translation_source=study_supplied because both the item text and the option text are the authors' own English and nothing was translated by this project."
li_2025_marketing_exploitation,"ANCHOR DISAGREEMENT, known and unresolved. The article's section 3.3 says 'All items were measured using a 7-point Likert scale ranging from 1 (""strongly disagree"") to 7 (""strongly agree"")', while the S1 File's own value labels for Eploit21..Eploit25 read Extremely inconsistent / Very inconsistent / Inconsistent / General / Consistent / Very consisten[t] / [C]ompletely consistent. The .sav labels are shipped, following the batch_072 precedent and the source ranking (labels attached to the data itself outrank the paper's prose description). Both readings run low-to-high in the same direction, so nothing about the coding direction is at stake; the discrepancy is disclosed in the public_note."
li_2025_marketing_exploitation,"TWO .sav VALUE-LABEL TYPOS CORRECTED, verified present in this table's own columns (labels8..labels12, which is what Eploit21..Eploit25 point to): level 6 is spelled 'Very consisten' and level 7 'Eompletely consistent'. Shipped as 'Very consistent' and 'Completely consistent'. Nothing else in any string was altered."
li_2025_marketing_exploitation,"LEVELS 1 AND 2 NOT SHIPPED. The .sav defines all seven anchors, but no respondent used 1 or 2 on any of the five items: the live resp set is 3-7 and the per item x resp counts confirm it (e.g. Eploit21 3/20/135/163/31 = 352). Only levels actually used get option rows, so 'Extremely inconsistent' and 'Very inconsistent' are recorded here rather than in the CSV."
li_2025_marketing_exploitation,"TRANSCRIPTION DEVIATIONS. item_text is read by eye from the PLOS table PNG (asset id .t001; the article body calls it Table 3 and the article/table?id=...t001 HTML endpoint 404s; the sentences appear nowhere in the scraped article text), so it is worth a human spot-check. Two line-break hyphenation artifacts were rejoined: 'imple-mentation' -> 'implementation' (Eploit21) and 'experi-ences' -> 'experiences' (Eploit22). None of the five printed sentences carries terminal punctuation and none was added. instructions and section_prompt are blank -- neither the article nor the .sav publishes an instruction line, and unlike the corporate-performance sibling these five items are full self-contained sentences that need no supplied referent. correct_response is blank (attitude scale, no key). Single trivial section_id."
li_2025_marketing_exploitation,"STEP 3b CLEAN. The article's section 3.3(1) says Ambidextrous Marketing 'consists of two dimensions: Marketing Exploration and Marketing Exploitation. The scale includes 10 items adapted from Vorhies, Peng et al., and Wang and Sun' -- i.e. 5 exploitation items, matching the live table's 5 items x 352 respondents on a 7-point scale and the paper's 352 valid responses. The shipped content (refining and exploiting existing marketing processes and knowledge) is the exploitation half, distinct from the exploration block (Eplor1*) whose printed sentences are all about novel/avant-garde/groundbreaking processes. The seven sibling constructs in the same .sav are separate IRW tables and none of their files were touched."
li_2025_marketing_exploitation,"RIGHTS: no restriction to quote. The article and S1 File are CC BY 4.0 and the wording was copied from that article's own measurement table; the underlying scales (Vorhies; Peng et al.; Wang and Sun) are journal-published academic measures with no fee licence and no redistribution clause found or quotable, so under the 2026-09-04 quote test silence is permission."
li_2025_marketing_exploitation,"RETRY TEST: NO. A determinate verdict was reached -- the table shipped, both gates pass and the mapping verified. An unchanged retry would reproduce the same result. Flipping it would take a new source, not a retry: the administered Chinese questionnaire appearing somewhere in the deposit (it does not exist there today), or the authors resolving the prose-vs-.sav anchor disagreement."
li_2025_marketing_exploration,"PASS WITH CAVEATS. (1) ADMINISTERED LANGUAGE, English fallback: the survey was fielded Jan-Apr 2024 to managers and selected employees of 47 China Time-Honored Brand enterprises in Southwest China, partly via Wenjuanxing, and the paper states items were adapted from international journals with 'a rigorous translation and back-translation process', so administration was in Chinese. The administered Chinese is not recoverable within the deposit or the paper's own supplements: S1 File (the SPSS .sav) is the only data supplement and contains ZERO CJK characters at any level (all 51 variable labels are None; every value label is English; file label is None), and the article itself has none. So the 2026-09-01 fallback applies -- the authors' English ships in the base fields, the four _translated columns are omitted rather than emitted empty (matching the three siblings shipped in batch_072), language=Chinese is retained as the backfill signal, text_source=translated_substitute, translation_source=study_supplied because nothing was translated by this project. (2) ANCHOR DISAGREEMENT, real and unresolved: the article's Measures section says 'All items were measured using a 7-point Likert scale ranging from 1 (""strongly disagree"") to 7 (""strongly agree"")', while the .sav's own value labels for Eplor11-Eplor15 read 1 Extremely inconsistent / 2 Very inconsistent / 3 Inconsistent / 4 General / 5 Consistent / 6 Very consistent / 7 Completely consistent. The .sav labels are shipped, following the core model's source ranking (they are attached to the data itself) and the batch_072 precedent for the three siblings from the same file. Both readings run low-to-high, so nothing about coding direction is at stake; the discrepancy is in the public_note. (3) TYPO CORRECTIONS, disclosed: the .sav spells level 6 'Very consisten' and level 7 'Eompletely consistent'; both were verified present on this table's own columns (label set labels4 for Eplor11/Eplor12, labels5/labels6/labels7 for Eplor13/14/15 -- all seven strings identical across the five sets) and corrected to 'Very consistent' and 'Completely consistent'. Nothing else in any string was altered. (4) COVERAGE: the live resp set is 2-7, not 1-7 -- no respondent used level 1, so the 'Extremely inconsistent' anchor is recorded here rather than shipped. Level 2 is used by ONE respondent on Eplor12 only; option rows for 2-7 are emitted for all five items because the .sav attaches the identical label set to every column, so every item has a row for every level its own respondents used. (5) THE Eplor12 'MISS' FROM BATCH_072 IS ROUNDING, checked directly: batch_072 recorded that the whole-column CFA reproduced 44 of 45 printed loadings to 3 dp with Eplor12 the one miss (0.729 vs 0.730). Re-fitting it here gives 0.72930, i.e. 0.0007 below a value printed to three decimals -- inside the 0.0005 rounding half-width plus estimation noise, and the SMALLEST-magnitude discrepancy would still be a miss under a 3dp match test. It is not evidence of a shifted mapping: the rival ordering that swaps Eplor12 with its nearest-loading neighbour Eplor14 (0.734) fits 6.9x worse (max|d| 0.00468 vs 0.00068). (6) MAPPING is paper_order, VERIFIED -- see verification_li_2025_marketing_exploration.csv. RETRY TEST: NO -- determinate verdict, the table shipped."
li_2025_marketing_learning,"LANGUAGE FALLBACK: administered in Chinese (China Time-Honored Brand enterprises, Wenjuanxing, 'a rigorous translation and back-translation process was conducted'), but the deposit and the paper's own supplements contain zero CJK characters -- S1 File's .sav has no variable labels at all and every value label is English, and the article text is English throughout. Per the 2026-09-01 rule the authors' English ships in the base fields, the four _translated columns are empty, language=Chinese is kept as the backfill signal, text_source=translated_substitute, translation_source=study_supplied."
