"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"dumas_Organisciak_2022","main","book",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"book",NA,NA,3
"dumas_Organisciak_2022","main","book",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"book",NA,NA,4
"dumas_Organisciak_2022","main","book",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"book",NA,NA,2
"dumas_Organisciak_2022","main","bottle",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"bottle",NA,NA,4
"dumas_Organisciak_2022","main","bottle",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"bottle",NA,NA,2
"dumas_Organisciak_2022","main","bottle",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"bottle",NA,NA,3
"dumas_Organisciak_2022","main","brick",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"brick",NA,NA,2
"dumas_Organisciak_2022","main","brick",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"brick",NA,NA,3
"dumas_Organisciak_2022","main","brick",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"brick",NA,NA,4
"dumas_Organisciak_2022","main","fork",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"fork",NA,NA,4
"dumas_Organisciak_2022","main","fork",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"fork",NA,NA,3
"dumas_Organisciak_2022","main","fork",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"fork",NA,NA,2
"dumas_Organisciak_2022","main","pants",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"pants",NA,NA,3
"dumas_Organisciak_2022","main","pants",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"pants",NA,NA,2
"dumas_Organisciak_2022","main","pants",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"pants",NA,NA,4
"dumas_Organisciak_2022","main","rope",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"rope",NA,NA,3
"dumas_Organisciak_2022","main","rope",NA,"Alternate Uses Task (AUT): participants were shown a common object (e.g. a brick, a rope, a shoe) and asked to list as many creative/unusual uses for it as they could think of. Each response was independently rated for originality by 4 human raters. Note on the rating scale: the paper describes originality as coded 0-4, but the authors' deposited data -- and therefore this table's resp values -- code it 1-5; read 1-5 as the paper's 0-4 categories.",NA,"rope",NA,NA,2
