table,section_id,item,instrument,instructions,section_prompt,item_text,correct_response,option_text,resp
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,Strongly disagree,1
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,,2
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,,3
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,Neither agree nor disagree,4
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,,5
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,,6
conner_2017_lot,conner_2017_lot_1,item1,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"In uncertain times, I usually expect the best",,Strongly agree,7
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,Strongly disagree,1
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,,2
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,,3
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,Neither agree nor disagree,4
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,,5
conner_2017_lot,conner_2017_lot_1,item2,"Life Orientation Test - Revised (LOT-R; 6 scored items), 7-point agree/disagree scale as administered in Conner et al. (2017), baseline and follow-up combined",,,"If something can go wrong for me, it will",,,6
