"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"goldberg_2018_ipip","goldberg_2018_ipip_a","a1","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Like to watch children open presents.",NA,"Very Inaccurate",1
"goldberg_2018_ipip","goldberg_2018_ipip_a","a1","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Like to watch children open presents.",NA,"Moderately Inaccurate",2
"goldberg_2018_ipip","goldberg_2018_ipip_a","a1","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Like to watch children open presents.",NA,"Neither Inaccurate nor Accurate",3
"goldberg_2018_ipip","goldberg_2018_ipip_a","a1","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Like to watch children open presents.",NA,"Moderately Accurate",4
"goldberg_2018_ipip","goldberg_2018_ipip_a","a1","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Like to watch children open presents.",NA,"Very Accurate",5
"goldberg_2018_ipip","goldberg_2018_ipip_a","a10","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Keep my feelings to myself, regardless of how unhappy I am.",NA,"Very Inaccurate",1
"goldberg_2018_ipip","goldberg_2018_ipip_a","a10","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Keep my feelings to myself, regardless of how unhappy I am.",NA,"Moderately Inaccurate",2
"goldberg_2018_ipip","goldberg_2018_ipip_a","a10","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Keep my feelings to myself, regardless of how unhappy I am.",NA,"Neither Inaccurate nor Accurate",3
"goldberg_2018_ipip","goldberg_2018_ipip_a","a10","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Keep my feelings to myself, regardless of how unhappy I am.",NA,"Moderately Accurate",4
"goldberg_2018_ipip","goldberg_2018_ipip_a","a10","International Personality Item Pool (IPIP): Eugene-Springfield Community Sample 2,539-item pool",NA,NA,"Keep my feelings to myself, regardless of how unhappy I am.",NA,"Very Accurate",5
