"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT1","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I intend to spend money in live streaming.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT1","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I intend to spend money in live streaming.",NA,NA,2,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT1","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I intend to spend money in live streaming.",NA,NA,3,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT1","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I intend to spend money in live streaming.",NA,NA,4,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT1","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I intend to spend money in live streaming.",NA,"Strongly agree",5,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT2","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I predict that I should spend money in live streaming in the future.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT2","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I predict that I should spend money in live streaming in the future.",NA,NA,2,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT2","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I predict that I should spend money in live streaming in the future.",NA,NA,3,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT2","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I predict that I should spend money in live streaming in the future.",NA,NA,4,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT2","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"Given the chance, I predict that I should spend money in live streaming in the future.",NA,"Strongly agree",5,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT3","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"It is likely that I will spend money in live streaming in the near future.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT3","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"It is likely that I will spend money in live streaming in the near future.",NA,NA,2,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT3","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"It is likely that I will spend money in live streaming in the near future.",NA,NA,3,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT3","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"It is likely that I will spend money in live streaming in the near future.",NA,NA,4,"Chinese"
"zhang_2024_gift_intention","zhang_2024_gift_intention_1","INT3","Gift-giving intention (INT) scale, adapted from Pavlou (2003) (Zhang & Liu 2024)",NA,NA,"It is likely that I will spend money in live streaming in the near future.",NA,"Strongly agree",5,"Chinese"
