"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI1","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew I paid attention to him/her.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI1","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew I paid attention to him/her.",NA,NA,2,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI1","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew I paid attention to him/her.",NA,NA,3,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI1","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew I paid attention to him/her.",NA,NA,4,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI1","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew I paid attention to him/her.",NA,"Strongly agree",5,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI2","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew that I reacted to him/her.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI2","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew that I reacted to him/her.",NA,NA,2,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI2","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew that I reacted to him/her.",NA,NA,3,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI2","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew that I reacted to him/her.",NA,NA,4,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI2","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer knew that I reacted to him/her.",NA,"Strongly agree",5,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI3","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer reacted to what I said or did.",NA,"Strongly disagree",1,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI3","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer reacted to what I said or did.",NA,NA,2,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI3","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer reacted to what I said or did.",NA,NA,3,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI3","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer reacted to what I said or did.",NA,NA,4,"Chinese"
"zhang_2024_parasocial","zhang_2024_parasocial_1","PSI3","Parasocial interaction (PSI) scale, 3 items (Zhang & Liu 2024, adapted from Xu, Wu & Li 2020)",NA,NA,"While I was watching, the streamer reacted to what I said or did.",NA,"Strongly agree",5,"Chinese"
