"table","batch","mapping_basis","uploaded","route","status","evidence"
"weber2026_name_knowledge","batch_015","paper_explicit","","explicit_code_match","VERIFIED","Explicit code match at both ends, so no statistical route is needed for the item axis: the record's Item_wording_English.xlsx keys wording to X1-X59 and the source results file's own headers are literally X1..X59, with data/weber2026_name_knowledge.py taking `item` from that column unchanged. Every item is distinguished by its own identifier in both files. The administered German shipped in item_text is aligned to the same codes by position in the German questionnaire, which presents the 59 items in the same order as the English table -- checked item by item for the first three and the last. What this does NOT establish is the 1-5 DIRECTION: it is taken from the instrument's printed checkbox order because route 9 is unavailable (the source stores unlabelled integers), and the block-correlation check that corroborates it is invariant to a global reversal."
"boudreau_2022_police_reform","batch_015","paper_explicit","","exact_reproduction","VERIFIED","Reproduced rather than argued. The codebook names each of the four codes with its question and options, the data file uses the same codes as headers, and aggregating the source by code reproduces the live table cell for cell across all 4 items and all 5 resp levels (certif 850/372/167/49/182, carotid 725/310/212/175/195, review 842/382/124/87/184, interv 822/388/161/67/179). That pins the option axis as well as the item axis, including that resp 5 is the 'Don't know' residual rather than the extreme of the support-oppose scale."
"kushnir2017_anrt","batch_015","data_labels","","response_frequency_matching","VERIFIED","data_labels and self-describing: the IRW `item` IS the source column header, which contains the item wording, so a permutation would be self-evident. Additionally reproduced: the source stores label strings and counting each label per item matches the live integer counts cell for cell across all 12 items and 5 levels, pinning 1='Strongly disagree' through 5='Fully agree' and confirming that the sixth offered label, 'Don't know', is dropped rather than coded."
"balmas2018_leader_personality","batch_015","paper_explicit","","explicit_code_match","VERIFIED","The Study 1 codebook is a numbered table naming each code beside its question and value labels; all 14 codes were found in it, so each item is distinguished by its own identifier rather than by order. The endpoint labels are likewise per-item from the same source. No statistical route was needed or used; what the codebook does not supply is labels for resp 2-4, which are blank by design rather than missing."
"balmas2018_leader_attitudes","batch_015","paper_explicit","","explicit_code_match","VERIFIED","Same codebook and the same explicit code match; a3, a4 and a5 are each named with their own full question and endpoint labels. Distinguished by identifier, not order."
"lee2024_relative_clause","batch_015","paper_explicit","","recovered_header_plus_type_codes","VERIFIED","The processing script assigns rc_01-rc_18 positionally from 'Unnamed:' columns, which alone would be the highest-risk pattern, so the mapping was recovered rather than trusted: row 2 of highschool_data_final.xlsx is the real header and labels all 25 source columns '1.'..'25.' in order, placing columns 1-18 on test items 1-18 and excluding 19-25. Independently corroborated by the linguistic type codes in those labels, which match the item content -- rc_13 'SG' against a whose-genitive item, rc_16 'S IO' against an indirect-object item, rc_04 'SS' against a subject-subject relative. Both together distinguish every item; the positional map alone would not have."
"Adherence_Zissette_2018_SDB","batch_015","paper_explicit","","explicit_item_numbering","VERIFIED","The survey form numbers its items inline ('<n> <statement> 1 2 3 4 5 6'); all 112 parse and all 26 of this table's codes are covered, so q_s_NNN ties to survey item NNN by explicit number, not position. Corroborated by content: all 26 land on recognisable Marlowe-Crowne social desirability statements, whereas any shift in the numbering would surface beliefs-about-trials or reasons-for-participation items instead. Anchors are the codebook's own 1-6 with '99 Missing' dropped, matching live."
"karajko2025_ai_risk","batch_015","paper_explicit","","explicit_code_match","VERIFIED","ESM_1.xlsx's column headers are the administered question text prefixed with the very codes the data uses (P8_1. ...), matching this table's 10 items, so the tie is a label match rather than an order inference; all 22 codes across the three sibling tables resolved uniquely. The block stem and its own anchor set come from ESM_4.pdf, and the three blocks carry three DIFFERENT anchor sets, which is itself a check that the blocks were not conflated. Route 9 is unavailable (the source stores 1-5 integers, not labels), so the 1-5 direction rests on the questionnaire's printed numbering of its own anchors."
"karajko2025_ai_governance","batch_015","paper_explicit","","explicit_code_match","VERIFIED","ESM_1.xlsx's column headers are the administered question text prefixed with the very codes the data uses (P12_1. ...), matching this table's 6 items, so the tie is a label match rather than an order inference; all 22 codes across the three sibling tables resolved uniquely. The block stem and its own anchor set come from ESM_4.pdf, and the three blocks carry three DIFFERENT anchor sets, which is itself a check that the blocks were not conflated. Route 9 is unavailable (the source stores 1-5 integers, not labels), so the 1-5 direction rests on the questionnaire's printed numbering of its own anchors."
"karajko2025_ai_trust","batch_015","paper_explicit","","explicit_code_match","VERIFIED","ESM_1.xlsx's column headers are the administered question text prefixed with the very codes the data uses (P14_1. ...), matching this table's 6 items, so the tie is a label match rather than an order inference; all 22 codes across the three sibling tables resolved uniquely. The block stem and its own anchor set come from ESM_4.pdf, and the three blocks carry three DIFFERENT anchor sets, which is itself a check that the blocks were not conflated. Route 9 is unavailable (the source stores 1-5 integers, not labels), so the 1-5 direction rests on the questionnaire's printed numbering of its own anchors."
"karajko2025_ai_benefit","batch_015","paper_explicit","","explicit_code_match","VERIFIED","ESM_1.xlsx's column headers are the administered question text prefixed with the very codes the data uses (P7_1. ...), matching p7_1..p7_10, so the tie is a label match rather than an order inference. The block stem and its anchor set come from ESM_4.pdf, and P7's anchors ('Uopste ne'..'Mnogo') differ from P8's ('Snazno ne odobravam'..'Snazno odobravam'), which is itself a check that the two 10-item sector blocks were not conflated -- they are the only two such blocks in the instrument. Route 9 unavailable: the source stores 1-5 integers, not labels, so the direction rests on the questionnaire's printed numbering of its anchors."
