"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ1","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service provides prompt service.",NA,NA,1
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ1","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service provides prompt service.",NA,NA,2
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ1","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service provides prompt service.",NA,NA,3
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ1","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service provides prompt service.",NA,NA,4
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ1","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service provides prompt service.",NA,NA,5
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ2","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service has convenient operating hours.",NA,NA,1
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ2","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service has convenient operating hours.",NA,NA,2
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ2","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service has convenient operating hours.",NA,NA,3
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ2","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service has convenient operating hours.",NA,NA,4
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ2","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service has convenient operating hours.",NA,NA,5
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ3","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is reliable.",NA,NA,1
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ3","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is reliable.",NA,NA,2
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ3","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is reliable.",NA,NA,3
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ3","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is reliable.",NA,NA,4
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ3","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is reliable.",NA,NA,5
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ4","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is convenient to communicate.",NA,NA,1
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ4","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is convenient to communicate.",NA,NA,2
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ4","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is convenient to communicate.",NA,NA,3
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ4","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is convenient to communicate.",NA,NA,4
"yuebo_2024_srvquality","yuebo_2024_srvquality_1","SEQ4","Service Quality (online learning success questionnaire; items adapted from Urbach et al., 2010)","Chinese",NA,NA,"The open distance learning system support service is convenient to communicate.",NA,NA,5
