"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS1","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I can overcome challenges related to my sport.",NA,"Strongly Disagree",1
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS1","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I can overcome challenges related to my sport.",NA,NA,2
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS1","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I can overcome challenges related to my sport.",NA,NA,3
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS1","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I can overcome challenges related to my sport.",NA,NA,4
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS1","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I can overcome challenges related to my sport.",NA,"Strongly Agree",5
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS2","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I am skilled in my sport.",NA,"Strongly Disagree",1
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS2","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I am skilled in my sport.",NA,NA,2
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS2","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I am skilled in my sport.",NA,NA,3
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS2","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I am skilled in my sport.",NA,NA,4
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS2","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I am skilled in my sport.",NA,"Strongly Agree",5
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS3","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I think I am good at my sport.",NA,"Strongly Disagree",1
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS3","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I think I am good at my sport.",NA,NA,2
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS3","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I think I am good at my sport.",NA,NA,3
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS3","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I think I am good at my sport.",NA,NA,4
"ozkurt_2026_basic_psych_needs","ozkurt_2026_basic_psych_needs_1","BPNS3","Basic Psychological Needs Satisfaction in Sport Scale (BNSSS)","Turkish",NA,NA,"I think I am good at my sport.",NA,"Strongly Agree",5
