table,note
SABFI2_Gallardo_Pujol_2018_Constru,"WRITTEN, WITH CAVEATS. validate_items.R --table-sets: item set 13/13 and resp set 1-9 PASS. Administered Spanish (ISP survey screens) shipped, language=Spanish, ISP English in _translated."
SABFI2_Gallardo_Pujol_2018_Constru,"SOURCE IS ONE HOP OFF THE DEPOSIT: kp572 and the postprint carry no item wording; Spanish read by eye from the image-only 'Spanish ISP.pdf' pp. 24-27 (osf.io/download/3vche) -- spot-check. Source errors kept literally: Constru2 'las persona', Constru6 'antes que tu', Constru8 'Valores' (for 'Valoras'), Constru12 no final period. 'moderadame/nte' line-wrap joined; survey number '8.' dropped."
SABFI2_Gallardo_Pujol_2018_Constru,"SPANISH/ENGLISH DIVERGENCE on Constru1 and Constru11: _translated is the ISP English master, not a rendering of the administered Spanish (see provenance note (2)); disclosed in public_note. No machine translation shipped."
SABFI2_Gallardo_Pujol_2018_Constru,"MAPPING paper_order, verification PARTIAL (verify PASS): block membership, polarity class and direction pinned (21/21 published subscale values exact; 22/22 within-block signs); order within {1,4},{2,3},{5,8},{6,7,9},{10,11},{12,13} not established."
SABFI2_Gallardo_Pujol_2018_Constru,"RIGHTS: register row SC-Vignoles = ship_with_note (Ben 2026-09-23, irw#2381 R26), applied not re-derived; basis is silence, nothing to quote. No register row written by this round."
SABFI2_Gallardo_Pujol_2018_Constru,"PAPER-LEVEL NOTE (not an IRW defect): authors' Self-Expression score reverses the two self-expression items (Constru1, Constru4), i.e. is harmony-high, contrary to the postprint's 'high scores refer to independence'. Reproduces the published 4.09/1.50/.71 only that way."
"SABFI2_Gallardo_Pujol_2018_Trust","CLEAN PASS WITH CAVEATS -- written, not blocked. validate_items.R --table-sets: item set 5/5 and resp set 1-5 PASS. Administered Spanish shipped (language=Spanish) with ISP English survey in _translated."
"SABFI2_Gallardo_Pujol_2018_Trust","SOURCE IS ONE HOP OFF THE DEPOSIT: kp572 and the postprint carry no trust wording; wording from the International Situations Project OSF (yv2nq), the administering project the postprint names for Study 3. Spanish survey pages are image-only (Spanish ISP.pdf pp. 29-30), transcribed by eye -- spot-check. Source typo 'depersonas' (item 5) kept literally."
"SABFI2_Gallardo_Pujol_2018_Trust","MAPPING paper_order, verification PARTIAL: Trust4 = only first-person item, most endorsed (3.43, 8.6% at ceiling); Trust3 weakest-linked (mean r .247); Trust1-Trust2 strongest pair (.589). Post-hoc content readings; Trust1 vs Trust2 not separable."
"SABFI2_Gallardo_Pujol_2018_Trust","RIGHTS: register row GTS-Yamagishi (ship_with_note, Ben 2026-09-23, irw#2381 R29) applied; basis is silence, no clause to quote; originator Yamagishi et al. (2015) Social Cognition (Guilford), no terms located; OSF dsz43 node_license null re-checked 2026-09-24."
"goksel_2026_embarrassment_warmth_competence","Extraction clean (8 items x 5 levels, data_labels from the OSF jwdq6 codebook Study 1 sheet; validate_items --table-sets PASS). Caveat for the orchestrator: the live table name is 43 characters, over irw-validate's 40-char name_length cap -- the same situation as batch_381's goksel_2026_embarrassment_moralityandwarmth, which was held on naming with its CSV retained (batch_340/352/381 precedent vs batch_309 under irw#2365, still unresolved). I did not run irw-validate (batch-level gate). Minor: the Qualtrics print shows parenthetical -2..2 beside the five columns while the data store 1..5; anchors shipped without the numbers, points 2 and 4 blank."
"SABFI2_Gallardo_Pujol_2018_Constru","ORCHESTRATOR STEP 5b RE-CHECK CONFIRMED the paper-level scoring note from irw_fetch (n=419): (20-C1-C4+C2+C3)/4 gives M 4.10 SD 1.50 = published 4.09/1.50; the independence-high keying gives M 5.90. Spanish/English divergence on Constru1/Constru11 confirmed by reading the shipped rows."
"goksel_2026_embarrassment_warmth_competence","ORCHESTRATOR: status BLOCKED (not failed), CSV retained. irw-validate ERROR name_length (43 chars > 40); following the latest precedent (batch_381 moralityandwarmth, same deposit). Retry test NO: unblocks only on a live rename to <=40 chars or a waiver (irw#2365). Orchestrator re-check: live n=600, item means 3.66/3.62/3.46/3.75/3.96/4.05/4.21/3.96 match the agent's report."
