"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Strongly disagree",1
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Disagree",2
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Weakly disagree",3
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Weakly agree",4
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Agree",5
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas1","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Missing planned work due to smartphone use",NA,"Strongly agree",6
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Strongly disagree",1
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Disagree",2
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Weakly disagree",3
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Weakly agree",4
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Agree",5
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas2","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Having a hard time concentrating in class, while doing assignments, or while working due to smartphone use",NA,"Strongly agree",6
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Strongly disagree",1
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Disagree",2
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Weakly disagree",3
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Weakly agree",4
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Agree",5
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas3","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling pain in the wrists or at the back of the neck while using a smartphone",NA,"Strongly agree",6
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Strongly disagree",1
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Disagree",2
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Weakly disagree",3
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Weakly agree",4
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Agree",5
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas4","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Won’t be able to stand not having a smartphone",NA,"Strongly agree",6
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas5","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling impatient and fretful when I am not holding my smartphone",NA,"Strongly disagree",1
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas5","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling impatient and fretful when I am not holding my smartphone",NA,"Disagree",2
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas5","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling impatient and fretful when I am not holding my smartphone",NA,"Weakly disagree",3
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas5","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling impatient and fretful when I am not holding my smartphone",NA,"Weakly agree",4
"roy_2024_sas_sv","roy_2024_sas_sv_1","sas5","Smartphone Addiction Scale - Short Version (SAS-SV)","Bengali",NA,NA,"Feeling impatient and fretful when I am not holding my smartphone",NA,"Agree",5
