"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language","resp_raw"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",10035,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Uma população, abre parêntese, momento A, fecha 
parêntese, sofre isolamento em duas subpopulações, abre 
parêntese, momento B, fecha parêntese, por um fator de 
isolamento I. Passado um tempo, essas subpopulações 
apresentam características fenotípicas e genotípicas 
que as distinguem, abre parêntese , momento C, fecha 
parêntese, representadas na figura pelas tonalidades de 
cor. O posterior desaparecimento do fator de isolamento I 
pode levar, no momento D, às situações D1 e D2.
D1: As populações que estavam separadas no momento 
anterior agora estão representadas unidas, e por cores 
distintas, uma porção branca e outra cinza.
D2: As populações que estavam separadas no momento 
anterior agora estão representadas unidas e ambas têm 
uma tonalidade cinza intermediária.
A
B C D
D1
D2
Tempo
A representação indica que, no momento D, na situação
Descrição da figura: A figura mostra as 
características de duas subpopulações numa linha 
temporal. No momento C, em que as características 
se mostram distintas, uma subpopulação é 
representada pela cor branca e a outra pela 
cor cinza. Após o desaparecimento do fator de 
isolamento I, tem-se duas situações no momento 
D, sendo:","C","D1 ocorre um novo fator de isolamento geográfico.",0,NA,NA,NA,NA,"Portuguese","A"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",10035,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Uma população, abre parêntese, momento A, fecha 
parêntese, sofre isolamento em duas subpopulações, abre 
parêntese, momento B, fecha parêntese, por um fator de 
isolamento I. Passado um tempo, essas subpopulações 
apresentam características fenotípicas e genotípicas 
que as distinguem, abre parêntese , momento C, fecha 
parêntese, representadas na figura pelas tonalidades de 
cor. O posterior desaparecimento do fator de isolamento I 
pode levar, no momento D, às situações D1 e D2.
D1: As populações que estavam separadas no momento 
anterior agora estão representadas unidas, e por cores 
distintas, uma porção branca e outra cinza.
D2: As populações que estavam separadas no momento 
anterior agora estão representadas unidas e ambas têm 
uma tonalidade cinza intermediária.
A
B C D
D1
D2
Tempo
A representação indica que, no momento D, na situação
Descrição da figura: A figura mostra as 
características de duas subpopulações numa linha 
temporal. No momento C, em que as características 
se mostram distintas, uma subpopulação é 
representada pela cor branca e a outra pela 
cor cinza. Após o desaparecimento do fator de 
isolamento I, tem-se duas situações no momento 
D, sendo:","C","D1 existe uma única população distribuída em 
gradiente.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",10035,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Uma população, abre parêntese, momento A, fecha 
parêntese, sofre isolamento em duas subpopulações, abre 
parêntese, momento B, fecha parêntese, por um fator de 
isolamento I. Passado um tempo, essas subpopulações 
apresentam características fenotípicas e genotípicas 
que as distinguem, abre parêntese , momento C, fecha 
parêntese, representadas na figura pelas tonalidades de 
cor. O posterior desaparecimento do fator de isolamento I 
pode levar, no momento D, às situações D1 e D2.
D1: As populações que estavam separadas no momento 
anterior agora estão representadas unidas, e por cores 
distintas, uma porção branca e outra cinza.
D2: As populações que estavam separadas no momento 
anterior agora estão representadas unidas e ambas têm 
uma tonalidade cinza intermediária.
A
B C D
D1
D2
Tempo
A representação indica que, no momento D, na situação
Descrição da figura: A figura mostra as 
características de duas subpopulações numa linha 
temporal. No momento C, em que as características 
se mostram distintas, uma subpopulação é 
representada pela cor branca e a outra pela 
cor cinza. Após o desaparecimento do fator de 
isolamento I, tem-se duas situações no momento 
D, sendo:","C","D1 ocorrem duas populações separadas por 
isolamento reprodutivo.",1,NA,NA,NA,NA,"Portuguese","C"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",10035,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Uma população, abre parêntese, momento A, fecha 
parêntese, sofre isolamento em duas subpopulações, abre 
parêntese, momento B, fecha parêntese, por um fator de 
isolamento I. Passado um tempo, essas subpopulações 
apresentam características fenotípicas e genotípicas 
que as distinguem, abre parêntese , momento C, fecha 
parêntese, representadas na figura pelas tonalidades de 
cor. O posterior desaparecimento do fator de isolamento I 
pode levar, no momento D, às situações D1 e D2.
D1: As populações que estavam separadas no momento 
anterior agora estão representadas unidas, e por cores 
distintas, uma porção branca e outra cinza.
D2: As populações que estavam separadas no momento 
anterior agora estão representadas unidas e ambas têm 
uma tonalidade cinza intermediária.
A
B C D
D1
D2
Tempo
A representação indica que, no momento D, na situação
Descrição da figura: A figura mostra as 
características de duas subpopulações numa linha 
temporal. No momento C, em que as características 
se mostram distintas, uma subpopulação é 
representada pela cor branca e a outra pela 
cor cinza. Após o desaparecimento do fator de 
isolamento I, tem-se duas situações no momento 
D, sendo:","C","D2 coexistem duas populações com características 
fenotípicas distintas.",0,NA,NA,NA,NA,"Portuguese","D"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",10035,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Uma população, abre parêntese, momento A, fecha 
parêntese, sofre isolamento em duas subpopulações, abre 
parêntese, momento B, fecha parêntese, por um fator de 
isolamento I. Passado um tempo, essas subpopulações 
apresentam características fenotípicas e genotípicas 
que as distinguem, abre parêntese , momento C, fecha 
parêntese, representadas na figura pelas tonalidades de 
cor. O posterior desaparecimento do fator de isolamento I 
pode levar, no momento D, às situações D1 e D2.
D1: As populações que estavam separadas no momento 
anterior agora estão representadas unidas, e por cores 
distintas, uma porção branca e outra cinza.
D2: As populações que estavam separadas no momento 
anterior agora estão representadas unidas e ambas têm 
uma tonalidade cinza intermediária.
A
B C D
D1
D2
Tempo
A representação indica que, no momento D, na situação
Descrição da figura: A figura mostra as 
características de duas subpopulações numa linha 
temporal. No momento C, em que as características 
se mostram distintas, uma subpopulação é 
representada pela cor branca e a outra pela 
cor cinza. Após o desaparecimento do fator de 
isolamento I, tem-se duas situações no momento 
D, sendo:","C","D2 foram preservadas as mesmas características 
fenotípicas da população original A.",0,NA,NA,NA,NA,"Portuguese","E"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",111430,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Um estudante tem uma fonte de tensão com corrente 
contínua que opera em tensão fixa de 12 volts. Como 
precisa alimentar equipamentos que operam em tensões 
menores, ele emprega quatro resistores de 100 ohms 
para construir um divisor de tensão. Obtém-se este 
divisor associando os resistores, como exibido na figura. 
Os aparelhos podem ser ligados entre os pontos A, B, C, 
D e E, dependendo da tensão especificada.
Descrição da figura: Circuito elétrico com uma 
fonte de corrente contínua de tensão igual a 12 
volts em uma única malha com quatro resistores em 
série, cada um de resistência igual 100 ohms. O polo 
positivo da fonte está conectado ao ponto A. Entre os 
pontos A e B, encontra-se o primeiro resistor. Entre 
os pontos B e C, encontra-se o segundo resistor. 
Entre os pontos C e D, encontra-se o terceiro resistor. 
Entre os pontos D e E, encontra-se o quarto resistor. 
O ponto E está conectado ao polo negativo da fonte.
Ele tem um equipamento que opera em 9,0 volts com 
uma resistência interna de 10 quilo-ohms.
Entre quais pontos do divisor de tensão esse equipamento 
deve ser ligado para funcionar corretamente e qual será o 
valor da intensidade da corrente nele estabelecida?","D","Entre A e C; 30 miliampères.",0,NA,NA,NA,NA,"Portuguese","A"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",111430,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Um estudante tem uma fonte de tensão com corrente 
contínua que opera em tensão fixa de 12 volts. Como 
precisa alimentar equipamentos que operam em tensões 
menores, ele emprega quatro resistores de 100 ohms 
para construir um divisor de tensão. Obtém-se este 
divisor associando os resistores, como exibido na figura. 
Os aparelhos podem ser ligados entre os pontos A, B, C, 
D e E, dependendo da tensão especificada.
Descrição da figura: Circuito elétrico com uma 
fonte de corrente contínua de tensão igual a 12 
volts em uma única malha com quatro resistores em 
série, cada um de resistência igual 100 ohms. O polo 
positivo da fonte está conectado ao ponto A. Entre os 
pontos A e B, encontra-se o primeiro resistor. Entre 
os pontos B e C, encontra-se o segundo resistor. 
Entre os pontos C e D, encontra-se o terceiro resistor. 
Entre os pontos D e E, encontra-se o quarto resistor. 
O ponto E está conectado ao polo negativo da fonte.
Ele tem um equipamento que opera em 9,0 volts com 
uma resistência interna de 10 quilo-ohms.
Entre quais pontos do divisor de tensão esse equipamento 
deve ser ligado para funcionar corretamente e qual será o 
valor da intensidade da corrente nele estabelecida?","D","Entre B e E; 30 miliampères.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",111430,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Um estudante tem uma fonte de tensão com corrente 
contínua que opera em tensão fixa de 12 volts. Como 
precisa alimentar equipamentos que operam em tensões 
menores, ele emprega quatro resistores de 100 ohms 
para construir um divisor de tensão. Obtém-se este 
divisor associando os resistores, como exibido na figura. 
Os aparelhos podem ser ligados entre os pontos A, B, C, 
D e E, dependendo da tensão especificada.
Descrição da figura: Circuito elétrico com uma 
fonte de corrente contínua de tensão igual a 12 
volts em uma única malha com quatro resistores em 
série, cada um de resistência igual 100 ohms. O polo 
positivo da fonte está conectado ao ponto A. Entre os 
pontos A e B, encontra-se o primeiro resistor. Entre 
os pontos B e C, encontra-se o segundo resistor. 
Entre os pontos C e D, encontra-se o terceiro resistor. 
Entre os pontos D e E, encontra-se o quarto resistor. 
O ponto E está conectado ao polo negativo da fonte.
Ele tem um equipamento que opera em 9,0 volts com 
uma resistência interna de 10 quilo-ohms.
Entre quais pontos do divisor de tensão esse equipamento 
deve ser ligado para funcionar corretamente e qual será o 
valor da intensidade da corrente nele estabelecida?","D","Entre A e D; 1,2 miliampère.",0,NA,NA,NA,NA,"Portuguese","C"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",111430,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Um estudante tem uma fonte de tensão com corrente 
contínua que opera em tensão fixa de 12 volts. Como 
precisa alimentar equipamentos que operam em tensões 
menores, ele emprega quatro resistores de 100 ohms 
para construir um divisor de tensão. Obtém-se este 
divisor associando os resistores, como exibido na figura. 
Os aparelhos podem ser ligados entre os pontos A, B, C, 
D e E, dependendo da tensão especificada.
Descrição da figura: Circuito elétrico com uma 
fonte de corrente contínua de tensão igual a 12 
volts em uma única malha com quatro resistores em 
série, cada um de resistência igual 100 ohms. O polo 
positivo da fonte está conectado ao ponto A. Entre os 
pontos A e B, encontra-se o primeiro resistor. Entre 
os pontos B e C, encontra-se o segundo resistor. 
Entre os pontos C e D, encontra-se o terceiro resistor. 
Entre os pontos D e E, encontra-se o quarto resistor. 
O ponto E está conectado ao polo negativo da fonte.
Ele tem um equipamento que opera em 9,0 volts com 
uma resistência interna de 10 quilo-ohms.
Entre quais pontos do divisor de tensão esse equipamento 
deve ser ligado para funcionar corretamente e qual será o 
valor da intensidade da corrente nele estabelecida?","D","Entre B e E; 0,9  miliampère",1,NA,NA,NA,NA,"Portuguese","D"
"enem_2020_1mil_cn","enem_2020_1mil_cn_1",111430,"ENEM 2020 - CN","LARANJA
Eu fiz meu próprio caminho e meu caminho me fez.
2
1.  Este CADERNO DE QUESTÕES contém 90 questões numeradas de 91 a 180 e uma FOLHA DE RASCUNHO, 
     dispostas da seguinte maneira: 
     a) questões de número 91 a 135, relativas à área de Ciências da Natureza e suas Tecnologias; 
     b) questões de número 136 a 180, relativas à área de Matemática e suas Tecnologias; 
     c) FOLHA DE RASCUNHO. 
2.  Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com
     as instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
     comunique ao aplicador da sala para que ele tome as providências cabíveis. 
3.  Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente à questão. 
4.  O tempo disponível para estas provas é de cinco horas. 
5.  Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA. 
6.  Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES e na FOLHA DE RASCUNHO não
     serão considerados na avaliação. 
7.  Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES,
     o CARTÃO-RESPOSTA e a FOLHA DE RASCUNHO. 
8.  Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá levar 
     seu CADERNO DE QUESTÕES ao deixar em definitivo a sala de prova nos 30 minutos que antecedem 
     o término das provas. 
11
5
6
7
8
9
10
11
12",NA,"Um estudante tem uma fonte de tensão com corrente 
contínua que opera em tensão fixa de 12 volts. Como 
precisa alimentar equipamentos que operam em tensões 
menores, ele emprega quatro resistores de 100 ohms 
para construir um divisor de tensão. Obtém-se este 
divisor associando os resistores, como exibido na figura. 
Os aparelhos podem ser ligados entre os pontos A, B, C, 
D e E, dependendo da tensão especificada.
Descrição da figura: Circuito elétrico com uma 
fonte de corrente contínua de tensão igual a 12 
volts em uma única malha com quatro resistores em 
série, cada um de resistência igual 100 ohms. O polo 
positivo da fonte está conectado ao ponto A. Entre os 
pontos A e B, encontra-se o primeiro resistor. Entre 
os pontos B e C, encontra-se o segundo resistor. 
Entre os pontos C e D, encontra-se o terceiro resistor. 
Entre os pontos D e E, encontra-se o quarto resistor. 
O ponto E está conectado ao polo negativo da fonte.
Ele tem um equipamento que opera em 9,0 volts com 
uma resistência interna de 10 quilo-ohms.
Entre quais pontos do divisor de tensão esse equipamento 
deve ser ligado para funcionar corretamente e qual será o 
valor da intensidade da corrente nele estabelecida?","D","Entre A e E; 0,9 miliampère.",0,NA,NA,NA,NA,"Portuguese","E"
