"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language","resp_raw"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",112060,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"Descrição do pôster: Pôster intitulado “We’re a 
culture, not a costume” apresenta fotos de quatro 
pessoas, em quatro quadros, dois acima e dois abaixo, 
paralelamente. Cada pessoa, em vestimentas comuns, 
segura imagens de pessoas com vestimentas típicas 
de suas culturas. A primeira pessoa é uma mulher afro-
americana, que segura a foto de quatro jovens: dois 
homens com chapéus e roupas estampadas e duas 
mulheres com minissaias. A segunda pessoa é uma 
jovem com traços asiáticos, que segura a foto de uma 
mulher vestida com um quimono curto, portando uma 
sombrinha. A terceira pessoa é um rapaz com traços 
latinos, que segura a foto de um casal vestindo calças, 
poncho e chapéu de aba larga, o homem porta um 
violão. A quarta imagem é de uma mulher com traços 
indígenas, que segura a foto de um casal com pena na 
cabeça e portando tacapes. Na interseção dos quatro 
quadros aparece a seguinte frase: “This is NOT Who 
We Are, and this is NOT OK”. Na parte inferior central do 
pôster aparece a identificação: “Office of Diversity and 
Inclusion”.
Nesse pôster de divulgação de uma campanha que 
aborda a diversidade e a inclusão, a interação dos 
elementos verbais e não verbais faz referência ao ato de","A","estereotipar povos de certas culturas.",1,NA,NA,NA,NA,"Portuguese","A"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",112060,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"Descrição do pôster: Pôster intitulado “We’re a 
culture, not a costume” apresenta fotos de quatro 
pessoas, em quatro quadros, dois acima e dois abaixo, 
paralelamente. Cada pessoa, em vestimentas comuns, 
segura imagens de pessoas com vestimentas típicas 
de suas culturas. A primeira pessoa é uma mulher afro-
americana, que segura a foto de quatro jovens: dois 
homens com chapéus e roupas estampadas e duas 
mulheres com minissaias. A segunda pessoa é uma 
jovem com traços asiáticos, que segura a foto de uma 
mulher vestida com um quimono curto, portando uma 
sombrinha. A terceira pessoa é um rapaz com traços 
latinos, que segura a foto de um casal vestindo calças, 
poncho e chapéu de aba larga, o homem porta um 
violão. A quarta imagem é de uma mulher com traços 
indígenas, que segura a foto de um casal com pena na 
cabeça e portando tacapes. Na interseção dos quatro 
quadros aparece a seguinte frase: “This is NOT Who 
We Are, and this is NOT OK”. Na parte inferior central do 
pôster aparece a identificação: “Office of Diversity and 
Inclusion”.
Nesse pôster de divulgação de uma campanha que 
aborda a diversidade e a inclusão, a interação dos 
elementos verbais e não verbais faz referência ao ato de","A","discriminar hábitos de grupos minoritários.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",112060,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"Descrição do pôster: Pôster intitulado “We’re a 
culture, not a costume” apresenta fotos de quatro 
pessoas, em quatro quadros, dois acima e dois abaixo, 
paralelamente. Cada pessoa, em vestimentas comuns, 
segura imagens de pessoas com vestimentas típicas 
de suas culturas. A primeira pessoa é uma mulher afro-
americana, que segura a foto de quatro jovens: dois 
homens com chapéus e roupas estampadas e duas 
mulheres com minissaias. A segunda pessoa é uma 
jovem com traços asiáticos, que segura a foto de uma 
mulher vestida com um quimono curto, portando uma 
sombrinha. A terceira pessoa é um rapaz com traços 
latinos, que segura a foto de um casal vestindo calças, 
poncho e chapéu de aba larga, o homem porta um 
violão. A quarta imagem é de uma mulher com traços 
indígenas, que segura a foto de um casal com pena na 
cabeça e portando tacapes. Na interseção dos quatro 
quadros aparece a seguinte frase: “This is NOT Who 
We Are, and this is NOT OK”. Na parte inferior central do 
pôster aparece a identificação: “Office of Diversity and 
Inclusion”.
Nesse pôster de divulgação de uma campanha que 
aborda a diversidade e a inclusão, a interação dos 
elementos verbais e não verbais faz referência ao ato de","A","banir imigrantes de determinadas origens.",0,NA,NA,NA,NA,"Portuguese","C"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",112060,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"Descrição do pôster: Pôster intitulado “We’re a 
culture, not a costume” apresenta fotos de quatro 
pessoas, em quatro quadros, dois acima e dois abaixo, 
paralelamente. Cada pessoa, em vestimentas comuns, 
segura imagens de pessoas com vestimentas típicas 
de suas culturas. A primeira pessoa é uma mulher afro-
americana, que segura a foto de quatro jovens: dois 
homens com chapéus e roupas estampadas e duas 
mulheres com minissaias. A segunda pessoa é uma 
jovem com traços asiáticos, que segura a foto de uma 
mulher vestida com um quimono curto, portando uma 
sombrinha. A terceira pessoa é um rapaz com traços 
latinos, que segura a foto de um casal vestindo calças, 
poncho e chapéu de aba larga, o homem porta um 
violão. A quarta imagem é de uma mulher com traços 
indígenas, que segura a foto de um casal com pena na 
cabeça e portando tacapes. Na interseção dos quatro 
quadros aparece a seguinte frase: “This is NOT Who 
We Are, and this is NOT OK”. Na parte inferior central do 
pôster aparece a identificação: “Office of Diversity and 
Inclusion”.
Nesse pôster de divulgação de uma campanha que 
aborda a diversidade e a inclusão, a interação dos 
elementos verbais e não verbais faz referência ao ato de","A","julgar padrões de beleza de diversas etnias.",0,NA,NA,NA,NA,"Portuguese","D"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",112060,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"Descrição do pôster: Pôster intitulado “We’re a 
culture, not a costume” apresenta fotos de quatro 
pessoas, em quatro quadros, dois acima e dois abaixo, 
paralelamente. Cada pessoa, em vestimentas comuns, 
segura imagens de pessoas com vestimentas típicas 
de suas culturas. A primeira pessoa é uma mulher afro-
americana, que segura a foto de quatro jovens: dois 
homens com chapéus e roupas estampadas e duas 
mulheres com minissaias. A segunda pessoa é uma 
jovem com traços asiáticos, que segura a foto de uma 
mulher vestida com um quimono curto, portando uma 
sombrinha. A terceira pessoa é um rapaz com traços 
latinos, que segura a foto de um casal vestindo calças, 
poncho e chapéu de aba larga, o homem porta um 
violão. A quarta imagem é de uma mulher com traços 
indígenas, que segura a foto de um casal com pena na 
cabeça e portando tacapes. Na interseção dos quatro 
quadros aparece a seguinte frase: “This is NOT Who 
We Are, and this is NOT OK”. Na parte inferior central do 
pôster aparece a identificação: “Office of Diversity and 
Inclusion”.
Nesse pôster de divulgação de uma campanha que 
aborda a diversidade e a inclusão, a interação dos 
elementos verbais e não verbais faz referência ao ato de","A","desvalorizar costumes de algumas sociedades.",0,NA,NA,NA,NA,"Portuguese","E"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",62053,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"El héroe de la família
Héctor Sánchez
Poco después apareció en casa de Elisenda Morales, 
arrastrando su cansancio y las contrariedades de un largo 
día que había dejado su ánimo en ruinas. A pesar de 
todo, supo resistirlo, y cuando ella le ofreció una copa de 
mistela, abandonó su asiento para ir hasta la tienda en 
busca de algo más estimulante.
Allí, en el corredor de la casa, en taburetes separados, 
recibieron los primeros cálidos soplos de la noche. Con su 
habitual entereza, Elisenda entró a conectar la luz de la 
sala, sofocando parte de su reflejo, mientras comentaba 
que así estarían mejor. Al menos, pensó el tío Camarillo, 
no había sacado la lámpara como otras veces, ni le había 
entregado alguno de sus álbumes, y parecía en cambio 
decidida a mantener en ascuas al vecindario. Aquélla fue 
la primera vez que en mucho tiempo dejaron de lado el 
tema de las rentas, para entrar con pies de plomo en el 
espinoso terreno de las confidencias. 
No texto, no qual é narrada a visita à casa de uma 
personagem, a expressão “entrar con pies de plomo” é 
utilizada para se referir ao(à)","E","determinação para conduzir discussões pessoais.",0,NA,NA,NA,NA,"Portuguese","A"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",62053,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"El héroe de la família
Héctor Sánchez
Poco después apareció en casa de Elisenda Morales, 
arrastrando su cansancio y las contrariedades de un largo 
día que había dejado su ánimo en ruinas. A pesar de 
todo, supo resistirlo, y cuando ella le ofreció una copa de 
mistela, abandonó su asiento para ir hasta la tienda en 
busca de algo más estimulante.
Allí, en el corredor de la casa, en taburetes separados, 
recibieron los primeros cálidos soplos de la noche. Con su 
habitual entereza, Elisenda entró a conectar la luz de la 
sala, sofocando parte de su reflejo, mientras comentaba 
que así estarían mejor. Al menos, pensó el tío Camarillo, 
no había sacado la lámpara como otras veces, ni le había 
entregado alguno de sus álbumes, y parecía en cambio 
decidida a mantener en ascuas al vecindario. Aquélla fue 
la primera vez que en mucho tiempo dejaron de lado el 
tema de las rentas, para entrar con pies de plomo en el 
espinoso terreno de las confidencias. 
No texto, no qual é narrada a visita à casa de uma 
personagem, a expressão “entrar con pies de plomo” é 
utilizada para se referir ao(à)","E","insensibilidade para lidar com temas do passado.",0,NA,NA,NA,NA,"Portuguese","B"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",62053,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"El héroe de la família
Héctor Sánchez
Poco después apareció en casa de Elisenda Morales, 
arrastrando su cansancio y las contrariedades de un largo 
día que había dejado su ánimo en ruinas. A pesar de 
todo, supo resistirlo, y cuando ella le ofreció una copa de 
mistela, abandonó su asiento para ir hasta la tienda en 
busca de algo más estimulante.
Allí, en el corredor de la casa, en taburetes separados, 
recibieron los primeros cálidos soplos de la noche. Con su 
habitual entereza, Elisenda entró a conectar la luz de la 
sala, sofocando parte de su reflejo, mientras comentaba 
que así estarían mejor. Al menos, pensó el tío Camarillo, 
no había sacado la lámpara como otras veces, ni le había 
entregado alguno de sus álbumes, y parecía en cambio 
decidida a mantener en ascuas al vecindario. Aquélla fue 
la primera vez que en mucho tiempo dejaron de lado el 
tema de las rentas, para entrar con pies de plomo en el 
espinoso terreno de las confidencias. 
No texto, no qual é narrada a visita à casa de uma 
personagem, a expressão “entrar con pies de plomo” é 
utilizada para se referir ao(à)","E","discrição para administrar questões financeiras.",0,NA,NA,NA,NA,"Portuguese","C"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",62053,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"El héroe de la família
Héctor Sánchez
Poco después apareció en casa de Elisenda Morales, 
arrastrando su cansancio y las contrariedades de un largo 
día que había dejado su ánimo en ruinas. A pesar de 
todo, supo resistirlo, y cuando ella le ofreció una copa de 
mistela, abandonó su asiento para ir hasta la tienda en 
busca de algo más estimulante.
Allí, en el corredor de la casa, en taburetes separados, 
recibieron los primeros cálidos soplos de la noche. Con su 
habitual entereza, Elisenda entró a conectar la luz de la 
sala, sofocando parte de su reflejo, mientras comentaba 
que así estarían mejor. Al menos, pensó el tío Camarillo, 
no había sacado la lámpara como otras veces, ni le había 
entregado alguno de sus álbumes, y parecía en cambio 
decidida a mantener en ascuas al vecindario. Aquélla fue 
la primera vez que en mucho tiempo dejaron de lado el 
tema de las rentas, para entrar con pies de plomo en el 
espinoso terreno de las confidencias. 
No texto, no qual é narrada a visita à casa de uma 
personagem, a expressão “entrar con pies de plomo” é 
utilizada para se referir ao(à)","E","disposição para resolver problemas familiares.",0,NA,NA,NA,NA,"Portuguese","D"
"enem_2020_1mil_lc","enem_2020_1mil_lc_1",62053,"ENEM 2020 - LC","LARANJA
Sou porta-voz de quem nunca foi ouvido.
9
30 minutos
4
9
10
3
2
1
09
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS
Questões de 01 a 45 
Questões de 01 a 05 (opção inglês)",NA,"El héroe de la família
Héctor Sánchez
Poco después apareció en casa de Elisenda Morales, 
arrastrando su cansancio y las contrariedades de un largo 
día que había dejado su ánimo en ruinas. A pesar de 
todo, supo resistirlo, y cuando ella le ofreció una copa de 
mistela, abandonó su asiento para ir hasta la tienda en 
busca de algo más estimulante.
Allí, en el corredor de la casa, en taburetes separados, 
recibieron los primeros cálidos soplos de la noche. Con su 
habitual entereza, Elisenda entró a conectar la luz de la 
sala, sofocando parte de su reflejo, mientras comentaba 
que así estarían mejor. Al menos, pensó el tío Camarillo, 
no había sacado la lámpara como otras veces, ni le había 
entregado alguno de sus álbumes, y parecía en cambio 
decidida a mantener en ascuas al vecindario. Aquélla fue 
la primera vez que en mucho tiempo dejaron de lado el 
tema de las rentas, para entrar con pies de plomo en el 
espinoso terreno de las confidencias. 
No texto, no qual é narrada a visita à casa de uma 
personagem, a expressão “entrar con pies de plomo” é 
utilizada para se referir ao(à)","E","cuidado para tratar de assuntos íntimos.",1,NA,NA,NA,NA,"Portuguese","E"
