"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"at no time",0
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"some of the time",1
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"slightly less than half of the time",2
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"slightly more than half of the time",3
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"most of the time",4
"wurm_2016_mdi","wurm_2016_mdi_1","mdi1_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt low in spirits or sad?",NA,"all the time",5
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"at no time",0
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"some of the time",1
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"slightly less than half of the time",2
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"slightly more than half of the time",3
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"most of the time",4
"wurm_2016_mdi","wurm_2016_mdi_1","mdi2_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you lost interest in your daily activities?",NA,"all the time",5
"wurm_2016_mdi","wurm_2016_mdi_1","mdi3_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt lacking in energy and strength?",NA,"at no time",0
"wurm_2016_mdi","wurm_2016_mdi_1","mdi3_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt lacking in energy and strength?",NA,"some of the time",1
"wurm_2016_mdi","wurm_2016_mdi_1","mdi3_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt lacking in energy and strength?",NA,"slightly less than half of the time",2
"wurm_2016_mdi","wurm_2016_mdi_1","mdi3_neu","Major Depression Inventory (MDI)","German",NA,NA,"Have you felt lacking in energy and strength?",NA,"slightly more than half of the time",3
