"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU1","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system to be easy to use.",NA,NA,"Disagree",NA,2
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU1","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system to be easy to use.",NA,NA,"Neutral",NA,3
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU1","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system to be easy to use.",NA,NA,"Agree",NA,4
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU1","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system to be easy to use.",NA,NA,"Strongly agree",NA,5
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU2","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system easy to learn.",NA,NA,"Disagree",NA,2
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU2","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system easy to learn.",NA,NA,"Neutral",NA,3
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU2","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system easy to learn.",NA,NA,"Agree",NA,4
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU2","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"I find the TreeIt system easy to learn.",NA,NA,"Strongly agree",NA,5
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU3","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"My interaction with the TreeIt system is clear and understandable.",NA,NA,"Disagree",NA,2
"tsai_2017_treeit_tam_peou","tsai_2017_treeit_tam_peou_1","PEOU3","TreeIt Technology Acceptance Model Questionnaire (Tsai et al. 2017, Appendix 2; adapted from Davis et al. 1989 TAM): Perceived Ease of Use","Chinese",NA,NA,NA,NA,"My interaction with the TreeIt system is clear and understandable.",NA,NA,"Neutral",NA,3
