table,note
CV_OASIS_ODSIS_PPE_Novak_2020_RSES,"Pass with caveats. (1) LANGUAGE FALLBACK: the study was administered in Czech and no Czech RSES wording exists in the OSF deposit (osf.io/ad6b3; component z2mgv holds only ex.dataset.csv / pa.dataset.csv with bare column headers RSES_1..RSES_10, code_book_BFI_N.txt which covers the BFI only, retest.data.oasis.odsis.sav which has no RSES variables, and data.pa.aft.imp.Rds which is the already-scored analysis frame; component cjw3q holds CZ_short_OASIS_ODSIS.Rmd, whose only Czech strings are the cov_topics* labels) nor in the source paper (Sandora et al. 2021 IJERPH 18:10337, Section 2.2.4, which describes the RSES in four sentences and reproduces no items and no anchors). Shipped the canonical English RSES wording: text_source=translated_substitute, language=Czech, *_translated columns emitted empty -- that pair is the documented backfill signal. Same call as the two sibling tables in batch_024. (2) INSTRUCTIONS: the shipped sentence is the first sentence of the canonical RSES instruction block; the rest of that block ('If you strongly agree, circle SA ...') describes a paper form and was dropped because this study was administered online. It is not text the paper prints. (3) The table stores RAW responses, 1 = Strongly agree ... 4 = Strongly disagree. The authors' scoring (reverse RSES_2/5/6/8/9, then reverse all ten) lives only in CZ_short_OASIS_ODSIS.Rmd, which the IRW script does not run; confirmed against the deposit's own scored frame data.pa.aft.imp.Rds, whose item means are 5-raw for {1,3,4,7,10} and raw for {2,5,6,8,9}. Anchors are therefore shipped in the same direction for all ten items. (4) Mapping is reconstructed and verified PARTIAL -- polarity class, response direction, RSES_8 and the {RSES_3, RSES_4} pair are pinned; RSES_3 vs RSES_4, RSES_1 vs RSES_10 and the order within {RSES_2, RSES_5, RSES_6, RSES_9} are not. See verification_ and verify_ sidecars. (5) RIGHTS: no non-commercial or no-redistribution sentence could be quoted for the RSES (the Morris Rosenberg Foundation / UMD distribution states the scale may be used without permission), and the deposit and paper are CC BY 4.0, so wording_rights is omitted."
DART_Brysbaert_2020_1,"BLOCKED ON RIGHTS -- no __items.csv written. The source IRW copied the DART item list from states an explicit non-commercial restriction on the TEST MATERIAL itself, quotable twice. (1) The paper's own Data Accessibility Statement, Brysbaert, Sui, Dirix & Hintz (2020) Journal of Cognition 3(1):6, doi:10.5334/joc.95: ""The DART and DART_R can be used freely for research purposes under the Attribution-NonCommercial-ShareAlike (CC BY-NC-SA) scheme of Creative Commons. The tests are given in the Appendices. They are also available as Excel files on https://osf.io/u4vhs/."" (2) The OSF deposit's own license.txt: ""The materials on this website is subject to the following CC license: CC BY-NC-SA 4.0 ... for noncommercial purposes only."" IRW's own metadata/biblio.csv row for this table already records License = CC BY-NC-SA 4.0. WHY THE ECR-R SOURCE-LICENCE EXCEPTION DOES NOT RESCUE IT: that ruling says the licence of the source IRW actually copied from governs, so an instrument author's NC statement does not narrow what a CC BY publication published. Here the article IS CC BY 4.0 (Ubiquity Press), but the article body does NOT print the author list -- it says only ""The list is given in Appendix A"" (p. 4) and ""The revised version is shown in Appendix B"" (p. 9). The list exists only in the Additional Files (Appendix A = 'DART Excel versie', doi:10.5334/joc.95.s1) and on OSF, and the authors carve exactly that material out of the article licence in the sentence quoted above. Both candidate sources for the wording are therefore NC. This is the chinvararak_2021_ecr shape (only publication of the wording is NC = a source-level restriction), not the cucchi_2018_tas20 / conspiracy_asd shape (wording published by a CC BY deposit, instrument-level NC recorded as wording_rights=NC). WHAT WOULD HAVE SHIPPED, recorded so an unblock is one step rather than a re-run: the live item codes are the raw survey column headers verbatim, 'Is de volgende persoon een auteur- [<name>]' (132 of them), so item_text is the author name and the mapping is self-describing (Step 5b exemption 1, no inference). OSF DART.docx holds the full key as a 133-row table Rank/Naam/Code with Code in {AUT, NON}: 90 AUT (real authors) and 42 NON (foils), which is exactly the correct_response key, and it matches the live item set 132/132 after normalising punctuation. instructions would be the Dutch stem itself; option_text 1/0 = ja/nee (unverified against the raw workbook, which was not opened because the block was decided first). DATA DEFECT WORTH REPORTING SEPARATELY (not the reason for the block): the live item codes carry a find/replace corruption inherited from raw_data_study1.xlsx, where 'ja' was globally replaced by '1' -- 'James Patterson' is stored as '1mes Patterson', 'Jane Austen' as '1ne Austen', 'Jane Jessup' as '1ne Jessup'. The same corruption is visible in data/DART_Brysbaert_2020.R, which renames a column literally named 'Aantal boeken gelezen in het afgelopen 1ar-' (jaar -> 1ar). Two further live codes differ from the DART.docx spelling: live 'Susan Smith' vs DART 'Susan Smit', and live 'Georges Simeon' vs DART 'Georges Simenon' -- both are scored AUT (real authors) in the DART key (rows 45 and 92), so the live spellings are almost certainly misspellings in the Study 1 survey form rather than extra foils; that matters for correct_response and is recorded for whoever unblocks this. RETRY TEST: NO. A determinate verdict was reached -- the block is a stated non-commercial licence on the only published sources of the wording, not an access failure. Every source needed was retrieved successfully (paper PDF, DART.docx, OSF file listing, license.txt). It would flip only if (a) Ben rules that a source-level NC clause on an appendix inside an otherwise CC BY article does not bar IRW from shipping the wording, or (b) the authors relicense the DART. Worth Ben's attention either way, because IRW already publishes the 132 author names as the response table's own item codes under that same CC BY-NC-SA deposit."
DART_Brysbaert_2020_3_4_5,"BLOCKED on rights, no CSV written. The item wording IS the stimulus (author/foil names on a Dutch Author Recognition Test checklist), and its rights holders state a non-commercial restriction on exactly that material in two places. (1) The OSF deposit that carries the name lists (osf.io/u4vhs, license.txt) states: ""The materials on this website is subject to the following CC license: CC BY-NC-SA 4.0 ... It allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, for noncommercial purposes only."" (2) The paper's own Data Accessibility Statement states: ""The DART and DART_R can be used freely for research purposes under the Attribution-NonCommercial-ShareAlike (CC BY-NC-SA) scheme of Creative Commons."" That is the 2026-09-04 irw#1891 rule firing on a quotable NC clause from the wording's own rights holder. The ECR-R carve-out does NOT rescue it: there is no NC-free source to copy from. The article itself is CC BY 4.0, but it does not reproduce the lists -- ""Appendix A"" and ""Appendix B"" are the supplementary Excel files (doi 10.5334/joc.95.s1 / .s2, the same DART Excel versie / DART_R Excel versie files on OSF), and grep over the full article text returns 0 hits for any DART name outside the three mentioned in prose (John Flanagan, Rick Riordan, Tonke Dragt). So every route to the 264 names runs through the CC BY-NC-SA materials. NOTHING ELSE ABOUT THIS TABLE IS BLOCKED, and the resolved facts are recorded here for a future attempt if the rule is ever revisited: the mapping is inference-free. Live item set (irw_table_sets, 28,908 rows, 264 distinct items, resp {0,1}) equals exactly the union of the source files' own name fields -- 132 spaced names from raw_data_study3.xlsx/raw_data_study4.xlsx (identical 132-name sets, n=157 rows per item live) and 132 underscore names from raw_data_study5.xlsx's column headers (n=62 live); set difference live-minus-source is empty and source-minus-live is the single non-item column 'Extra'. correct_response would have come from the Code column of DART Excel versie.xlsx / DART_R Excel versie.xlsx (AUT = real published author, NON = foil). Two items, Geronimo_Stilton and Susan_Smith, have resp missing for every respondent and so carry no per-item row. Instrument = Dutch Author Recognition Test (DART) for the study 3/4 half and the revised DART_R for the study 5 half -- this table pools three studies and its item set is a union across two instrument versions, which would have needed two section_ids had it shipped. RETRY TEST: NO. This is a determinate verdict (licence bars reuse), not an access failure -- every source was fetched successfully. It would flip only if the authors relicensed the DART/DART_R, or if IRW rules that an article-level CC BY overrides the authors' more specific NC statement about the instrument inside it."
dahlstrom_2022_scoare,"Item codes carry no labels anywhere in the deposit: the S1 Dataset .xlsx header is bare codes (SFB/SFN/SFWB/...), so the code->text tie is reconstructed from the S1 File survey grid plus the per-item statistics in the paper's Tables 5 and 6, which match 14 of the 20 items to <=0.007 on pre/post mean, SD and n. The 6 remaining items (SF, SD, ST, SM, KE, KA) are the Year-1 form's un-split versions, asked before the survey was revised to split each stem into 'Scientific writing' vs 'Speaking or presenting'; the Year-1 instrument version is not published, so they carry the Year-2 parent stem verbatim (ending in the source's ellipsis) with no writing/speaking qualifier, and their identity rests on sharing a code prefix with a verified sibling rather than on data. audit_batch WARN on KB/KR row counts (316 vs median 182) is expected, not conflation: those two knowledge items were asked in both program years while every other item was asked in one year only."
daiku_2021_dirty_dozen,"The source study (Daiku, Serota & Levine 2021, PLOS ONE 10.1371/journal.pone.0249815, CC BY 4.0) does not reprint any DTDD wording: the S1 CSV holds bare column names (machiavellianism1..4, psychopathy1..4, narcissism1..4) and the S2 DOCX covers only the lying-frequency battery. Wording therefore comes from the instrument the paper cites, the Japanese DTDD-J (Tamura, Oshio, Tanaka, Masui & Jonason 2015, Jpn. J. Personality 24(1):26-37, Appendix 2), transcribed from the article PDF's Appendix 2 image (the appendix is a scanned/stencil image, invisible to pdftotext). Note the PLOS reference list gives the wrong DOI for that paper (10.2132/personality.26.1.2 resolves to the SD3-J paper); the correct one is 10.2132/personality.24.26. Mapping is PARTIAL: the subscale half is checked against the data, the within-subscale order is taken from the instrument's own presentation order and is not separately testable. Scale points 2-4 are unlabelled in the source and are shipped with blank option_text."
daiku_2021_lie_scale,"BLOCKED -- no item text written. The source study does not publish the wording of these three items. Daiku, Serota & Levine (2021) PLOS ONE 10.1371/journal.pone.0249815 (CC BY 4.0) states only: 'The lie scale included three items with five-point answers extracted from the Yanai et al.'s [23] 13-scale personality inventory (e.g., ""I do not care about criticism from other people at all"")'. That is one English-translated exemplar, not keyed to any of liescale1/liescale2/liescale3, and it is a SUBSET selection from a larger Japanese L-scale, so even recovering Yanai, Kashiwagi & Kokusho (1987, Jpn J Psychol 58:158-165) would not tell us which three items were taken or in what order. Sources checked and exhausted: the PLOS article HTML and the PMC copy (PMC8049473) -- the sentence above is the only mention of the lie scale in either; S1 File (the raw CSV, headers liescale1..3 only, no variable/value labels -- it is a plain CSV, so no label layer exists); S2 File (.docx read with python-docx, tables included) which is the Serota et al. (2010) lying-frequency questionnaire wording only and contains nothing on the lie scale; the Data Availability statement names no other deposit ('All relevant data are within the manuscript and its Supporting Information files'). No response anchors are published either -- the paper says 'five-point answers' and nothing more -- so option_text would be blank for all 5 levels, and under the #1770 option-only rule there is nothing shippable. Not a rights block: the source is CC BY 4.0 with no NC or no-redistribution clause; the wording simply was never printed. RETRY TEST: NO. Determinate -- the source never published the item wording, and the code->item mapping is unrecoverable even in principle from published material. To flip this, the authors would have to supply the three administered Japanese items keyed to liescale1/2/3 (author contact), which is outside the deposit and the paper's supplements."
dalky_2020_sf36,"Clean pass with caveats. Administered in Arabic; the shipped English is the study's own SPSS variable/value labels, _translated columns empty, text_source=translated_substitute. Five section_prompt block stems are canonical RAND-36 English, not from the study's own materials -- the .sav carries no block headers and 20 of 35 item labels are fragments without them. Live set is 35 items, the SF-36 minus one PF item and one GH-perception item, as data/dalky_2020_sf36.py documents. RETRY TEST: n/a -- table written, not blocked."
dasilva_2019_hexaco24,"Clean pass. Caveat: the *_translated columns carry the paper's reproduction of the original English BHI, a parallel version rather than a translation of the administered Portuguese; items 3, 7, 9, 14, 15, 19 and the 'Discordo pouco'/'Concordo pouco' anchors diverge in wording. instructions/section_prompt left blank -- neither the figshare deposit nor the paper prints the literal Portuguese instruction text (the paper reports it only indirectly)."
dass_Thiyagarajan2022,"Clean pass with one real caveat: the administration was mixed-language. The paper states 90% of the 971 respondents completed the Bahasa Malaysia version of the DASS-21 (Musa 2017) and 10% the English version. The Harvard Dataverse deposit (doi:10.7910/DVN/AJVLN6, data_dass21.xlsx, the single file) carries only English column headers and the paper reproduces no Malay wording, so per the recoverability-is-scoped rule the English form -- which is itself an administered form and is the literal source of the IRW item codes -- ships in the base fields, language=Malay is set, and the _translated columns are left empty to flag the table for a later Malay backfill."
dd_rotation,"Figure-stimulus task, so there is no administered item wording to transcribe. The 10 items are graphical displays of two 3-D objects and the only per-item content the source publishes is the rotation angle; item_text therefore carries a stimulus descriptor ('Rotation angle: 150 degrees') derived from diffIRT's rotation.Rd \format block, not administered prose. instructions quotes the Rd's own third-person description of the task verbatim (the study's literal on-screen instructions are not published in the package, the Kievit 2010 manuscript is unpublished, and Borst et al. 2011 is paywalled/not the same subset). option_text 'False'/'Correct' are the Rd's own words ('Answers are coded to be correct (1) or false (0)'), capitalised; resp is accuracy, not the yes/no the respondent pressed, which the deposit does not retain. RETRY TEST: NO -- this is a determinate verdict, not an access failure. The stimulus figures themselves are not distributed with the package and the administered wording was never published; an unchanged retry would reach the same result. It would flip only if the original stimulus set or Kievit's (2010) manuscript instructions became available."
