"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I found it hard to wind down","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I found it hard to wind down",NA,"Did not apply to me at all",0
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I found it hard to wind down","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I found it hard to wind down",NA,"Applied to me to some degree, or some of the time",1
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I found it hard to wind down","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I found it hard to wind down",NA,"Applied to me to a considerable degree, or a good part of time",2
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I found it hard to wind down","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I found it hard to wind down",NA,"Applied to me very much, or most of the time",3
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I was aware of dryness of my mouth","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I was aware of dryness of my mouth",NA,"Did not apply to me at all",0
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I was aware of dryness of my mouth","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I was aware of dryness of my mouth",NA,"Applied to me to some degree, or some of the time",1
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I was aware of dryness of my mouth","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I was aware of dryness of my mouth",NA,"Applied to me to a considerable degree, or a good part of time",2
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I was aware of dryness of my mouth","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I was aware of dryness of my mouth",NA,"Applied to me very much, or most of the time",3
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I couldn’t seem to experience any positive feeling at all","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I couldn’t seem to experience any positive feeling at all",NA,"Did not apply to me at all",0
"dass21_medical_graduates_bangladesh","dass21_medical_graduates_bangladesh_1","I couldn’t seem to experience any positive feeling at all","Depression Anxiety Stress Scales - 21 (DASS-21)","English; Bengali","Please read each statement and circle a number 0, 1, 2 or 3 which indicates how much the statement applied to you over the past week. There are no right or wrong answers. Do not spend too much time on any statement.",NA,"I couldn’t seem to experience any positive feeling at all",NA,"Applied to me to some degree, or some of the time",1
