"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,"total disagreement",1,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,NA,2,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,NA,3,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,NA,4,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,NA,5,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,NA,6,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP1","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"The industry association encourages the enterprise's green transformation and development.",NA,"total agreement",7,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,"total disagreement",1,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,NA,2,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,NA,3,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,NA,4,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,NA,5,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,NA,6,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP2","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Customers expect the enterprise to demonstrate environmental responsibility.",NA,"total agreement",7,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,"total disagreement",1,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,NA,2,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,NA,3,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,NA,4,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,NA,5,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,NA,6,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP3","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"Undertaking environmental responsibility is an essential requirement for an enterprise to enter this industry's market.",NA,"total agreement",7,"Chinese"
"zhang_2025_normative_pressure","zhang_2025_normative_pressure_1","NP4","Normative Pressure (NP) scale, 4 items (Zhang et al. 2025, adapted from Dai et al. 2021, Geng and Dai 2024 and Wang et al. 2018)",NA,NA,"If an enterprise's behavior is detrimental to the ecological environment, stakeholders will not support its survival and development.",NA,"total disagreement",1,"Chinese"
