"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q32","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I am skeptical toward gene therapy because I am scared by the thought of interfering with our genes",NA,"Strongly disagree",1,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q32","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I am skeptical toward gene therapy because I am scared by the thought of interfering with our genes",NA,"Disagree",2,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q32","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I am skeptical toward gene therapy because I am scared by the thought of interfering with our genes",NA,"Agree",3,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q32","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I am skeptical toward gene therapy because I am scared by the thought of interfering with our genes",NA,"Strongly agree",4,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q33","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","If I had a serious genetic disorder I would consider undergoing gene therapy to try to cure it.",NA,"Strongly disagree",1,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q33","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","If I had a serious genetic disorder I would consider undergoing gene therapy to try to cure it.",NA,"Disagree",2,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q33","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","If I had a serious genetic disorder I would consider undergoing gene therapy to try to cure it.",NA,"Agree",3,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q33","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","If I had a serious genetic disorder I would consider undergoing gene therapy to try to cure it.",NA,"Strongly agree",4,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q34","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I would be glad if gene therapy was available for people with serious genetic disorders.",NA,"Strongly disagree",1,NA,NA,NA,NA
"carver_2017_puggs_pilot1_attitudes","carver_2017_puggs_pilot1_attitudes_gene_therapy","Q34","Public Understanding of Genetics and Genomics Survey (PUGGS), initial version used in the first pilot study — Section 4: Attitudes towards applications of genetics and genomics","Portuguese","On a scale from strongly disagree to strongly agree, to what extent do you agree with the following statements?
(NB: Please only chose “don’t know” if you do not understand the statement)","Gene therapy
Gene therapy involves the replacement of a faulty gene in an affected tissue in the body by a normally-functioning gene. Research is still at the clinical trial stage, but recent advances are offering new hope for future treatment in humans.","I would be glad if gene therapy was available for people with serious genetic disorders.",NA,"Disagree",2,NA,NA,NA,NA
