"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_floods","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Floods",NA,"Not at all",1
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_floods","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Floods",NA,NA,2
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_floods","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Floods",NA,NA,3
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_floods","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Floods",NA,NA,4
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_floods","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Floods",NA,"Very much",5
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heatwaves","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heatwaves",NA,"Not at all",1
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heatwaves","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heatwaves",NA,NA,2
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heatwaves","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heatwaves",NA,NA,3
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heatwaves","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heatwaves",NA,NA,4
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heatwaves","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heatwaves",NA,"Very much",5
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heavystorms","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heavy storms",NA,"Not at all",1
"mede_2025_clim_weather_future","mede_2025_clim_weather_future_1","CLIM_WEATHERFUTU_heavystorms","Perceptions of extreme weather events - expected future impact (TISP core questionnaire, question CLIM_WEATHERFUTU)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The next questions are about climate change and weather events. When you answer them, please think about your country. To what extent do you think that climate change will increase the impact of the following weather events in the future?",NA,"Heavy storms",NA,NA,2
