table,note
PROMISPME_Forrest_2021_GHGlobal_Proxy,"BLOCKED ON RIGHTS -- no __items.csv written. The instrument is PROMIS Pediatric Global Health, which is the PROMIS / HealthMeasures family already carrying verdict=block in itemtext/instrument_rights_register.csv (rule dated 2026-09-05, match_item_code ^promis|^evpromis). Per SKILL.md's rights section an instrument already carrying a register verdict is settled and needs no new escalation, so the verdict was APPLIED, not re-derived, and no extraction was attempted. IDENTITY CONFIRMED BEFORE APPLYING IT (this is the check that separated evpromisi_stone_2021_cdiag, which was NOT PROMIS content, from its blocked siblings): all 21 live item codes are PROMIS Global/PedGlobal bank codes (Global01_ProxyA/B, Global02_Proxy, Global03_ProxyA/B, Global04_ProxyA/B, Global06_Proxy, Global10_Proxy, PedGlobal1_Proxy..PedGlobal12_Proxy), the deposit's own codebook is titled 'PROMIS Pediatric Global Health-7' on 7 of its 7 pages, and it prints the canonical PROMIS wording (Global01 'In general, would you say your health is:', 1=Poor..5=Excellent). The source paper is Forrest et al. (2014), 'Development of the PROMIS(R) pediatric global health (PGH-7) measure', Qual Life Res 23:1221-1231. CLAUSE RE-VERIFIED LIVE TODAY, not taken on trust: ""User shall not reproduce HealthMeasures Instruments except as needed to conduct the authorized single use research, clinical, educational, or other activity. User shall not distribute, publish, sell, license, or provide HealthMeasures products, by any means whatsoever, to third parties not involved with the authorized single use as stated above, without the prior written agreement of the Provider."" -- HealthMeasures Terms of Use, Approved Version 1.12-2017, section ""Single Use, Reproducibility, and Distribution"", refetched 2026-09-10 (HTTP 200, 14 pages, md5 fe672ca0c092d6b324a8098ac049c7e3, sha256 b1f09974e321bd263e493fd0289ce3de63973e96944f3649b7e4c077a58c43ac) from https://www.healthmeasures.net/wp-content/uploads/2026/06/Terms-of-Use_HM_approved_1-12-17-Updated-Copyright-Notices.pdf The same document adds ""Commercial Users must seek permission to use, reproduce, or distribute any HealthMeasures Measurement Systems and Instruments, regardless of purpose, at all times."" The deposit itself is CC0 1.0 (Harvard Dataverse doi:10.7910/DVN/QOO7QX, termsOfUse absent), but under the 2026-09-04 DSES ruling the rights holder's own redistribution bar outranks the source deposit's licence."
PROMISPME_Forrest_2021_GHGlobal_Proxy,"THE BLOCK IS EFFECTIVE HERE -- no wording leaks through the response table. data/PROMISPME_Forrest_2021.R builds this table with select(starts_with('Global'), starts_with('PedGlobal')) + pivot_longer, so the IRW item codes ARE the source column names, and those names are opaque codes (PedGlobal9_Proxy), not item text. Contrast irw#2101/#2123, where a block achieved nothing because the headers were the items."
PROMISPME_Forrest_2021_GHGlobal_Proxy,"RETRY TEST: NO. Determinate verdict -- a licence clause, already settled in the rights register and re-verified byte-identical today. An unchanged retry right now returns the same result. What would have to change: HealthMeasures granting prior written agreement, or Ben overturning the PROMIS block (which he set in the register on 2026-09-05 after the batch_022/031 conflict)."
PROMISPME_Forrest_2021_GHGlobal_Proxy,"FOR A FUTURE UNBLOCK -- what a re-run would face, recorded so nobody re-discovers it. The deposit publishes GlobHeal_Codebook.pdf (Dataverse file 4271465) which gives item stems and value labels for the CHILD self-report forms (Global01, PedGlobal9, ...), but there is no ProxyGlobHeal codebook among the deposit's 16 codebook PDFs, and the proxy data file GH_Child_Parent_PROMIS_vF_PROXY.tab carries NO variable labels (all 21 Global*/PedGlobal* DDI labels are just the variable name). So proxy-specific wording -- including what distinguishes the _ProxyA from the _ProxyB variants of Global01/03/04 -- would have to come from the Forrest 2014 paper or HealthMeasures, not from the deposit."
PROMISPME_Forrest_2021_GHGlobal_Proxy,"DATA NOTES (properties of the response table, not itemtext defects; recorded because a future extraction will meet them). Per-item n from irw_table_sets: PedGlobal4_Proxy has n=176 against 1782-1807 for every other item, i.e. it was administered to ~10% of the sample. PedGlobal9/10/12_Proxy run resp 1-6 while the other 17 items run 1-5, and PedGlobal1_Proxy spans 1-5 with only 3 levels observed. So the table's resp set {1..6} is not one common scale, and an extraction must supply per-item option rows rather than one shared ladder."
PROMISPME_Forrest_2021_LS_Proxy,"BLOCKED ON RIGHTS -- no PROMISPME_Forrest_2021_LS_Proxy__items.csv written. The table is the PROMIS Pediatric Life Satisfaction item bank, parent-proxy edition (Forrest CB et al. 2018, Qual Life Res 27(1):217-234). The PROMIS / HealthMeasures family already carries a settled verdict=block in itemtext/instrument_rights_register.csv (row 6, rule dated 2026-09-05) and in references/itemtext_standard.md (""PROMIS and the HealthMeasures family -- ruled 2026-09-05""). Applied, not re-derived. QUOTED CLAUSE, re-fetched 2026-09-10 from https://healthmeasures.net/wp-content/uploads/2026/06/Terms-of-Use_HM_approved_1-12-17-Updated-Copyright-Notices.pdf (md5 fe672ca0c092d6b324a8098ac049c7e3 -- byte-identical to the copy the 2026-09-05 ruling was made on; sha256 b1f09974e321bd263e493fd0289ce3de63973e96944f3649b7e4c077a58c43ac): ""User shall not reproduce HealthMeasures Instruments except as needed to conduct the authorized single use research, clinical, educational, or other activity ... User shall not distribute, publish, sell, license, or provide HealthMeasures products, by any means whatsoever, to third parties not involved with the authorized single use as stated above, without the prior written agreement of the Provider."" That RESERVES A RIGHT (permission-required + redistribution bar), so it blocks under the 2026-09-05 test regardless of IRW's own use, and it governs even though the deposit itself is CC0 1.0 -- the deposit licence is not the instrument licence."
PROMISPME_Forrest_2021_LS_Proxy,"IDENTITY CHECK (this is not a name false positive). The Harvard Dataverse deposit doi:10.7910/DVN/QOO7QX ships ProxyLifeSat_Codebook.pdf (datafile id 4271431, md5 84b7f963067b6d84598a0fa9fbe08697), titled ""PROMIS Proxy Life Satisfaction"", which labels each variable with its administered wording. Its 56 distinct SWB_LS_nnn_PX codes are exactly the 56 items in the live table from irw::irw_fetch (SWB_LS_001_PX .. SWB_LS_065_PX, with 012-014, 021, 026-027, 029, 033, 062 absent from both), and the labels are verbatim PROMIS pediatric life-satisfaction proxy wording (""Thinking about the past 4 weeks, My child's life was perfect.""; ""... My child was satisfied with his/her life in gen[eral]""). Live resp set is 1-5, the bank's 5-point frequency scale. So the instrument named by the table name and dictionary Description is the instrument in the data -- SKILL.md Step 3b is clean, and the register's ^promis code-pattern match is a true positive."
PROMISPME_Forrest_2021_LS_Proxy,"THE BLOCK IS EFFECTIVE HERE (the irw#2101/#2123 caveat does not bite). The IRW item codes are the deposit's opaque bank IDs (SWB_LS_001_PX), not source column headers carrying wording, so withholding the item text does not leave the PROMIS wording reachable through the response table."
PROMISPME_Forrest_2021_LS_Proxy,"EXTRACTION WOULD OTHERWISE HAVE BEEN TRIVIAL AND CLEAN, which is worth recording in case the rights position ever changes: the codebook is a level-1 source (variable labels tie code to wording at the source, mapping_basis would have been data_labels, Step 5b exempt), 56/56 codes reconcile, and the deposit is CC0 1.0. Nothing was written, staged or uploaded. Cached evidence under itemtext/.cache/PROMISPME_Forrest_2021_LS_Proxy/ (ProxyLifeSat_Codebook.pdf, tou.pdf, dv.json)."
PROMISPME_Forrest_2021_LS_Proxy,"RETRY TEST: NO. An unchanged retry right now would reach the same verdict -- this is a determinate rights ruling already recorded in instrument_rights_register.csv, not an access failure. Nothing was inaccessible: the codebook, the deposit metadata and the Terms of Use PDF were all fetched successfully this run. What would have to change is a human/policy decision (Ben, or written permission from PROMIS Health Organization / Northwestern via HealthMeasures), or a change to the HealthMeasures Terms of Use. Sibling tables PROMISPME_Forrest_2021_* (Physical, Psych, PosAff, Strength, Family, GHGlobal, MeanPurp, PhysAct; child and proxy editions, ~16 tables in queue_state.csv) are the same deposit and the same instrument family and will all block identically -- worth handling as one decision rather than one agent each."
