table,note
peters_2025_nrm_inj_approval,"Clean gate pass with caveats; full detail in provenance_peters_2025_nrm_inj_approval.csv. (a) Only the two scale endpoints were verbally labelled, so option_text is blank for resp 2..6 -- the intermediate points carried display numbers only and were NOT padded with their own numbers. (b) The bipolar display numbers (-3..+3) differ from the stored codes (1..7), so stored 4 is the midpoint. (c) The anchors are shipped in the sheet's bare form, i.e. with the trailing ' (-3)'/' (3)' scale numerals stripped -- the one deliberate deviation from the displayed string. (d) '{{distRec}}' is the study's own runtime placeholder for the country's recommended physical distance and is kept verbatim. (e) The table pools ~20 administered languages and only the English master wording is shipped; language and the *_translated columns are deliberately omitted because the single `language` field cannot name one administered language. (f) instructions/section_prompt blank: the generated survey sets showgroupinfo=""X"", so no group-level text was displayed. (g) RIGHTS: shipped, applying the ruling batch_133 reached for the six siblings (bare copyright notice plus an aspirational future CC-BY-NC-SA sentence reserves no right today; the wording came from the world-readable question-definition Google Sheet and the CC0 build script, not from that repository). STILL OWED, NOT DONE BY ME: instrument_rights_register.csv has no row for the Your COVID-19 Risk / RAA DMQ instrument family; batch_133 recommended one and I deliberately did not write it because that file is shared with sibling agents in flight this round. It governs all nine peters_2025_* tables and should be settled once by the orchestrator or by Ben. (h) mapping_basis=paper_explicit, so Step 5b applies: status VERIFIED, re-runnable as verify_peters_2025_nrm_inj_approval.R (VERDICT: PASS)."
peters_2025_pbc_cond_power,"Clean pass with caveats, all detailed in provenance_peters_2025_pbc_cond_power.csv: (a) option_text is blank for resp 2-6 because only the two poles of the bipolar scale were verbally labelled -- the intermediate points carried display numbers ((-2), (-1), (0), (1), (2)) only and were NOT padded; (b) the anchors 'much harder'/'much easier' are identical across all 22 items by design, so audit_batch.R's duplicate-option_text signal is expected here, not a defect; (c) the displayed scale was -3..+3 while the stored codes are 1..7 (stored 4 is the midpoint); (d) item_text keeps the study's own '{{distRec}}' placeholder; (e) the table pools ~20 administered languages and only the English master wording is shipped, so language/_translated are omitted (same call as the four batch_133 siblings); (f) RIGHTS JUDGEMENT CALL FOR BEN -- the originator's repo README says 'for now, standard copyright applies to everything in this repository' (except .Rmd = CC0 and .csv = public domain) and 'We aim to release most materials under licenses comparable to the CC-BY-NC-SA license'. Ruled NOT a block: a bare copyright notice does not block, and 'We aim to release' states a future intention rather than reserving a right today. If Ben reads that aspiration as operative, this table and the four batch_133 siblings should be withdrawn together."
peters_2025_pbc_cond_presence,"PASS WITH CAVEATS -- item text shipped; 110 rows, 22 items x resp 1-5; validate_items.R --table-sets and irw-validate both clean."
peters_2025_pbc_cond_presence,"Mapping VERIFIED by re-running data/peters_2025_covid19_risk_dcts.py's rename over the study's own raw exports (sid 100110): 1430/1430 response cells matched cell-for-cell, 0 unmatched, 0 disagreements, per-item n and mean identical for all 22 items. Distinguishes every item from every other."
peters_2025_pbc_cond_presence,"CAVEAT: only resp=1 ('very unlikely') and resp=5 ('very likely') carry option_text; the DMQ_scales sheet labels codes 2/3/4 with bare numerals '(2)','(3)','(4)', which are unlabelled scale points, so those rows are blank rather than padded."
peters_2025_pbc_cond_presence,"CAVEAT: the trailing '(1)'/'(5)' the survey appended to each anchor was stripped, using the sheet's own bottom_anchor_bare/top_anchor_bare columns. This is the only deviation from the displayed string."
peters_2025_pbc_cond_presence,CAVEAT: '{{distRec}}' is the study's own placeholder for the country's recommended physical distance and is kept verbatim; no single literal sentence is the item for every respondent.
peters_2025_pbc_cond_presence,"CAVEAT: the raw exports carry 22 amended PbcCnPr*2 columns which the IRW processing script does not read, so this table holds only original-wording responses and the original sheet wording is correct for it."
peters_2025_pbc_cond_presence,"CAVEAT: the table pools ~22 languages across 21 country deployments; English is the authoring/master language (text_source=study_materials, not translated_substitute), so no `language` or `_translated` columns are emitted. Per-respondent language is in cov_language."
peters_2025_pbc_cond_presence,"RIGHTS: shipped under the orchestrator's 2026-09-10 batch_133 ruling for this instrument family -- the 2025 CC BY paper's 'Availability of data, code, and material' statement grants Creative Commons Attribution over the project's GitLab repositories, superseding the 2020 README's interim 'standard copyright applies for now' notice. Nothing reserves a fee, permission or no-redistribution right."
peters_2025_pbc_cond_presence,"FOR THE ORCHESTRATOR: instrument_rights_register.csv still has no row for 'Your COVID-19 Risk determinant mapping questions (Reasoned Action Approach)' (family YCR, verdict ship); one is owed. Not appended here -- shared file, parallel writers."
peters_2025_pbc_cond_presence,"RETRY TEST: N/A -- this is a clean pass, not a block. No unresolved access failure; every source (DMQs sheet, DMQ_scales sheet, raw exports, live IRW table) resolved on the first request."
