"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_1","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"Self-sufficiency in pork in Germany is below 100%.",0,"Richtig",1,NA,NA,NA,"True"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_1","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"Self-sufficiency in pork in Germany is below 100%.",0,"Falsch",0,NA,NA,NA,"False"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_2","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"In agriculture in Germany, grain cultivation is of the greatest importance.",1,"Richtig",1,NA,NA,NA,"True"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_2","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"In agriculture in Germany, grain cultivation is of the greatest importance.",1,"Falsch",0,NA,NA,NA,"False"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_3","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"A farmer in Germany can nowadays feed more than 1,000 people.",0,"Richtig",1,NA,NA,NA,"True"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_3","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"A farmer in Germany can nowadays feed more than 1,000 people.",0,"Falsch",0,NA,NA,NA,"False"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_4","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"In Germany, about one-third of all wild animal species are classified as “strongly endangered” or “endangered”.",1,"Richtig",1,NA,NA,NA,"True"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_4","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"In Germany, about one-third of all wild animal species are classified as “strongly endangered” or “endangered”.",1,"Falsch",0,NA,NA,NA,"False"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_5","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"The cultivation of grass and clover reduces soil erosion and soil loss from the fields.",1,"Richtig",1,NA,NA,NA,"True"
"gabriel_2026_knowledge_correct","gabriel_2026_knowledge_correct_1","know_5","Agricultural knowledge statements: true/false judgement","German","For the following nine statements, indicate whether they are correct or incorrect (left-hand side). Also, indicate how convinced you are of your judgement (right-hand side)",NA,"The cultivation of grass and clover reduces soil erosion and soil loss from the fields.",1,"Falsch",0,NA,NA,NA,"False"
