"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_1","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers help each other",NA,"strongly disagree",1
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_1","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers help each other",NA,"disagree",2
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_1","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers help each other",NA,"neither",3
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_1","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers help each other",NA,"agree",4
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_1","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers help each other",NA,"strongly agree",5
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_2","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with the personal support I get from co-workers when required",NA,"strongly disagree",1
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_2","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with the personal support I get from co-workers when required",NA,"disagree",2
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_2","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with the personal support I get from co-workers when required",NA,"neither",3
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_2","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with the personal support I get from co-workers when required",NA,"agree",4
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_2","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with the personal support I get from co-workers when required",NA,"strongly agree",5
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_3","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I am satisfied with the team work around me during work",NA,"strongly disagree",1
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_3","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I am satisfied with the team work around me during work",NA,"disagree",2
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_3","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I am satisfied with the team work around me during work",NA,"neither",3
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_3","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I am satisfied with the team work around me during work",NA,"agree",4
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_3","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I am satisfied with the team work around me during work",NA,"strongly agree",5
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_4","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers respect each other",NA,"strongly disagree",1
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_4","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers respect each other",NA,"disagree",2
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_4","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers respect each other",NA,"neither",3
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_4","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers respect each other",NA,"agree",4
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_4","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated if co-workers respect each other",NA,"strongly agree",5
"malik_2018_social_motivation","malik_2018_social_motivation_1","social_5","Physician motivation tool (Malik et al. 2018), socio-cultural motivation section",NA,NA,"I feel motivated with good relationship between doctors and nurses",NA,"strongly disagree",1
