"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"chatton2024_honos13","chatton2024_honos13_1","honos_01","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Overactive, aggressive, disruptive or agitated behaviour",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_01","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Overactive, aggressive, disruptive or agitated behaviour",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_01","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Overactive, aggressive, disruptive or agitated behaviour",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_01","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Overactive, aggressive, disruptive or agitated behaviour",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_01","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Overactive, aggressive, disruptive or agitated behaviour",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_02","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Non-accidental self-injury",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_02","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Non-accidental self-injury",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_02","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Non-accidental self-injury",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_02","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Non-accidental self-injury",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_02","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Non-accidental self-injury",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_03","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problem drinking or drug taking",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_03","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problem drinking or drug taking",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_03","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problem drinking or drug taking",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_03","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problem drinking or drug taking",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_03","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problem drinking or drug taking",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_04","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Cognitive problems",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_04","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Cognitive problems",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_04","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Cognitive problems",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_04","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Cognitive problems",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_04","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Cognitive problems",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_05","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Physical illness or disability problems",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_05","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Physical illness or disability problems",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_05","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Physical illness or disability problems",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_05","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Physical illness or disability problems",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_05","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Physical illness or disability problems",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_06","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with hallucinations and delusions",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_06","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with hallucinations and delusions",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_06","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with hallucinations and delusions",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_06","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with hallucinations and delusions",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_06","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with hallucinations and delusions",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_07","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with depressed mood",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_07","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with depressed mood",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_07","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with depressed mood",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_07","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with depressed mood",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_07","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with depressed mood",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_08","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Other mental and behavioural problems",NA,"no problem",0,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_08","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Other mental and behavioural problems",NA,"minor problem requiring no action",1,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_08","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Other mental and behavioural problems",NA,"mild problem but definitely present",2,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_08","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Other mental and behavioural problems",NA,"moderately severe problem",3,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_08","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Other mental and behavioural problems",NA,"severe to very severe problem",4,NA,NA,NA,NA
"chatton2024_honos13","chatton2024_honos13_1","honos_09","Health of the Nation Outcome Scales, 13-item version (HoNOS-13)","French",NA,NA,"Problems with relationships",NA,"no problem",0,NA,NA,NA,NA
