table,note
chanal_2020_francais,"BLOCKED, no items CSV written. The item text IS fully recoverable but the item<->code mapping is not, so nothing joinable can be shipped. Source: Chanal & Paumier 2020, PLoS ONE 15(4):e0230103; S1 Dataset (doi:10.1371/journal.pone.0230103.s001) is the only deposit and it carries bare column names Francais1..Francais33 with no variable labels, no codebook and no second sheet. The 33-item instrument text was located in full, in the administered French and in English, in Appendix A of the scale-development paper (ref 21: Chanal, Cheval, Courvoisier & Paumier 2019, Psych Sport Exerc 43:233-242, supplement mmc1.docx at https://ars.els-cdn.com/content/image/1-s2.0-S1469029218304254-mmc1.docx), and the 2020 paper's Table 4 (image only) prints the 29 non-amotivation items in this study's own English adaptation. Neither ties any item to a column number. The one candidate mapping -- the appendix's published subscale order 1-4 IM-stimulation ... 30-33 amotivation -- is refuted by the data: averaging the correlation matrices of the 5 parallel administrations of the same 33 items, 4 of the 8 hypothesised subscales cohere WORSE (r = .156-.222) than a random pair of questionnaire items (overall mean inter-item r = .257), and the hypothesised amotivation block 30-33 does not hold the negative item-grade correlations it must (col 33 is +0.065, among the most POSITIVE; the 5 most negative columns are 24, 32, 19, 23, 8). See verify_chanal_2020_francais.R. A Hungarian assignment of Table 4's 29 published item-grade correlations onto the 33 columns does find a tight fit, but it is not corroborated: its implied 12 autonomous-motivation columns overlap the empirically-clustered 12-item autonomous block by only 6 of 12, so the fit is assignment overfitting rather than identification. What is recoverable without the mapping and is NOT worth shipping alone: the instructions, and 2 of the 7 anchors (1 = Totalement en desaccord / Totally disagree, 7 = Totalement d'accord / Totally agree); no shipped row would carry any item's referent. Retry test: NO -- an unchanged retry cannot change this; it is a determinate verdict (the deposit publishes no column-to-item key and the published instrument order is empirically excluded). It would take the authors supplying the questionnaire's administration order or a codebook, or a revised deposit with variable labels. The same block applies to the four sibling tables chanal_2020_ecole/maths/anglais/educphy, which share the identical column numbering."
chatton2024_honos13,"Clean pass with three disclosed caveats. (1) LANGUAGE: administered in French at a Geneva university hospital addiction unit; no French wording exists in the record (the only deposit is the figshare .xlsx, whose 27 headers are bare codes id/HonosE1-13/HonosS1-13 with no variable or value labels, and the paper prints only English), so the paper's own English item names are shipped in the base fields under the 2026-09-01 fallback: language=French, _translated columns present but empty. (2) option_text is the canonical HoNOS 0-4 rating format from the RCPsych 2018 HoNOS Glossary ('0 = no problem' ... '4 = severe to very severe problem'); the paper itself labels only the endpoints ('scored 0 (no problems during the reporting period) to 4 (severe to very severe problem)'), and its endpoint wording matches the glossary. instructions left blank - the paper prints no verbatim rater instruction. (3) RESPONSE-DATA DEFECT (not an item-text issue, flagged for the corpus): in the source deposit HonosE1 and HonosS1 are identical for all 609 participants, while every other item pair differs for 100-379 of them; the entry and exit waves of item 1 in chatton2024_honos13 therefore carry the same values by construction. Also noted: neither the entry, the exit, nor the pooled deposit columns reproduce Table 1's percentages exactly (closest is exit, max 8.2pp excluding the defective item 1), and the paper's reported medians (16 at admission, 11 at discharge) do not reproduce from the deposit either (18 and 12), so Table 1's analysis subset is not the deposit as published. Rights: HoNOS is Royal College of Psychiatrists copyright, but no non-commercial clause could be quoted from either the RCPsych HoNOS FAQ or the 2018 Glossary (both checked; they carry only a bare copyright mark), and the CC BY source article reproduces the item names itself, so the itemtext_standard.md rights rule does not fire. || ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED EXACTLY. The agent's response-data defect claim reproduces on the source deposit (.cache/chatton2024_honos13/honos.xlsx, n=609): HonosE1 and HonosS1 are identical for all 609 participants (differ=0), while every other entry/exit pair differs for between 103 (item 6) and 379 (item 3) participants. So item 1's admission and discharge waves in chatton2024_honos13 carry the same values by construction. This is a defect in the RESPONSE data, not in the item text; the itemtext gates are all green and the shipped wording is unaffected. Worth its own GitHub issue against the table."
che_2026_regulatory_self_efficacy,"BLOCKED, nothing shipped. The only source for this table is Figshare deposit 10.6084/m9.figshare.32090683.v1 (Xiang Che, CC BY 4.0), a single file 'Raw dade.xlsx' with one sheet, 56 bare coded headers ('Participants ID', 'SS item1'..'SS item22', 'USI item1-3', 'USC item1-3', 'RES item1'..'RES item12', 'SW item1'..'SW item15'), no codebook, no value labels and no questionnaire. The Figshare metadata's references list is EMPTY and the companion paper -- 'How Social Support Predicts the Social Well-being of K-12 teachers: The Mediating Role of Regulation Emotional Self-efficacy and the Differential Moderating Effects of Upward Social Identity and Upward Social Comparison' -- is not indexed in Crossref or Europe PMC and could not be located on the open web, so there is no paper, supplement or appendix to transcribe from. The INSTRUMENT is identifiable with confidence (Caprara & Gerbino's Regulatory Emotional Self-Efficacy scale: the deposit's own keyword list says 'Regulatory emotional self-efficacy', and the live table is 12 items on a 1-5 scale, exactly the RESE's published shape), but identifying an instrument is not recovering its wording. Two independent reasons this cannot be shipped: (1) NO VERBATIM 12-ITEM LIST IS OBTAINABLE. The administration was Chinese (Chinese K-12 teachers; tags/tags_auto.csv records lang=chi) and the deposit and its supplements contain zero Chinese text -- the xlsx holds only numeric responses. The English fallback is no better: the RESE items originate in a book chapter (Caprara & Gerbino 2001, Edizioni Erickson) that is not open, and the open literature reproduces only scattered EXAMPLE items ('How well can you express joy when good things happen to you?', 'How well can you keep from getting dejected when you are lonely?' -- PMC7673490, PMC8702160, PMC9393478, PMC10968139), never the full ordered 12. (2) EVEN GIVEN A LIST, THE CODE-TO-ITEM TIE IS NOT ESTABLISHABLE. 'RES item1'..'RES item12' are the spreadsheet's own bare positional headers and carry no content; any mapping would rest on assuming Che's column order equals some canonical order. That assumption is not safe here, because at least two Chinese renditions of the RESE are in circulation with DIFFERENT item->factor structures over the same 12 numbered items -- Wen, Tang & Yu (2009, Psychol Sci 32(3):666-8) and Huang, Liu, Zhang & Liang (2012, Chin J Clin Psychol 20(2):158-61), fitted as separate models B and C (df 42 vs 43) in Xu et al. 2026, BMC Psychol 14:787 (PMC13217869) -- and nothing in the deposit says which was used. Reconstructing 12 item wordings from model knowledge and assigning them by assumed order would be exactly the fabricated match SKILL.md forbids. RETRY TEST: NO -- an unchanged retry now hits the same three determinate facts (deposit publishes no wording, companion paper not indexed anywhere, item codes are bare positions). What would have to change: the companion article appearing with an instrument appendix, or the authors depositing a codebook / the specific Chinese RESE version and item order they administered."
chen2022_cls,"Clean pass with caveats: (1) administered wording was Chinese (Wang et al. 1999) and is not recoverable from the deposit or article, so canonical English CLS wording ships in the base fields with language=Chinese and empty _translated columns (translated_substitute fallback); (2) the shipped items reference the school context whereas the paper interprets the scale as loneliness at home; (3) the six reverse-worded items (A1,A4,A8,A10,A16,A22) are stored already reverse-scored, so their anchors are shipped descending; (4) instructions are blank -- neither paper nor deposit publishes them; (5) mapping verification is PARTIAL: order within a polarity block is not established."
chen2022_ses,"Clean pass on validate_items.R --table-sets (10/10 items, resp 1-4), but three caveats. (1) MAPPING IS RECONSTRUCTED, not sourced: the deposited file (Frontiers Data_Sheet_1, figshare 21515877) has bare headers A1..A48 with no variable labels, and the paper reproduces no RSES item wording (only one example, 'I have lots of good qualities'), so A25..A34 = RSES items 1..10 is inferred from questionnaire position. Corroborated but not proven: the preceding CLS block omits exactly A2,A5,A7,A11,A13,A15,A19,A23, which are exactly Asher et al. (1984)'s 8 filler positions (1 in 735471 by chance), so the A-numbers are canonical instrument positions in instrument order. Nothing distinguishes A27 from A28. (2) LANGUAGE FALLBACK: administered in Chinese (Ji and Yu, 1999 adaptation); neither the deposit (one CSV, zero CJK characters) nor the paper carries the Chinese wording, so canonical English Rosenberg (1965) wording ships in the base fields with language=Chinese and the _translated columns omitted. (3) option_text SHIPS BLANK. The paper states a 4-point scale '1 = very conformity to 4 = very inconformity', but the deposited values are already keyed toward high self-esteem: 36 of 45 inter-item correlations are positive (up to +0.45) and item-rest r is +0.27..+0.48 for nine items, which a raw 5-positive/5-negative RSES cannot produce. So resp=1 does not mean the same anchor on every item and the published anchors cannot be attached per item without assuming the (unverified) polarity of each position. A34 is the lone exception (item-rest r = -0.16, mean 1.49 vs 2.2-3.2 for the rest), consistent with one item left unreversed when the others were scored; flagged, not resolved."
chen2022b_selfesteem,"Clean pass on the item axis; one deliberate gap on the response axis. The IRW item codes ARE the source data file's own column headers (data/chen_2022b_adolescents.py melts columns 31-40 of the Frontiers Data_Sheet_1.csv without renaming), and those headers are the authors' English renderings of the 10 Rosenberg SES items, so item_text is the header transcribed verbatim -- including the source's typos ('valuble', 'I hope I can received much more respect', kept as printed). option_text is left blank for all 40 rows: the stored 1-4 values are already direction-aligned (higher = higher self-esteem), proven against the paper's own Table 1 -- averaging the 10 columns as stored reproduces the published psychological-abuse/self-esteem correlation r = -0.261 vs -0.26, self-esteem/social-support r = 0.279 vs 0.28, and alpha 0.731 vs a reported 0.76, whereas reverse-scoring the five negatively worded items gives r = -0.089 and alpha 0.563. Since one polarity block was flipped before the file was deposited, no single set of anchors applies to all ten items, and the direction could not be pinned per item: the paper states the SES anchors run '1 = very conformity to 4 = very inconformity' (matching the printed Ji & Yu form), but the same paragraph's sentence about the CPANS states both a range (0-4) and a direction that its own data contradict (data are 1-5 with low = low abuse), and the MSPSS in the same battery runs 1 = strongly disagree ascending. Those two readings put the anchors in opposite orders on every item, so blank was shipped rather than a coin flip. Administered language is Chinese; no Chinese wording appears anywhere in the deposit (the sole supplementary file, Data_Sheet_1.csv, has 0 CJK characters) or the article (PMC8989465 full-text XML, 0 CJK characters), so the fallback applies: English in the base fields, empty _translated columns, language=Chinese. || ORCHESTRATOR STEP 5b RE-CHECK. (a) Item block CONFIRMED: the 10 shipped codes are exactly source columns 31-40 (0-based) of .cache/chen2022b_selfesteem/data.csv, the RSES block, correctly excluding the adjacent MSPSS item at col 30 ('I can discuss my problems with my friends'). Because item = the source column header verbatim, the mapping is self-describing and cannot be permuted. (b) Polarity finding CONFIRMED in direction, with different exact figures than the agent reported: as stored, alpha = 0.691 with 36/45 inter-item correlations positive; re-reversing the five negatively worded items gives alpha = 0.510 with only 21/45 positive. (The agent reported 0.731 vs 0.563; the conclusion is identical, the constants differ with NA handling.) The deposited values are therefore already direction-aligned, the paper's uniform '1 = very conformity ... 4 = very inconformity' anchors do not apply per item, and shipping option_text blank is correct. (c) NEW, not reported by the agent: the raw deposit carries a single out-of-range value 22 on 'I feel I have no strengths'; all nine other RSES columns are clean 1-4 and that column's only outlier is this one cell, so it is an isolated data-entry error (almost certainly a typo for 2), not a sentinel. It does NOT affect the shipped item text: the live IRW table's resp set is exactly {1,2,3,4} and validate_items.R/audit_batch.R pass, so the value is already absent upstream. Recorded as a raw-source observation only."
chen2022b_socsupport,"Administered in Chinese (Chou 2000 Chinese MSPSS) to 417 Chinese adolescents; neither the Frontiers paper nor the figshare S1 data file contains any Chinese-script wording (0 CJK characters in the deposit), so the English fallback applies: item_text/instructions/option_text hold the canonical Zimet et al. (1988) MSPSS English wording, the _translated columns are omitted, and language=Chinese marks the table for a later backfill. Mapping is not inferred: the IRW item codes ARE the S1 file's own column headers (the authors' English glosses, typos and all), which are self-describing and align one-for-one with canonical MSPSS items 1-12 in the published order. The paper states the 7-point range endpoints only (1 = very strongly disagree to 7 = very strongly agree); the intermediate anchors (Strongly/Mildly Disagree, Neutral, Mildly/Strongly Agree) are the canonical MSPSS labels, not text the study printed. The instructions line is likewise the canonical MSPSS form's, not quoted from the study."
chen2025_self_esteem,"BLOCKED, nothing shipped -- no item wording exists anywhere in the record. The figshare deposit (10.6084/m9.figshare.30093970, CC BY 4.0) contains exactly ONE file, the .sav, and the figshare record lists no references and no linked publication; searches of Crossref and the web for a Chen (2025) paper on this design returned nothing. The .sav itself carries no item text at either label level: of 73 columns only 8 have a variable label (gender, age, height, weight and the four Zscore() columns SPSS wrote itself), all 53 item columns SE1-SE10 / BI1-BI23 / MOT1-MOT15 / PS1-PS5 are unlabelled, and the file has 0 value-label sets. The deposit description never names any instrument. A 10-item 1-5 self-esteem scale for Chinese adolescents is consistent with the Rosenberg Self-Esteem Scale, but nothing in the record states that, so shipping canonical RSES wording would guess BOTH the instrument's identity and the SE1..SE10 ordering. No statistical route could recover the order either: the ten items have means 3.101-3.154 (spread 0.053), SDs 0.984-1.024, and all 45 inter-item correlations positive at 0.322-0.464 with none negative, so there is no reverse-keyed block (RSES items 3,5,8,9,10 are negatively worded) and no marker item -- the items are statistically exchangeable. RETRY TEST: NO, determinate -- the source published no wording. This would only change if the author deposits the questionnaire/codebook or publishes the paper. Separately worth flagging to the response-data side, not an item-text matter: ALL 53 items across all four scales in this file have essentially the same mean (3.10-3.19, one exception BI1 at 3.77) and the same distribution shape, which is not how real questionnaire data behaves. || ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED and sharpened. The agent's response-data flag reproduces on .cache/chen2025_self_esteem/raw.sav: across all 53 item columns of the four sibling scales (BI/MOT/PS/SE), 52 have means in 3.101-3.195 (spread 0.094) and SDs in 0.943-1.034, the sole exception being BI1 at mean 3.772 / SD 1.299. All 1378 inter-item correlations are POSITIVE (0.017 to 0.649, mean 0.245) - zero negative anywhere, despite the battery spanning body image, motivation, peer support and self-esteem and despite an RSES-type scale normally containing reverse-worded items. A 53-item multi-construct battery with essentially one mean, one SD and no negative correlation is not how questionnaire data behaves. This is a RESPONSE-data concern spanning chen2025_body_image / _activity_motivation / _peer_support / _self_esteem as a group, independent of the item-text block, and is worth its own look."
chen_2021_acculturation,"Clean pass with two caveats. (1) Item text comes verbatim from the S1 Data .sav variable labels, with the leading 'Acculturation_N.' index prefix stripped; no other edit. (2) The paper states the scale is scored 0-4 and its Table 1 note names the anchors 'rarely, seldom, sometimes, often, usually', while the .sav's own value labels read 0=never, 1=seldom, 2=sometimes, 3=often, 4=always; data/chen_2021_bidimensional_acculturation.py maps those .sav label strings to 1-5, so the live resp is the .sav coding shifted +1. Shipped option_text follows the .sav value labels, not the paper's Table 1 note. (3) Administered orally in Mandarin Chinese (interpreter where needed); no Chinese wording exists in the deposit (S1 Data is the only supplement) or the paper, so the authors' published English is shipped in the base fields with language=Chinese and empty _translated columns, per the documented fallback."
chen_2021_enculturation,"Clean pass with two caveats. (1) Administered language: the BAS-MBIW was delivered in face-to-face/telephone INTERVIEWS in Mandarin Chinese (with a trained interpreter where the respondent's Mandarin was limited), but neither the S1 Data .sav nor the PLOS article reproduces any Chinese wording -- the .sav's variable labels are English and contain zero CJK characters. Shipped English in the base fields, left the _translated columns empty, language='Mandarin Chinese', text_source=translated_substitute per the fallback rule. (2) Response coding: the paper and the .sav both use 0-4 (never..always); data/chen_2021_bidimensional_acculturation.py remaps the SPSS value labels to 1-5 via LIKERT_MAP, so the shipped option_text is tied to the IRW 1-5 coding, not the published 0-4. Item text is the .sav variable label with its 'Enculturation_<n>.' prefix stripped; wording otherwise verbatim including the file's mixed straight/curly apostrophes. instructions and section_prompt left blank: no instruction text is published anywhere in the article or the deposit. Single trivial section_id (the .sav's ENC_Domain_1..6 are scored domain subtotals, not shared prompts). The paper drops items 19 and 20 from its final 22-item scale (item-total r = 0.22); the IRW table ships all 24 raw items, which is correct and not a defect."
