table,note
imos_1989,"Written clean, with caveats. (1) The IMO paper is sat in each contestant's own language (291 contestants at the 30th IMO, Braunschweig 1989); the shipped item_text is the organisers' official English version, so it is the canonical instrument rather than any one administered wording -- the language/_translated columns are deliberately omitted rather than claiming a single administered language."
imos_1989,"(2) option_text is blank (NA) for all 48 rows by design: resp 0-7 is the mark a jury awarded for a written proof, with no verbal anchors, so unlabelled score points were not padded with their own numbers. Note metadata/tags.csv tags item format for all imos_* rows as 'Likert Scale/selected response', which is wrong for this table (constructed response, examiner-marked) -- a metadata defect flagged in batch_049 and still outstanding, not an itemtext defect."
imos_1989,"(3) Typeset mathematics is rendered in plain-text/LaTeX-style notation (A_i, sqrt(2n), 1/sqrt(h), >=, |x_i - x_{i+1}|) because the source PDF is LaTeX-typeset; a reader wanting the typeset original should use https://www.imo-official.org/assets/documents/problems/1989/1989_eng.pdf."
imos_1989,"(4) Problem 6 is transcribed with the official paper's own inconsistency: it writes the permutation of {1,...,2n} as (x_1, x_2, . . . , x_m), with an undefined m where 2n would be expected. Transcribed as printed rather than silently corrected."
imos_1989,"(5) instructions is blank: the official PDF publishes no participant instructions, only the two day headers, which are recorded as section_prompt for section_id imos_1989_day1 (problems 1-3) and imos_1989_day2 (problems 4-6). The PDF prints 'Braunschweig, Germany' with no date and no 'West'; transcribed as printed."
imos_1989,"(6) Rights: no restriction quotable from imo-official.org on the problem archive, so silence-is-permission applies (no fee, no stated no-redistribution clause found)."
imos_1990,"Clean pass, with caveats. (1) resp is the 0-7 mark a jury awarded for a written proof, not a selected-response option; option_text is blank for all 48 rows and was deliberately not padded with the mark values. Note that metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows, which is wrong for this table (flagged for imos_1987 in batch_049 and still outstanding); that is a metadata defect, not an itemtext defect."
imos_1990,"(2) Typeset mathematics is rendered in plain-text ASCII ((2^n + 1)/n^2, n_{2k}^2, f : Q+ -> Q+, 1^2, . . . , 1990^2); a reader wanting the typeset original should use the official PDF at imo-official.org/assets/documents/problems/1990/1990_eng.pdf. pdftotext flattens the exponents in problems 3, 5 and 6, and they were restored to the printed superscripts -- anyone re-extracting from the plain text alone will get '2n + 1 / n2' and should not treat that as a discrepancy."
imos_1990,"(3) All 8 marks 0-7 are used by every one of the 6 problems in the live data, so option-row coverage is exact and no per-item coverage WARN is expected."
imos_1990,"(4) language and the _translated columns are omitted on purpose: the IMO is sat in each contestant's own language (308 contestants, 1990), so the shipped wording is the organisers' canonical English rather than an administered wording in any one language. Same treatment as imos_1987 and imos_1988 in batch_049."
imos_1991,"Clean pass, with caveats. (1) The IMO paper is sat in each contestant's own language (312 contestants, 55 countries, 32nd IMO Sigtuna Sweden July 12-23 1991); the shipped item_text is the organisers' official English version, so it is the canonical instrument rather than any one administered wording. language and the _translated columns are deliberately omitted rather than claiming a single administered language, following the imos_1987/imos_1988 precedent in batch_049."
imos_1991,"(2) Typeset mathematics is rendered in plain text / LaTeX-style notation (a_1, a_{k-1}, x_0, |i - j|^a, <=, >=, A', 8/27). Two specific renderings: the source's angle sign in problem 5 is written as the word 'angle' and its degree sign as 'degrees'; the section headers' typeset fraction (which pdftotext emits as '4 12 hours') is written '4 1/2 hours'. A reader wanting the typeset original should use the official PDF at imo-official.org/assets/documents/problems/1991/1991_eng.pdf."
imos_1991,"(3) option_text is blank for all 48 rows: resp 0-7 is the mark the jury awarded for a written proof, not a selected response option, and the unlabelled score points were not padded with their own numbers. Unlike imos_1987, every one of the 48 item x mark cells is actually populated in the live data (minimum cell count 3), so no option row exceeds the observed levels."
imos_1991,"(4) instructions is blank: the official PDF publishes no participant instructions, only the two day headers with their time limits, which are recorded as section_prompt on section_ids imos_1991_day1 (problems 1-3) and imos_1991_day2 (problems 4-6). The PDF prints the second day's problems as 1-3 again; they are the overall problems 4-6 and are scored as P4-P6 on the official results page, which is what fixes the mapping."
imos_1991,"(5) Rights: no restriction found on imo-official.org for the problem archive or the results pages -- no copyright, non-commercial or no-redistribution statement is present on the problems index page. Nothing quotable, so silence-is-permission applies (same finding as imos_1988 in batch_049)."
imos_1991,"(6) Metadata defect carried over from batch_049 and NOT fixed here: metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows including this one. resp is a 0-7 examiner mark on a written proof -- a constructed response, in no sense Likert. Needs a tags.csv fix outside this round."
imos_1993,"Clean pass, with two caveats. (1) Item text is the official English IMO 1993 problem paper (https://www.imo-official.org/assets/documents/problems/1993/1993_eng.pdf); the IMO administers each paper in ~60 translations, so individual contestants read a language version rather than this English original. English is an official IMO language and the paper is the canonical published statement, so it is shipped in the base fields with no language/_translated columns, matching imos_1987/imos_1988 in batch_049. (2) Mathematical notation was transcribed to ASCII (angle for the angle sign, pi/2, ^ for exponents, <= , L_(n-1) for subscripts, * for the multiplication dot); wording is otherwise verbatim, including the PDF header typo ""34nd"" which was NOT carried into instrument/section_prompt. option_text is blank throughout by design: resp 0-7 are IMO marks awarded by coordinators, not labelled response options, and the source publishes no anchor wording for them. correct_response is blank: these are proof problems with no key. Day structure is real and is carried as two section_ids (day1 = problems 1-3, July 18; day2 = problems 4-6, July 19)."
imos_1994,"Clean pass, with caveats. (1) resp 0-7 is the mark a jury awarded for a written proof, not a selected response; option_text is blank for all 48 rows and was deliberately not padded with the mark values. Option rows are emitted for all 8 marks 0-7 for every problem because that is the official per-problem mark range, and all 48 cells are in fact occupied in the live data."
imos_1994,"(2) The official IMO 1994 English problem PDF prints only the heading 'The 35th International Mathematical Olympiad (July 13-14, 1994, Hong Kong)' and the six numbered problems -- no participant instructions and, unlike the 1987 paper, no Day I / Day II headers. instructions is therefore blank and a single trivial section_id (imos_1994_1) with a blank section_prompt is used; the conventional 1-3 / 4-6 day split was NOT invented as section text because this source does not state it."
imos_1994,"(3) Typeset mathematics is rendered in plain-text/LaTeX-style notation (a_1, n^3, f(x)/x, <=, >=, 'm in A and n not in A' for the set-membership signs) because the source is LaTeX-typeset; wording is otherwise verbatim. A reader wanting the typeset original should use the official PDF."
imos_1994,"(4) The shipped item_text is the organisers' official ENGLISH paper. The IMO is sat in each contestant's own language (385 contestants, 69 countries in 1994), so this is the canonical instrument rather than any one administered wording; language and the _translated columns are deliberately omitted rather than claiming a single administered language. Carried as a public_note."
imos_1994,"(5) Rights: imo-official.org carries only a bare '(c) International Mathematical Olympiad' footer on the results page and no licence, non-commercial clause or redistribution bar on the problem archive. Nothing quotable, so silence-is-permission applies (same finding as imos_1987 / imos_1988 in batch_049)."
imos_1994,"(6) Metadata defect noted in batch_049 applies here too and is not an itemtext defect: metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows; resp is a 0-7 examiner mark on a written proof, a constructed response. Also the dictionary row for imos_1994 has Reference and DOI both NA."
imos_1996,"Clean pass, with caveats. (1) resp 0-7 is the jury's mark out of 7 for a written proof, not a selected response; option_text is blank for all 48 rows and was deliberately not padded with the mark values. metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows, which is wrong for this table (same metadata defect reported for imos_1987/imos_1988 in batch_049; still owed a tags.csv fix outside this round)."
imos_1996,"(2) The official 1996 PDF prints the Day II problems as '1. 2. 3.' rather than '4. 5. 6.', so for problem4-problem6 the statement-to-code tie rests on the standard IMO convention that the Day II paper carries problems 4-6, corroborated by the official results table's P4/P5/P6 columns matching those items cell for cell. Problems 1-3 are tied by printed number directly."
imos_1996,"(3) Option rows cover marks 0-7 for all six problems (the official per-problem mark range). No contestant scored 6 on problem5, so that one option row exceeds the observed levels; a per-item coverage WARN on problem5/resp=6 is expected."
imos_1996,"(4) Typeset mathematics is rendered in plain text (sqrt(r), R_A, x_{i-1}, >=, <=, !=, 'angle APB', 'for all m, n in S'), since the source is a LaTeX-typeset PDF; wording is otherwise verbatim. instructions is blank: the official paper publishes no participant instructions, only the day/date/time headers, which are recorded as section_prompt for Day I (problems 1-3) and Day II (problems 4-6)."
imos_1996,"(5) The IMO paper is sat in each contestant's own language (424 contestants in 1996); the shipped item_text is the organisers' official English version, i.e. the canonical instrument rather than any one administered wording. language/_translated columns are deliberately omitted rather than claiming a single administered language. This is the public_note."
imos_1996,"No rights restriction found on imo-official.org for the problem archive; nothing quotable, so silence-is-permission applies."
imos_1991,"Orchestrator (batch_050 close): lint_verification WARNed that this row is VERIFIED while its evidence says what it does not establish. Kept VERIFIED. Route 9 does distinguish every item from every other (0 of 15 problem pairs share a mark distribution, 48/48 cells reproduce), which is the VERIFIED bar. The hedge is about the score-column -> printed-statement tie, a documentary fact about the official paper's own numbering that no data route can test; every imos_* table shipped so far (imos_1987, imos_1988 in batch_049) carries the same caveat."
imos_1993,"Orchestrator (batch_050 close): same lint WARN and same disposition as imos_1991 -- VERIFIED retained; the hedge concerns the documentary column-number -> statement tie, not item discrimination (0 of 15 pairs share a distribution, 48/48 cells reproduce, 413 unique ids = 413 official contestants)."
batch_050,"Orchestrator: audit_batch.R returned PASS for all 6 tables with no anomalies, so there are no audit WARNs to explain. The imos_1996 agent predicted a per-item coverage WARN because no contestant scored 6 on problem5; that zero is real (verify_batch printed P5 as 311/74/18/7/4/4/0/6) but the audit did not flag it."
batch_050,"Orchestrator confirmed both metadata defects the agents reported, neither an itemtext defect and neither fixed in this round: (1) metadata/tags.csv tags item format as 'Likert Scale/selected response' for all 34 imos_* rows -- these are examiner-marked constructed responses scored 0-7; (2) metadata/biblio.csv carries DOI__for_paper_, DOI__for_data_ and Reference_x all NA for the imos_* rows, citing only the Kaggle mirror; the authoritative source is imo-official.org."
