"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_1","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The interactions between the teacher and students",NA,"very dissatisfied",1
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_1","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The interactions between the teacher and students",NA,NA,2
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_1","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The interactions between the teacher and students",NA,NA,3
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_1","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The interactions between the teacher and students",NA,NA,4
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_1","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The interactions between the teacher and students",NA,"very satisfied",5
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_2","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My performance in this class",NA,"very dissatisfied",1
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_2","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My performance in this class",NA,NA,2
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_2","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My performance in this class",NA,NA,3
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_2","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My performance in this class",NA,NA,4
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_2","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My performance in this class",NA,"very satisfied",5
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_3","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My attitudes toward learning in this course",NA,"very dissatisfied",1
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_3","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My attitudes toward learning in this course",NA,NA,2
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_3","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My attitudes toward learning in this course",NA,NA,3
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_3","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My attitudes toward learning in this course",NA,NA,4
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_3","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"My attitudes toward learning in this course",NA,"very satisfied",5
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_4","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s attitude toward teaching in this course",NA,"very dissatisfied",1
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_4","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s attitude toward teaching in this course",NA,NA,2
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_4","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s attitude toward teaching in this course",NA,NA,3
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_4","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s attitude toward teaching in this course",NA,NA,4
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_4","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s attitude toward teaching in this course",NA,"very satisfied",5
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_5","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s preparatory work in this course",NA,"very dissatisfied",1
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_5","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s preparatory work in this course",NA,NA,2
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_5","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s preparatory work in this course",NA,NA,3
"he_2019_flipped_classroom_satisfaction","he_2019_flipped_classroom_satisfaction_1","satisfaction_5","Student satisfaction with the teaching model questionnaire (He et al., 2019)","Chinese",NA,NA,"The teacher’s preparatory work in this course",NA,NA,4
