"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Strongly disagree",1
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Somewhat disagree",2
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Disagree",3
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Neutral",4
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Somewhat agree",5
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"Agree",6
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Of sufficient depth","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Of sufficient depth.",NA,"strongly agree",7
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Strongly disagree",1
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Somewhat disagree",2
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Disagree",3
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Neutral",4
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Somewhat agree",5
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"Agree",6
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Specific","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Specific.",NA,"strongly agree",7
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Accurate","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Accurate.",NA,"Strongly disagree",1
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Accurate","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Accurate.",NA,"Somewhat disagree",2
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Accurate","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Accurate.",NA,"Disagree",3
"sun_2026_tiktok_travel","sun_2026_tiktok_travel_1","Accurate","Questionnaire on the Influence of Government culture and tourism TikTok accounts on audience travel intentions","Chinese","Please rate the following statements based on your actual experience when watching short videos published by government culture and tourism TikTok accounts or interacting with these accounts. Responses are measured on a seven-point Likert scale.","Short videos posted by government culture and tourism TikTok accounts","Accurate.",NA,"Neutral",4
