"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-1. During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios: Reading English academic journals","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English academic journals",NA,"Not Important at All",1
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-1. During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios: Reading English academic journals","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English academic journals",NA,"Not Important",2
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-1. During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios: Reading English academic journals","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English academic journals",NA,"Neutral / Not Sure",3
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-1. During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios: Reading English academic journals","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English academic journals",NA,"Important",4
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-1. During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios: Reading English academic journals","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English academic journals",NA,"Very Important",5
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-2 Reading English research papers","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English research papers",NA,"Not Important at All",1
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-2 Reading English research papers","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English research papers",NA,"Not Important",2
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-2 Reading English research papers","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English research papers",NA,"Neutral / Not Sure",3
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-2 Reading English research papers","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English research papers",NA,"Important",4
"sun_2026_eap_usage","sun_2026_eap_usage_1","2-2 Reading English research papers","Architectural Art English EAP needs analysis questionnaire, Section 2: English usage scenarios","Chinese","During the learning process in architecture, landscape architecture, and art-related majors, students often use English in various academic activities. Please evaluate the importance or frequency of the following English usage scenarios.",NA,"Reading English research papers",NA,"Very Important",5
