"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_01","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs offer many amusing features like games, videos and music？",NA,"Definitely agree",1
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_01","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs offer many amusing features like games, videos and music？",NA,"Agree",2
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_01","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs offer many amusing features like games, videos and music？",NA,"Neither",3
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_01","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs offer many amusing features like games, videos and music？",NA,"Disagree",4
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_01","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs offer many amusing features like games, videos and music？",NA,"Definitely disagree",5
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_02","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs have many novel and exciting intelligent features？",NA,"Definitely agree",1
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_02","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs have many novel and exciting intelligent features？",NA,"Agree",2
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_02","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs have many novel and exciting intelligent features？",NA,"Neither",3
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_02","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs have many novel and exciting intelligent features？",NA,"Disagree",4
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_02","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs have many novel and exciting intelligent features？",NA,"Definitely disagree",5
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_03","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs are interesting for multiple human-machine interactions？",NA,"Definitely agree",1
"pang_2023_perceived_enjoyment","pang_2023_perceived_enjoyment_1","item_03","Media-based perceptions and adoption model (MPAM) of new energy vehicles questionnaire - Perceived enjoyment (PE)","Chinese","Notes: new energy vehicles (NEV)",NA,"I think NEVs are interesting for multiple human-machine interactions？",NA,"Agree",2
