"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,"Not at all",1
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,NA,2
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,NA,3
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,NA,4
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,NA,5
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,NA,6
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS1","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ashamed",NA,"Extremely",7
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,"Not at all",1
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,NA,2
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,NA,3
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,NA,4
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,NA,5
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,NA,6
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS2","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Ignored",NA,"Extremely",7
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,"Not at all",1
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,NA,2
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,NA,3
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,NA,4
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,NA,5
"nas_rogoza_2024_study2_nvs","nas_rogoza_2024_study2_nvs_1","NVS3","Narcissistic Vulnerability Scale (NVS), 11-adjective form administered in Study 2","This scale consists of a number of words that describe different personal qualities. Read each item and then select the appropriate answer to indicate to what extent each word describes you in general. Use the following scale to record your answers:",NA,"Self-absorbed",NA,NA,6
