table,note
nas_rogoza_2024_study2_nvs,"Clean pass with one caveat worth recording: mapping_basis is paper_order, not data_labels. The IRW item code IS the source .sav column name (data/nas_rogoza_2024.R does a name-preserving pivot_longer with no positional step), but 'Study 2 NAS.sav' carries no variable labels and no value labels at all, so which adjective each of NVS1..NVS11 holds was inferred from the order of the 42 adjectives printed in the study's own 'Study 2 Codebook.docx' (first 11 = NVS, next 18 = NAS, last 13 = NGS, matching the .sav's column blocks). That inference was then verified against the data: re-running the paper's 3-factor principal-axis oblimin EFA of all 42 adjectives with the live IRW NVS responses substituted reproduces additional online Table 2's published loading triples, nearest-neighbour matching over all 42 published triples recovers 11/11 code->adjective pairs, worst deviation 0.022 against a within-NVS minimum separation of 0.073 (3.3x margin) -- see verify_nas_rogoza_2024_study2_nvs.R. Points 2-6 of the 1-7 scale are unlabelled in the source and ship with blank option_text; only resp=1 ('Not at all') and resp=7 ('Extremely') carry text. The instruction block is the codebook's single instruction for the consolidated 42-adjective pool and is therefore shared verbatim with the sibling nas/ngs tables from this study. The instrument is Crowe et al.'s (2018) NVS, not the source authors' own NAS; no rights clause reserving anything was located for it and it is not in instrument_rights_register.csv."
nas_rogoza_2024_study5_nas,"CLEAN PASS WITH CAVEATS -- validate_items.R --table-sets: item set 4/4 (NAS1-NAS4) and resp set 0-100 (101 values) both match exactly. No block, so the retry test does not arise; recorded anyway: NO, an unchanged retry would not produce a different result, because a determinate verdict was reached (item text extracted, shipped, gated)."
nas_rogoza_2024_study5_nas,"STEP 3b (instrument identity) -- Study 5 is NOT the 18-item Study 2 pool. It is a 4-adjective within-person (daily-diary/SEMA) short form drawn from the FINAL 16-item NAS. OSF u93eq's 'NAS - questionnaire and translations/NAS.xlsx' marks exactly four of its 16 rows with an asterisk and states 'Items marked with * were used in the within-person protocol': Abusive (row 1), Nasty (row 8), Exploitative (row 13), Depreciating (row 15). The Study 5 daily codebook lists those same four Polish adjectives under the heading NAS. The response format also differs from Studies 1-2: NAS.xlsx gives 'Within-person response scale: Visual analogue slider bar ranging from 0 (Not at all) to 100 (Extremely)', matching the live resp set 0-100, where Studies 1-2 were 1-7."
nas_rogoza_2024_study5_nas,"LANGUAGE -- Study 5 was administered in POLISH, unlike Studies 1 and 2 (Prolific, English). Both Study 5 codebooks are entirely in Polish, and the baseline codebook names the running institutions ('Akademii Ekonomiczno-Humanistycznej w Warszawie, Uniwersytetu Slaskiego w Katowicach, Instytutu Filozofii Polskiej Akademii Nauk'). Per the 2026-09-01 schema the administered Polish sits in item_text/instructions/option_text and the English in the _translated columns; language=Polish."
nas_rogoza_2024_study5_nas,"MAPPING IS PARTIAL, NOT VERIFIED -- 'Study 5 NAS.sav' carries NO variable labels and NO value labels (all 17 columns return None for both levels), so which Polish adjective NAS1..NAS4 holds is an ORDER inference off the study's own 'Study 5 Codebook - Daily.docx' (mapping_basis=paper_order). Two routes were run against live data (verify_nas_rogoza_2024_study5_nas.R, VERDICT: PASS): route 8 pins NAS2 = Lekceważący/Depreciating (mean 16.152 vs 12.431-12.932 for the rest, 47.27% at 0 vs 52.70-54.86%), and route 1 (cross-study nomological profile anchored on Study 2's batch_114-verified mapping) pins NAS3 = Wyzyskujący/Exploitative (lowest live NVS-minus-NGS differential, 0.183; Exploitative is the only one of the four whose Study 2 NGS correlation exceeds its NVS correlation, d = -0.073). NOT established: NAS1 vs NAS4, i.e. Znieważający/Abusive vs Bezczelny/Nasty -- their live means differ by 0.5 points on a 0-100 slider (12.923 vs 12.431) and their Study 2 anchors differ by 0.003 in d. If those two are swapped, nothing in the data would show it. A reader who needs NAS1/NAS4 disambiguated should treat them as an unordered pair."
nas_rogoza_2024_study5_nas,"RIVAL ORDERING TESTED AND REJECTED -- the plausible alternative is that the daily items follow the 16-item form's own order (Abusive, Nasty, Exploitative, Depreciating), not the daily codebook's (Abusive, Depreciating, Exploitative, Nasty). Over all 24 assignments the shipped one scores Spearman rho=0.80 against the Study 2 profile (rank 2 of 24, tied) and the NAS.xlsx ordering scores 0.40; under the rival, the mildest adjective (Depreciating) would be the least endorsed and most floored item, which is not what the data show."
nas_rogoza_2024_study5_nas,"ENGLISH PROVENANCE IS MIXED, and one field is IRW-authored. item_text_translated (Abusive / Depreciating / Exploitative / Nasty) and option_text_translated ('Not at all', 'Extremely') are the study's OWN English from NAS.xlsx. instructions_translated ('With reference to today's events, how well do these adjectives describe how you felt?') has no published English anywhere in the deposit -- the daily codebook exists in Polish only and NAS.xlsx carries only the trait-level instruction -- so it was translated by this project. translation_source=mixed; the machine-translated instruction is disclosed in public_note."
nas_rogoza_2024_study5_nas,ANCHOR WORDING DIVERGES BETWEEN THE STUDY'S OWN TWO SOURCES. The Polish daily codebook prints '0 = w ogóle; 100 = całkowicie' (literally 'not at all' / 'completely'); NAS.xlsx renders the same within-person scale as '0 (Not at all) to 100 (Extremely)'. The study's own English is shipped in option_text_translated rather than a literal gloss of 'całkowicie'; the divergence is noted rather than silently reconciled. Points 1-99 are unlabelled on the slider and ship with option_text and option_text_translated BLANK -- they are not padded with their own numbers.
nas_rogoza_2024_study5_nas,"TRANSCRIPTION DEVIATIONS, all deliberate: (1) the codebook's 'Response Options: 0 = w ogóle; 100 = całkowicie' line was moved out of `instructions` into `option_text` rather than recorded twice; (2) the instruction is the codebook's single instruction for the consolidated NVS+NAS+NGS 12-adjective daily block, i.e. it is shared with the sibling study5_nvs and study5_ngs tables -- it is whole-table framing, so it sits in `instructions` with one trivial section_id and a blank section_prompt; (3) the daily codebook spells the second adjective 'Lekceważący' and the baseline codebook agrees, while NAS.xlsx spells it 'Lekceważacy' (missing the acute accent) -- the two-source spelling is shipped and the NAS.xlsx form treated as a typo."
nas_rogoza_2024_study5_nas,"CORROBORATION THAT THE LIVE TABLE IS THE .sav -- the authors' own Mplus output 'Multilevel CFA/CFA DD.out' reports per-variable sample sizes NAS1 8212, NAS2 8210, NAS3 8206, NAS4 8204, which equal the live IRW per-item n exactly (irw_table_sets, 38,040 rows total), and means 12.919/16.150/12.929/12.430 against live 12.923/16.152/12.932/12.431 (the tiny residual is the .out's listwise-ish treatment of the 9999 missing code, which data/nas_rogoza_2024.R converts to NA). This is plumbing, not mapping -- the .out uses the same NAS1..NAS4 codes -- but it rules out any drift between deposit and live table."
