"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P23","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Está Ud. muy preocupado/a, bastante, poco o nada preocupado/a por la utilización de sus datos clínicos por parte de empresas privadas para desarrollar la inteligencia artificial aplicada a la salud?","Are you very, quite, not very or not at all concerned about the use of your clinical data by private companies to develop artificial intelligence applied to health?",NA,"Muy preocupado/a","Very concerned",1
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P23","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Está Ud. muy preocupado/a, bastante, poco o nada preocupado/a por la utilización de sus datos clínicos por parte de empresas privadas para desarrollar la inteligencia artificial aplicada a la salud?","Are you very, quite, not very or not at all concerned about the use of your clinical data by private companies to develop artificial intelligence applied to health?",NA,"Bastante preocupado/a","Quite concerned",2
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P23","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Está Ud. muy preocupado/a, bastante, poco o nada preocupado/a por la utilización de sus datos clínicos por parte de empresas privadas para desarrollar la inteligencia artificial aplicada a la salud?","Are you very, quite, not very or not at all concerned about the use of your clinical data by private companies to develop artificial intelligence applied to health?",NA,"Regular","In between",3
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P23","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Está Ud. muy preocupado/a, bastante, poco o nada preocupado/a por la utilización de sus datos clínicos por parte de empresas privadas para desarrollar la inteligencia artificial aplicada a la salud?","Are you very, quite, not very or not at all concerned about the use of your clinical data by private companies to develop artificial intelligence applied to health?",NA,"Poco preocupado/a","Not very concerned",4
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P23","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Está Ud. muy preocupado/a, bastante, poco o nada preocupado/a por la utilización de sus datos clínicos por parte de empresas privadas para desarrollar la inteligencia artificial aplicada a la salud?","Are you very, quite, not very or not at all concerned about the use of your clinical data by private companies to develop artificial intelligence applied to health?",NA,"Nada preocupado/a","Not at all concerned",5
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P24","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Y por parte de instituciones públicas?","And by public institutions?",NA,"Muy preocupado/a","Very concerned",1
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P24","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Y por parte de instituciones públicas?","And by public institutions?",NA,"Bastante preocupado/a","Quite concerned",2
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P24","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Y por parte de instituciones públicas?","And by public institutions?",NA,"Regular","In between",3
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P24","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Y por parte de instituciones públicas?","And by public institutions?",NA,"Poco preocupado/a","Not very concerned",4
"spain_2025_sanitation_aiconcern","spain_2025_sanitation_aiconcern_1","P24","Centro de Investigaciones Sociológicas, Estudio 3531 'Barómetro Sanitario 2025 (tercera oleada)', P.23-P.24 (concern over the use of one's clinical data to develop artificial intelligence applied to health, by private companies [P23] and by public institutions [P24])","Spanish",NA,NA,NA,NA,"¿Y por parte de instituciones públicas?","And by public institutions?",NA,"Nada preocupado/a","Not at all concerned",5
