"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,"Das Produkt ist schlecht",1,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product","This is a bad product"
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,NA,2,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,NA,3,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,NA,4,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,NA,5,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,NA,6,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_1_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Das Produkt ist schlecht – gut",NA,"gut",7,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","This is a bad product – This is a good product","This is a good product"
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_2_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Meine Gefühle gegenüber dem Produkt sind negativ – positiv",NA,"Meine Gefühle gegenüber dem Produkt sind negativ",1,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","I feel negative toward the product – I feel positive toward the product","I feel negative toward the product"
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_2_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Meine Gefühle gegenüber dem Produkt sind negativ – positiv",NA,NA,2,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","I feel negative toward the product – I feel positive toward the product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_2_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Meine Gefühle gegenüber dem Produkt sind negativ – positiv",NA,NA,3,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","I feel negative toward the product – I feel positive toward the product",NA
"roettl_2018_brand_attitude","roettl_2018_brand_attitude_nachos","F13_2_Nachos_Attitude","Attitude toward the product (7-point semantic differential; adapted from Shamdasani et al., 2001)","German",NA,"Bitte sehen Sie sich das Logo von “Crispy Nachos”, welches auch im Spiel vorgekommen ist, an und lesen Sie sich anschließend die untenstehenden Aussagen genau durch. Stufen Sie bitte anhand der Skala ab, inwieweit Sie den folgenden Aussagen zustimmen.","Meine Gefühle gegenüber dem Produkt sind negativ – positiv",NA,NA,4,NA,"Please look at the logo of “Crispy Nachos” precisely and read through the statements below. Please, mark all answers that apply.","I feel negative toward the product – I feel positive toward the product",NA
