"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS1","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at finding the words to describe my feelings",NA,"Never or very rarely",1
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS1","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at finding the words to describe my feelings",NA,"Rarely true",2
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS1","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at finding the words to describe my feelings",NA,"Sometimes true",3
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS1","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at finding the words to describe my feelings",NA,"Often true",4
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS1","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at finding the words to describe my feelings",NA,"Very often or always true",5
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS2","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I can easily put my beliefs, opinions, and expeactions into words",NA,"Never or very rarely",1
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS2","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I can easily put my beliefs, opinions, and expeactions into words",NA,"Rarely true",2
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS2","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I can easily put my beliefs, opinions, and expeactions into words",NA,"Sometimes true",3
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS2","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I can easily put my beliefs, opinions, and expeactions into words",NA,"Often true",4
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS2","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I can easily put my beliefs, opinions, and expeactions into words",NA,"Very often or always true",5
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS3","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound",NA,"Never or very rarely",1
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS3","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound",NA,"Rarely true",2
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS3","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound",NA,"Sometimes true",3
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS3","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound",NA,"Often true",4
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS3","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound",NA,"Very often or always true",5
"cucchi_2018_kims","cucchi_2018_kims_1","KIMS4","Kentucky Inventory of Mindfulness Skills (KIMS) - Describing and Acting with Awareness subscales",NA,NA,"It's hard for me to find the words to describe what I'm thinking",NA,"Never or very rarely",1
