"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,1
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,2
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,3
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,4
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,5
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA1","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Compared to my expectations, my experience at this cultural heritage is good.",NA,NA,6
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,1
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,2
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,3
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,4
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,5
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA2","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"Overall, I am very pleased with this cultural heritage.",NA,NA,6
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,1
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,2
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,3
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,4
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,5
"qin_2025_tourist_satisfaction","qin_2025_tourist_satisfaction_1","SA3","Satisfaction scale (Qin & Zhang 2025 Ningxia cultural heritage tourism questionnaire, 3 items)","Chinese",NA,NA,"In comparison to other cultural heritages, I am extremely satisfied with this one",NA,NA,6
