"table","note"
"xiao_2026_entrepreneurial_intention","Step 3b: the table name names one construct, but the live 40 items are the study's whole battery -- innovativeness (Inn1-4), proactiveness (Pro1-5), perceived policy support (PPS1-7), perceived access to finance (PAF1-8), perceived entrepreneurship education (PEE1-10), entrepreneurial role models (RM1-2) and entrepreneurial intention (In1-4). `instrument` names the full questionnaire rather than the intention scale; the dictionary Description already describes it correctly as a 40-item multi-construct survey."
"xiao_2026_entrepreneurial_intention","S1 Table lists 43 items; Inn5, RM3 and RM4 are not in the released raw data and are therefore absent here. The raw file also carries two further blocks (IC1-7, CS1-11) that the Variable Codebook does not document at all; the IRW processing script excludes them, so they are out of scope."
"xiao_2026_entrepreneurial_intention","PAF8: S1 Table's sentence is truncated mid-clause (""...it is more difficult for college student.""). Shipped the Variable Codebook's complete sentence (""...for college students to obtain entrepreneurial financing.""). The other 39 items are byte-identical between S1 Table and the codebook."
"xiao_2026_entrepreneurial_intention","The Variable Codebook's Notes column swaps the two spirit dimensions -- Inn1-4 are tagged ""Proactiveness dimension"" and Pro1-5 ""Innovativeness dimension"" -- while S1 Table's construct headings, the CFA sheet's factor names and the item content all agree with the code prefixes. Nothing shipped depends on it (single trivial section_id), but do not use that column as a subscale key."
"xiao_2026_entrepreneurial_intention","Administered in Chinese (Wenjuanxing, ten institutions in Shandong; scales translated and back-translated by the authors). Zero CJK characters appear in the 40 item rows of the Variable Codebook, in the Raw Data sheet, or anywhere in S1 Table -- the only Chinese in the deposit is 13 demographic variable names. The administered wording is therefore unrecoverable from the deposit and the paper's supplements, so the authors' own English ships in the base fields under the 2026-09-01 fallback: text_source=translated_substitute, translation_source=study_supplied, language=Chinese, no _translated columns."
"xiao_2026_entrepreneurial_intention","Only the scale endpoints are published (""1 = strongly disagree"" to ""5 = strongly agree""); resp 2, 3 and 4 were not labelled by the source and their option_text is left blank rather than padded with the number."
"xiao_2026_entrepreneurial_intention","`instructions` left blank: the paper describes the information page in prose but reproduces no verbatim instruction text."
"xiao_2026_entrepreneurial_intention","Rights: no restriction locatable on the shipped wording. The items are the authors' own adaptations, published in their CC BY 4.0 PLOS ONE article's S1 Table and S2 File codebook; the upstream sources named in section 3.2 (Tu et al.; Svotwa et al.; Rahim & Mukhtar; Busenitz et al.; Meng et al.; Wathanakom et al.; Fellnhofer) are journal-published academic scales with no fee, permission or no-redistribution clause found, and none appears in instrument_rights_register.csv. Silence is permission (SKILL.md rights section)."
"xiao_2026_entrepreneurial_intention","Step 5b PARTIAL, not a block. Retry test: NO -- the extraction is complete and gated; nothing an unchanged retry could change. The one residual inference (EI1-EI4 -> In1-In4) would need the authors' original questionnaire, not a retry."
"xiong_2025_dass21","CLEAN PASS with a caveat. validate_items.R --table-sets: item set 21/21 and resp set {0,1,2,3} both match exactly. Step 5b status is PARTIAL, not VERIFIED: the canonical DASS-21 subscale key is discriminated against 5000 random 7/7/7 partitions (0/5000 beat it on either criterion) and reproduces the paper's published alphas to .007, but nothing separates the seven items within a subscale from each other -- their order rests on the instrument's published item numbering carried by the DASS_n column names. Caveat shipped as a public_note: the instructions and anchors are the official paper form's (""circle a number"") while the study ran online through Google Forms. RETRY TEST: no retry is pending -- the table shipped; the PARTIAL is a determinate verdict (no per-item statistic independent of the source columns themselves is published for this sample), so an unchanged retry would NOT produce a different result."
"xu_2016_pqb","BLOCKED on instrument rights -- no __items.csv written. Instrument is the Prodromal Questionnaire-Brief version (PQ-B; Loewy, Pearson, Vinogradov, Bearden & Cannon 2011, Schizophr Res 129:42-46), 21 items, confirmed against ground truth (table_sets.R: items PQ1..PQ21, resp 0-5, n=505 per item, 10,605 rows). RIGHTS: the wording's rights holder (Loewy Lab, UCSF) states ""The following versions are free to use for research, clinical purposes, and EHR platforms as long as users are not charged per use."" plus ""For translation permission and comments on a back translation, please contact Dr. Rachel Loewy"" -- https://loewylab.ucsf.edu/prodromal-questionnaire-pq, page sha256 4a78171504acf2d358335a55b61a05b4b341717c1abc30f1e1aaa8b345a229a8, fetched 2026-09-16. That grant is conditioned on downstream users not being charged per use, and reserves permission over translations/back-translations -- a reserved right (commercial/per-use limitation + permission-required for derivatives) under the irw#1945 test as restated 2026-09-08, the same shape already blocked for UWES, IRI, SHS, DOSPERT and the ARC AQ family. IRW's own compliant, free use is not a defence: IRW redistributes and cannot condition a downstream user who charges per use. The 2026-09-08 ruling that the originator's page governs means the CC BY 4.0 PLOS article that reprints all 21 items in its Appendix does not launder it; the study itself records that it translated the PQ-B into Chinese 'with the author's permission', corroborating permission-required. NOT ESCALATED as ship-shaped: the clause reserves rather than disclaims fitness. WHAT WOULD HAVE SHIPPED (recorded for a later retry, nothing shipped now): mapping_basis=paper_explicit -- the paper's Appendix prints each item with the very code the live data uses ('...unreal to you? (PQ1); ... (PQ21)'), 21/21, and data/xu_2016_pqb.py melts source .xls columns PQ1..PQ21 under their own names (derivation pattern 1, no rename), so item identity needed no order inference. Administered language Chinese; the recoverable wording is the paper's English, so text_source would have been translated_substitute with translation_source=official_instrument_english. resp 0 = symptom not endorsed ('No'), 1-5 = the PQ-B distress Likert (1 strongly disagree ... 5 strongly agree) per the paper's Materials section. REGISTER ROW OWED (left to the orchestrator, not written here to avoid a concurrent write): instrument 'Prodromal Questionnaire family (PQ-92 / PQ-B), Loewy Lab UCSF', verdict=block, rule '2026-09-16 batch_232; irw#1945 as restated 2026-09-08 -- per-use charging bar plus permission-required for translations', source_url https://loewylab.ucsf.edu/prodromal-questionnaire-pq, source_sha256 4a78171504acf2d358335a55b61a05b4b341717c1abc30f1e1aaa8b345a229a8, fetched 2026-09-16. No mapping_verification row and no verify_xu_2016_pqb.R are owed: a blocked table has no live item text and so carries no verification outcome. RETRY TEST: NO -- determinate verdict, the rights holder's stated terms reserve a right; an unchanged retry now would reach the same conclusion. It would take Ben overruling the reading of the clause, or the Loewy Lab changing its terms, for this table to ship."
"xiao_2026_entrepreneurial_intention","ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED. The agent's Step 3b mismatch finding was independently re-derived from live data (irw_table_sets, no export): the table named for entrepreneurial intention carries 40 items with prefixes In 4, Inn 4, PAF 8, PEE 10, PPS 7, Pro 5, RM 2 -- only the four In* items are intention; the rest are the study's full battery. The shipped __items.csv reproduces that composition exactly (200 rows = the same 40 items x 5 response levels). resp set 1-5, 55,560 rows."
"xu_2016_pqb","ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED. The block rests on a public rights claim, so it was verified independently before being filed: both clauses appear verbatim in the cached Loewy Lab page ('free to use ... as long as users are not charged per use'; 'For translation ... contact Dr. Rachel Loewy'), and the page sha256 recomputes to 4a78171504acf2d358335a55b61a05b4b341717c1abc30f1e1aaa8b345a229a8, matching the agent's report. The register had no PQ row; the orchestrator added one (instrument_rights_register.csv, PQ family, verdict block)."
