"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_16","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Tartalommegosztás","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Sharing content","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_10","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Egyéb, praktikus célú információszerzés (pl. közlekedéshez, utazáshoz, szórakozáshoz, szolgáltatás eléréséhez stb.)","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Other practical information seeking (e.g. for transport, travel, entertainment, accessing a service, etc.)","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_13","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Filmnézés","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Watching films","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_1","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Levelezés (e-mail, messenger stb.)","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Messaging (email, messenger, etc.)","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_12","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Hivatali ügyintézés (adóügy, időpontfoglalás stb.)","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Official administration (tax matters, booking appointments, etc.)","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_9","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Információszerzés tanuláshoz","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Seeking information for study","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_17","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","(Online) játék","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","(Online) gaming","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_2","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Csetelés","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Chatting","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_3","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Telefonálás (Skype, WhatsApp, Viber stb.)","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Making calls (Skype, WhatsApp, Viber, etc.)","Never uses it for this purpose"
"torok_2025_internet_use_frequency","torok_2025_internet_use_frequency_1","I2_6","Milyen gyakorisággal használja Ön az internetet a következő célokra?","Hungarian","Milyen gyakorisággal használja Ön az internetet a következő célokra?","NA","Társkeresés","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the internet for the following purposes?","","Online dating","Never uses it for this purpose"
