"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","strongly agree","5","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","slightly disagree ","2","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","slightly agree ","3","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","somewhat agree ","4","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","somewhat disagree ","1","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi17","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Dobra żona powinna być stawiana na piedestale przez swojego męża.","","strongly disagree","0","","","A good wife should be put on a pedestal by her husband.",""
"lys_2020_rape_3_asi","main","asi12","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Każdy mężczyzna powinien mieć partnerkę, którą adoruje.","","slightly disagree ","2","","","Every man ought to have a partner whom he adores.",""
"lys_2020_rape_3_asi","main","asi12","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Każdy mężczyzna powinien mieć partnerkę, którą adoruje.","","slightly agree ","3","","","Every man ought to have a partner whom he adores.",""
"lys_2020_rape_3_asi","main","asi12","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Każdy mężczyzna powinien mieć partnerkę, którą adoruje.","","strongly agree","5","","","Every man ought to have a partner whom he adores.",""
"lys_2020_rape_3_asi","main","asi12","Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper","Polish","NA","NA","Każdy mężczyzna powinien mieć partnerkę, którą adoruje.","","somewhat agree ","4","","","Every man ought to have a partner whom he adores.",""
