"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_1","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Közéleti hírek esetében","NA","Csak az Ön elé kerülő ilyen jellegű híreket olvassa","2","How would you describe your news consumption for the following kinds of content?","","For public affairs news","Only reads such news as happens to come their way"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_5","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Kulturális hírek esetében","NA","Csak az Ön elé kerülő ilyen jellegű híreket olvassa","2","How would you describe your news consumption for the following kinds of content?","","For cultural news","Only reads such news as happens to come their way"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_4","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Ismeretterjesztő, tudományos hírek esetében","NA","Csak az Ön elé kerülő ilyen jellegű híreket olvassa","2","How would you describe your news consumption for the following kinds of content?","","For popular-science and scientific news","Only reads such news as happens to come their way"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_2","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Bulvár hírek esetében","NA","Csak az Ön elé kerülő ilyen jellegű híreket olvassa","2","How would you describe your news consumption for the following kinds of content?","","For tabloid news","Only reads such news as happens to come their way"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_3","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Sporthírek esetében","NA","Csak az Ön elé kerülő ilyen jellegű híreket olvassa","2","How would you describe your news consumption for the following kinds of content?","","For sports news","Only reads such news as happens to come their way"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_1","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Közéleti hírek esetében","NA","Maga keres utána az ilyen híreknek","3","How would you describe your news consumption for the following kinds of content?","","For public affairs news","Actively seeks out such news"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_5","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Kulturális hírek esetében","NA","Maga keres utána az ilyen híreknek","3","How would you describe your news consumption for the following kinds of content?","","For cultural news","Actively seeks out such news"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_2","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Bulvár hírek esetében","NA","Maga keres utána az ilyen híreknek","3","How would you describe your news consumption for the following kinds of content?","","For tabloid news","Actively seeks out such news"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_3","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Sporthírek esetében","NA","Maga keres utána az ilyen híreknek","3","How would you describe your news consumption for the following kinds of content?","","For sports news","Actively seeks out such news"
"torok_2025_news_consumption","torok_2025_news_consumption_1","H1_4","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","Hungarian","Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?","NA","Ismeretterjesztő, tudományos hírek esetében","NA","Maga keres utána az ilyen híreknek","3","How would you describe your news consumption for the following kinds of content?","","For popular-science and scientific news","Actively seeks out such news"
