"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我使用词汇软件帮助我记单词","NA","NA","4","","","I use vocabulary apps to help me memorise words",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我使用词汇软件帮助我记单词","NA","NA","5","","","I use vocabulary apps to help me memorise words",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我使用词汇软件帮助我记单词","NA","NA","2","","","I use vocabulary apps to help me memorise words",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我使用词汇软件帮助我记单词","NA","NA","6","","","I use vocabulary apps to help me memorise words",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我使用词汇软件帮助我记单词","NA","NA","3","","","I use vocabulary apps to help me memorise words",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q10","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我对技术辅助英语学习的效率进行反思。","NA","NA","4","","","I reflect on how efficient my technology-assisted English learning is.",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q10","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我对技术辅助英语学习的效率进行反思。","NA","NA","2","","","I reflect on how efficient my technology-assisted English learning is.",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q10","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我对技术辅助英语学习的效率进行反思。","NA","NA","3","","","I reflect on how efficient my technology-assisted English learning is.",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q10","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我对技术辅助英语学习的效率进行反思。","NA","NA","6","","","I reflect on how efficient my technology-assisted English learning is.",""
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q10","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)","Chinese","NA","NA","我对技术辅助英语学习的效率进行反思。","NA","NA","5","","","I reflect on how efficient my technology-assisted English learning is.",""
