"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_7","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Utazással kapcsolatos adatok","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Travel-related data","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_2","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","TAJ szám","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Social security (TAJ) number","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_5","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Banki folyószámlaszám","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Bank current account number","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_3","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Életkor","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Age","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_6","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Bankkártya szám","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Bank card number","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_1","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Lakcím","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Home address","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_8","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Egészségi állapotával kapcsolatos információk","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Information about your health status","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_4","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Autója rendszáma","NA","Igen","1","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Your car's registration number","Yes"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_2","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","TAJ szám","NA","Nem","2","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Social security (TAJ) number","No"
"torok_2025_data_disclosure","torok_2025_data_disclosure_1","M14_6","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","Hungarian","Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?","NA","Bankkártya szám","NA","Nem","2","If you were offered a very attractive free service, which of the following data would you give in order to use it?","","Bank card number","No"
