"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_4","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Nyomtatott országos napilapok","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Printed national daily newspapers","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_3","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Rádió","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Radio","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_7","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Internetes híroldalak és/vagy applikációk.","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Internet news sites and/or applications.","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_5","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Nyomtatott helyi napilapok","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Printed local daily newspapers","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_1","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Barátok és ismerősök beszámolói","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Accounts from friends and acquaintances","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_6","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Közösségi média (Facebook megosztások, lájkolt oldalak stb.).","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Social media (Facebook shares, liked pages, etc.).","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_2","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Televízió","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","Television","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_8","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Hírgyűjtő megoldások (Google News, Hírkereső, Hírstart)","NA","Egyáltalán nem szokta használni erre a célra","1","How often do you use the following sources of information to learn about news of the world?","","News aggregators (Google News, Hírkereső, Hírstart)","Never uses it for this purpose"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_7","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Internetes híroldalak és/vagy applikációk.","NA","Havonta vagy ritkábban","2","How often do you use the following sources of information to learn about news of the world?","","Internet news sites and/or applications.","Monthly or less often"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_5","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Nyomtatott helyi napilapok","NA","Havonta vagy ritkábban","2","How often do you use the following sources of information to learn about news of the world?","","Printed local daily newspapers","Monthly or less often"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_1","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Barátok és ismerősök beszámolói","NA","Havonta vagy ritkábban","2","How often do you use the following sources of information to learn about news of the world?","","Accounts from friends and acquaintances","Monthly or less often"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_2","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Televízió","NA","Havonta vagy ritkábban","2","How often do you use the following sources of information to learn about news of the world?","","Television","Monthly or less often"
"torok_2025_news_source_frequency","torok_2025_news_source_frequency_1","M2_4","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","Hungarian","Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?","NA","Nyomtatott országos napilapok","NA","Havonta vagy ritkábban","2","How often do you use the following sources of information to learn about news of the world?","","Printed national daily newspapers","Monthly or less often"
