"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Algo insatisfecho(a)","4","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Somewhat dissatisfied"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Algo satisfecho(a)","3","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Somewhat satisfied"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Insatisfecho(a)","5","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Dissatisfied"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Muy insatisfecho(a)","6","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Very dissatisfied"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Muy satisfecho(a)","1","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Very satisfied"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","No sabe / no responde","null","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1a","p4_1a","Potable Water Service Quality","Spanish","NA","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","Considerando las características anteriores que debe tener el servicio de agua potable, ¿cómo se siente con respecto al servicio?","NA","Satisfecho(a)","2","","Considering the characteristics a drinking water service should have, how do you feel about the service?","Considering the characteristics a drinking water service should have, how do you feel about the service?","Satisfied"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_6","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","6 proviene de un pozo comunitario?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","6 come from a community well?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_2","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","2 es pura y cristalina?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","2 is pure and clear?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_1","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","1 llega de forma constante sin interrupciones y con presión?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","1 arrives steadily, without interruptions and with pressure?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_3","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","3 es bebible sin temor a enfermarse?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","3 is drinkable without fear of getting ill?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_7","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","7 proviene de un pozo particular?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","7 come from a private well?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_4","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","4 cuando hay fugas son arregladas con rapidez (se desperdicia por fugas en las tuberías que hay en las calles)?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","4 when there are leaks, are they repaired quickly (water is wasted through leaks in the pipes in the streets)?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_5","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","5 proviene de la red pública?","NA","No","2","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","5 come from the public network?","No"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_1","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","1 llega de forma constante sin interrupciones y con presión?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","1 arrives steadily, without interruptions and with pressure?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_5","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","5 proviene de la red pública?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","5 come from the public network?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_6","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","6 proviene de un pozo comunitario?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","6 come from a community well?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_7","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","7 proviene de un pozo particular?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","7 come from a private well?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_3","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","3 es bebible sin temor a enfermarse?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","3 is drinkable without fear of getting ill?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_4","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","4 cuando hay fugas son arregladas con rapidez (se desperdicia por fugas en las tuberías que hay en las calles)?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","4 when there are leaks, are they repaired quickly (water is wasted through leaks in the pipes in the streets)?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_2","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","2 es pura y cristalina?","NA","No sabe / no responde","null","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","2 is pure and clear?","Does not know / does not answer"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_3","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","3 es bebible sin temor a enfermarse?","NA","Sí","1","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","3 is drinkable without fear of getting ill?","Yes"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_7","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","7 proviene de un pozo particular?","NA","Sí","1","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","7 come from a private well?","Yes"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_6","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","6 proviene de un pozo comunitario?","NA","Sí","1","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","6 come from a community well?","Yes"
"mexico_2023_quality_water","seccion_iv_4_1","p4_1_4","Potable Water Service Quality","Spanish","NA","A continuación le pediré que evalúe estrictamente el estado actual de algunos servicios públicos. De acuerdo con su experiencia, ¿el agua potable en esta ciudad...","4 cuando hay fugas son arregladas con rapidez (se desperdicia por fugas en las tuberías que hay en las calles)?","NA","Sí","1","","I will now ask you to assess strictly the current state of some public services. Based on your experience, does the drinking water in this city...","4 when there are leaks, are they repaired quickly (water is wasted through leaks in the pipes in the streets)?","Yes"
