"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_10","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","celebek, influencerek","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","celebrities, influencers","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_12","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","gépek által gyártott tartalmak","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","machine-generated content","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_11","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","ismerősök","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","acquaintances","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_2","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","kereső oldalak","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","search engines","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_6","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","kormányzat","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","the government","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_1","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","közösségi platformok (pl. Facebook, Instagram)","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","social platforms (e.g. Facebook, Instagram)","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_9","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","külföldi hatalmak","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","foreign powers","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_13","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","nagyvállalatok","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","large corporations","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_5","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","politikusok","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","politicians","1 - Does not fear it at all"
"torok_2025_manipulation_fear","torok_2025_manipulation_fear_1","I3_3","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","Hungarian","...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?","NA","reklámozók","NA","1 - Egyáltalán nem tart tőle","1","...how much do you fear that they, or these, are manipulating you?","","advertisers","1 - Does not fear it at all"
