"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p18a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que la toma de estos medicamentos para tratar de calmar o reducir este dolor es/fue...?","And would you say that taking these medicines to try to relieve or reduce this pain is/was...?",NA,"Muy efectivo","Very effective",1
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p18a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que la toma de estos medicamentos para tratar de calmar o reducir este dolor es/fue...?","And would you say that taking these medicines to try to relieve or reduce this pain is/was...?",NA,"Bastante efectivo","Quite effective",2
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p18a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que la toma de estos medicamentos para tratar de calmar o reducir este dolor es/fue...?","And would you say that taking these medicines to try to relieve or reduce this pain is/was...?",NA,"Efectivo","Effective",3
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p18a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que la toma de estos medicamentos para tratar de calmar o reducir este dolor es/fue...?","And would you say that taking these medicines to try to relieve or reduce this pain is/was...?",NA,"Poco efectivo","Not very effective",4
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p18a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que la toma de estos medicamentos para tratar de calmar o reducir este dolor es/fue...?","And would you say that taking these medicines to try to relieve or reduce this pain is/was...?",NA,"Nada efectivo","Not at all effective",5
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p19a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que el uso de esos métodos, remedios o tratamientos para tratar de calmar o reducir ese dolor es/fue...?","And would you say that using those methods, remedies or treatments to try to relieve or reduce that pain is/was...?",NA,"Muy efectivo","Very effective",1
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p19a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que el uso de esos métodos, remedios o tratamientos para tratar de calmar o reducir ese dolor es/fue...?","And would you say that using those methods, remedies or treatments to try to relieve or reduce that pain is/was...?",NA,"Bastante efectivo","Quite effective",2
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p19a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que el uso de esos métodos, remedios o tratamientos para tratar de calmar o reducir ese dolor es/fue...?","And would you say that using those methods, remedies or treatments to try to relieve or reduce that pain is/was...?",NA,"Efectivo","Effective",3
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p19a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que el uso de esos métodos, remedios o tratamientos para tratar de calmar o reducir ese dolor es/fue...?","And would you say that using those methods, remedies or treatments to try to relieve or reduce that pain is/was...?",NA,"Poco efectivo","Not very effective",4
"spain_2016_pain_effectiveness","spain_2016_pain_effectiveness_1","p19a","CIS Estudio 3137, Percepciones sociales del dolor (Actitudes hacia el dolor), P.18a and P.19a","Spanish",NA,NA,NA,NA,"¿Y diría Ud. que el uso de esos métodos, remedios o tratamientos para tratar de calmar o reducir ese dolor es/fue...?","And would you say that using those methods, remedies or treatments to try to relieve or reduce that pain is/was...?",NA,"Nada efectivo","Not at all effective",5
