"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP1","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization observes the impact of consumers' environmental concerns.",NA,"strongly disagree",1,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP1","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization observes the impact of consumers' environmental concerns.",NA,NA,2,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP1","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization observes the impact of consumers' environmental concerns.",NA,NA,3,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP1","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization observes the impact of consumers' environmental concerns.",NA,NA,4,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP1","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization observes the impact of consumers' environmental concerns.",NA,"strongly agree",5,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP2","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization is under pressure to establish a green reputation.",NA,"strongly disagree",1,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP2","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization is under pressure to establish a green reputation.",NA,NA,2,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP2","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization is under pressure to establish a green reputation.",NA,NA,3,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP2","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization is under pressure to establish a green reputation.",NA,NA,4,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP2","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The organization is under pressure to establish a green reputation.",NA,"strongly agree",5,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP3","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The company is under Customer pressure regarding environmentally friendly packaging.",NA,"strongly disagree",1,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP3","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The company is under Customer pressure regarding environmentally friendly packaging.",NA,NA,2,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP3","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The company is under Customer pressure regarding environmentally friendly packaging.",NA,NA,3,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP3","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The company is under Customer pressure regarding environmentally friendly packaging.",NA,NA,4,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP3","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"The company is under Customer pressure regarding environmentally friendly packaging.",NA,"strongly agree",5,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP4","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"Customer contracts will be terminated if the company fails to comply with their environmental requirements",NA,"strongly disagree",1,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP4","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"Customer contracts will be terminated if the company fails to comply with their environmental requirements",NA,NA,2,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP4","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"Customer contracts will be terminated if the company fails to comply with their environmental requirements",NA,NA,3,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP4","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"Customer contracts will be terminated if the company fails to comply with their environmental requirements",NA,NA,4,NA,NA,NA,NA
"liem_2024_customer_pressure","liem_2024_customer_pressure_1","CuP4","Customer pressure (adapted from Chu, Yang, Lee & Park, 2017)","Vietnamese",NA,NA,"Customer contracts will be terminated if the company fails to comply with their environmental requirements",NA,"strongly agree",5,NA,NA,NA,NA
