"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Read and understand educational materials and booklets",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Read and understand educational materials and booklets",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Read and understand educational materials and booklets",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Read and understand educational materials and booklets",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Read and understand educational materials and booklets",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the written information provided at the appointment",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the written information provided at the appointment",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the written information provided at the appointment",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the written information provided at the appointment",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the written information provided at the appointment",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the information on diabetes management from the health-care provider",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the information on diabetes management from the health-care provider",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the information on diabetes management from the health-care provider",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the information on diabetes management from the health-care provider",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Understand the information on diabetes management from the health-care provider",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N5","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Comprehend the information I sought on diabetes",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N5","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Comprehend the information I sought on diabetes",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N5","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Comprehend the information I sought on diabetes",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N5","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Comprehend the information I sought on diabetes",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","N5","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Comprehend the information I sought on diabetes",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Ask health professionals a question",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Ask health professionals a question",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Ask health professionals a question",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Ask health professionals a question",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C1","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Ask health professionals a question",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Convey the reason why I should have a diabetic diet",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Convey the reason why I should have a diabetic diet",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Convey the reason why I should have a diabetic diet",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Convey the reason why I should have a diabetic diet",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C2","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Convey the reason why I should have a diabetic diet",NA,NA,5
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Explain my diabetes condition to a healthcare provider",NA,NA,1
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Explain my diabetes condition to a healthcare provider",NA,NA,2
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Explain my diabetes condition to a healthcare provider",NA,NA,3
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Explain my diabetes condition to a healthcare provider",NA,NA,4
"alqerem_2024_diabetic_health_literacy","alqerem_2024_diabetic_health_literacy_1","C3","Jordanian Diabetic Health Literacy Questionnaire (JDHLQ)","Arabic",NA,NA,"Explain my diabetes condition to a healthcare provider",NA,NA,5
