"table","mapping_basis","text_source","source_ref","note","public_note","uploaded"
"promis1wave1_anger","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables. ONE ITEM SCORES AGAINST THE BANK. EDANG14 ('It was difficult to let people know I was angry', printed 1=Always through 5=Never) correlates -0.285 with the other 55 items, the only negative in the table. Its labels were checked rather than assumed and they are right as printed: under them 51.1% of respondents answered 'Never' and 1.7% 'Always' (mean 4.17), which is what a general sample should look like, whereas a flipped ladder would claim 51% always found it difficult to express anger. Its two siblings on the identical printed ladder confirm it independently -- EDANG19 'I controlled my angry feelings' and EDANG53 'able to calm my feelings' put 72.9% and 78.8% at 'Always/Often', and both correlate positively (+0.167, +0.226). The negative sign is a property of the phrasing, not of the coding: a rarely-angry respondent answers EDANG14 'Never difficult' (high) because the occasion seldom arises, while answering EDANG01 'When I was frustrated, I let it show' as 'Never' (low), so anger frequency drives the two in opposite coded directions -- which is also why r(EDANG14, EDANG01) is -0.196 while r(EDANG01, EDANG42) is +0.407. Note this item is absent from the official PROMIS calibrated anger bank, as are both its siblings.","Anchor direction is not uniform across items: 3 of the 56 items print a descending run (e.g. 5 = Never ... 1 = Always) and the rest ascend. option_text carries the label the codebook gives for each level, so read option_text rather than assuming a direction for resp. One item runs against the rest: EDANG14 ('It was difficult to let people know I was angry') is keyed 1=Always to 5=Never, so a high resp means the respondent found it easy to express anger. It is the only item correlating negatively with the other 55, and that is the phrasing rather than a coding error -- a respondent who is rarely angry answers 'Never difficult' at the high end. Do not sum it with the rest without reversing it first.","NA"
"promis1wave1_anxiety","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables.","All 56 items print an ascending option run (1 = Never ... 5 = Always) exactly as option_text records.","NA"
"promis1wave1_depression","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables.","All 56 items print an ascending option run (1 = Never ... 5 = Always) exactly as option_text records.","NA"
"promis1wave1_fatigue","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables. Two codebook sections are represented here, Fatigue - Fatigue Experience and Fatigue - Fatigue Impact, carried as separate section_id values.","Anchor direction is not uniform across items: 17 of the 112 items print a descending run (e.g. 5 = Never ... 1 = Always) and the rest ascend. option_text carries the label the codebook gives for each level, so read option_text rather than assuming a direction for resp.","NA"
"promis1wave1_pain","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables. Three codebook sections are represented here, Pain - Behavior, Pain - Interference and Pain - Quality, carried as separate section_id values. Some codebook option sets are 6 wide where live resp has only 5 levels. Which of two mechanisms applies was settled per item by the respondent count. Where there is no n deficit relative to sibling items, those respondents are present and the two bottom categories share live level 1, so option_text for level 1 joins both codebook labels with ' / ' (89 items: 'Had no pain / Never' and 'Not sure if I had this type of pain / Did not have this type of pain'; PAINBE 6-option median n=2503 and PAINQU 6-option median n=2642 against 2647/2546 for their 5-option siblings). Where there is a clear deficit, the extra category is absent from the live data and levels 1-5 map straight onto keys 1-5 (1 items). For PAININ21 the absent category is the escape option 'Does not apply to me' (n=1980 against a 2647 median for its 5-option siblings).","89 of the 168 items have a level 1 that covers two codebook categories at once, so its option_text joins both labels with ' / '. Anchor direction is not uniform across items: 2 of the 168 items print a descending run (e.g. 5 = Never ... 1 = Always) and the rest ascend. option_text carries the label the codebook gives for each level, so read option_text rather than assuming a direction for resp.","NA"
"promis1wave1_physicalfunction","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables. All items sit in Physical Function - Part III. Anchor sets are mixed: 39 items use a 5-wide difficulty run, 12 are yes/no, and 5 are 6 wide. Some codebook option sets are 6 wide where live resp has only 5 levels. Which of two mechanisms applies was settled per item by the respondent count. Where there is no n deficit relative to sibling items, those respondents are present and the two bottom categories share live level 1, so option_text for level 1 joins both codebook labels with ' / ' (0 items: 'Had no pain / Never' and 'Not sure if I had this type of pain / Did not have this type of pain'; PAINBE 6-option median n=2503 and PAINQU 6-option median n=2642 against 2647/2546 for their 5-option siblings). Where there is a clear deficit, the extra category is absent from the live data and levels 1-5 map straight onto keys 1-5 (5 items). For PFC1-PFC5 the absent category is the top option 'Very easy': those five items run n=1069-2145 against a 2535 median for the other 51 items, and the deficit tracks item easiness (Spearman ~ -0.8; PFC1 'open a previously opened jar' has the largest deficit at n=1069 and the highest mean resp at 4.48), which is what dropping the easiest response produces and what a category collapse would not. Independent cross-check: item text extracted from the official PROMIS item-bank PDFs (promis_compiled.pdf) covers 26 of the 56 items here and agrees with the shipped text on 25. The exception is PFC43, where the codebook prints 'Are you able to do use your hands' against the instrument's 'Are you able to use your hands' -- a dittography in the codebook. The codebook wording is shipped verbatim rather than silently corrected, since it is the study's own document and what was administered cannot be confirmed from the deposit.","Anchor sets are mixed within the table: 39 items use a 5-level difficulty run, 12 are binary, and 5 run 1-5 over a 6-level codebook scale whose top option is absent from the data. Anchor direction is not uniform across items: 49 of the 56 items print a descending run (e.g. 5 = Never ... 1 = Always) and the rest ascend. option_text carries the label the codebook gives for each level, so read option_text rather than assuming a direction for resp.","NA"
"promis1wave1_social","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text, section prompts and response options come from the study's own PROMIS Wave 1 data codebook (Appendix A), which ships with the Harvard Dataverse deposit under CC0 1.0. The codebook lists each item by the exact variable name the response table uses, followed by its item context, stem and numbered options, so the code->text and resp->option_text mapping is a direct read of the study's own labels. The .doc was converted to .docx and parsed with textutil; the deposit's own web download is guestbook-gated, so the file was supplied manually. Cross-checks: all 616 item codes across the seven tables resolve in the codebook; every table's items fall entirely inside the expected codebook section, at exactly 56 items per section; and validate_items.R reports item-set and resp-set matching live data exactly for all seven tables. Two codebook sections are represented here, Social Role - Performance and Social Role - Satisfaction, carried as separate section_id values. The codebook misprints one option key on 19 Social Role - Performance items, printing '3 = Sometimes3 = Often1 = Always' where the descending ladder requires 2 for 'Often'; 17 sibling items in the same document print '2 = Often' for the identical anchor set, and 2 is the only value missing from an otherwise contiguous 5..1 run, so the key was read as 2.","Anchor direction is not uniform across items: 48 of the 112 items print a descending run (e.g. 5 = Never ... 1 = Always) and the rest ascend. option_text carries the label the codebook gives for each level, so read option_text rather than assuming a direction for resp.","NA"
"promis1wave1_cesd","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text and options come from the study's own PROMIS Wave 1 codebook (Appendix A, doi:10.7910/DVN/0NGAKG, CC0 1.0), which names each of CESD1-CESD20 and pairs it with its stem and its four numbered options, so the mapping is a direct read of the study's own labels. This scale sits in the codebook's legacy-items tables rather than the PROMIS bank sections, so it has its own re-derivation script. That layout differs in three ways the parser handles explicitly: rows repeat an instruction sentence before the stem, trailing Domain / Sub-Domain columns run into the last option label, and a code can also appear in the scoring appendix. Two traps were hit and handled: 'CESD16' also occurs in the scoring appendix ('CESD16 need to be recoded'), so rows are anchored on the code followed by the instruction sentence; and CESD20, the last row of the block, is not followed by another CESD code, so its option run continued into the next scale and had to be cut where the key run breaks. All 20 items share one response set, which rederive_cesd.py asserts. Independent corroboration of the code-to-text tie, using the data rather than the codebook: the canonical CES-D words items 4, 8, 12 and 16 positively and the other 16 negatively, the shipped stems put the positive wording at exactly those four numbers ('I felt that I was just as good as other people', 'I felt hopeful about the future', 'I was happy', 'I enjoyed life'), and in the live data those four are the only items that correlate negatively with the rest -- mean r against the other 19 of -0.29 to -0.13 against +0.22 to +0.34 for all sixteen others, with no overlap between the two groups. The shared instruction sentence is carried in instructions; the codebook gives no separate item context, so section_prompt is empty.","The 20-item CES-D. resp runs 0-3 from 'Rarely or none of the time (Less than 1 day)' to 'Most or all of the time (5-7 days)', one shared response set across every item. Items 4, 8, 12 and 16 are positively worded and so score in reverse of the other sixteen.","NA"
"promis1wave1_haq","data_labels","study_materials","doi:10.7910/DVN/0NGAKG (Appendix A - PROMIS Data Code Book, codebook.doc; Cella, David, Northwestern University; CC0 1.0)","Item text and options come from the study's own PROMIS Wave 1 codebook (Appendix A, doi:10.7910/DVN/0NGAKG, CC0 1.0), which names each of the 24 codes and pairs it with its stem and numbered options, so the mapping is a direct read of the study's own labels. This scale sits in the codebook's legacy-items tables rather than the PROMIS bank sections, so it has its own re-derivation script. That layout differs in three ways the parser handles explicitly: rows repeat an instruction sentence before the stem, trailing Domain / Sub-Domain columns run into the last option label, and a code can also appear in the scoring appendix. HAQ also needed its own parser because its codes end in a letter (HAQ1a, HAQ3c) while the bank sections' codes end in a digit, and because HAQ9-HAQ12 print their options in descending key order ('1 = Yes0 = No') where the difficulty items ascend, so option runs are read as monotone in either direction. Two sub-blocks are carried as separate section_id values: 20 items asking how much difficulty an activity caused over the past week, on a 0-3 run from 'Without any difficulty' to 'Unable to do', and 4 items asking whether an aid or another person is usually needed, yes/no. Corroboration, reported rather than relied on: the numeric prefix marks the HAQ's eight activity categories, and items sharing a prefix cohere more than items across two (within-category mean r=0.582 over 16 pairs against 0.499 over 174), which is the direction the category structure predicts, though the ranges overlap because the HAQ disability index is strongly unidimensional.","The HAQ disability items. 20 items ask how much difficulty an activity caused over the past week, resp 0-3 from 'Without any difficulty' to 'Unable to do'; the other 4 (HAQ9-HAQ12) ask whether an aid or another person is usually needed and are yes/no, resp 0-1. The numeric prefix marks the instrument's activity category, so HAQ1a and HAQ1b are two items about the same category.","NA"
"ecps_sahm_2024_ia","paper_order","study_materials","osf.io/36tsd 'Copy of survey.pdf' (the administered Qualtrics form, in the project's Final Data Set folder) with 'Measured Variables.xlsx'; osf.io/vxuf4 'MainStudy_CriticalMeasures.xlsx' -- COVIDiSTRESS Global Survey Round II, CC-BY 4.0. Data file Final_COVIDiSTRESS_Vol2_cleaned.csv, obtained via osf.io/n26mb. Paper: Blackburn, Vestergren et al. (2022), Scientific Data 9, 331, doi:10.1038/s41597-022-01383-6","SOURCE CORRECTION, raised and applied under #1831 on 2026-09-04. The IRW dictionary attributed all eleven ecps_sahm_2024_* tables to Sahm, Burghart & Mier's German ERQ-S validation (doi:10.17605/OSF.IO/N26MB), describing each as a subscale of that instrument. That was wrong for ten of the eleven: the data are the COVIDiSTRESS Global Survey Round II, whose cleaned file is hosted in the ERQ-S OSF project alongside that study's own files, with that project's README pointing to osf.io/36tsd for the file's description -- which is how the mix-up arose. Every item code in all eleven tables is a column of that file, which rederive_ecps.py re-checks. The exception is ecps_sahm_2024_emotion, which genuinely is the ERQ short form: COVIDiSTRESS II included it as a block, and that is the subsample Sahm et al. validated. Item text is tied to item codes by the instrument's listing order within each block, with block item counts matching the live tables exactly. The information acquisition block lists 7 sources and the table has 7 items, the seventh being 'Other, please specify'. OPTION LABELS COME FROM THE ADMINISTERED FORM, not the questionnaire workbooks. The two workbooks on OSF are registration-stage documents and their response designs do not describe what was administered: they give information acquisition as a 1-7 slider where the data run 1-10, and the agreement scales as 1-6 where the data run 1-7 or 0-6. 'Copy of survey.pdf', in the Round II project's own Final Data Set folder, is the Qualtrics form and prints every ladder verbatim. It settled two things the workbooks got wrong: the agreement ladder carries a NEUTRAL midpoint the workbooks omitted, so a six-anchor list is really seven options; and the compliance items are past tense. Every live resp level in all eight tables maps onto a position in its own item's ladder, with no level left over. The form is authoritative but its print view is partial -- it renders one statement per randomised misperception block and two rows of each norm matrix -- so 190 shipped strings verify against it and 16 against the workbooks, 0 against neither, which rederive_ecps.py reports per run. Positions the form left without a verbal label ship empty rather than invented. Its ladder is a 10-point slider printed 'Not at all | 1 2 3 4 5 6 7 8 | Frequently', which is what the live 1-10 range is; only the two ends carry a verbal label, so 14 of the 70 option cells are labelled and 56 are the form's own unlabelled positions. The survey ran in 47 languages across 179 countries, so no single administered language exists to name; the shipped text is the English master form and the language column is omitted rather than given a value wrong for most respondents. Raised on #1831 as a case #1777 does not cover. ","Item text and the response ladder are the administered English wording of the COVIDiSTRESS Round II form. resp runs 1-10 on a slider whose ends only are labelled, 1 = 'Not at all' and 10 = 'Frequently'; the eight intermediate positions had no verbal label and so carry none here. Items are tied to codes by the form's listing order.","NA"
