"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_1","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","been upset because of something that happened unexpectedly?",NA,"Never",0
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_1","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","been upset because of something that happened unexpectedly?",NA,"Almost never",1
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_1","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","been upset because of something that happened unexpectedly?",NA,"Sometimes",2
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_1","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","been upset because of something that happened unexpectedly?",NA,"Fairly often",3
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_1","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","been upset because of something that happened unexpectedly?",NA,"Very often",4
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_2","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that you were unable to control the important things in your life?",NA,"Never",0
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_2","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that you were unable to control the important things in your life?",NA,"Almost never",1
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_2","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that you were unable to control the important things in your life?",NA,"Sometimes",2
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_2","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that you were unable to control the important things in your life?",NA,"Fairly often",3
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_2","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that you were unable to control the important things in your life?",NA,"Very often",4
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_3","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt nervous and “stressed”?",NA,"Never",0
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_3","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt nervous and “stressed”?",NA,"Almost never",1
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_3","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt nervous and “stressed”?",NA,"Sometimes",2
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_3","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt nervous and “stressed”?",NA,"Fairly often",3
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_3","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt nervous and “stressed”?",NA,"Very often",4
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_4","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt confident about your ability to handle your personal problems?",NA,"Never",0
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_4","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt confident about your ability to handle your personal problems?",NA,"Almost never",1
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_4","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt confident about your ability to handle your personal problems?",NA,"Sometimes",2
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_4","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt confident about your ability to handle your personal problems?",NA,"Fairly often",3
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_4","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt confident about your ability to handle your personal problems?",NA,"Very often",4
"ecps_sahm_2024_stress","ecps_sahm_2024_stress_1","perceived_stress_sca_5","COVIDiSTRESS Global Survey Round II: Perceived Stress Scale",NA,"Think about the last month, how often have you...","felt that things were going your way?",NA,"Never",0
