"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The greatest satisfaction in my life comes from my work.",NA,"Strongly disagree",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The greatest satisfaction in my life comes from my work.",NA,"Disagree",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The greatest satisfaction in my life comes from my work.",NA,"Neutral",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The greatest satisfaction in my life comes from my work.",NA,"Agree",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The greatest satisfaction in my life comes from my work.",NA,"Strongly agree",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The main things that have happened to me are related to my work.",NA,"Strongly disagree",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The main things that have happened to me are related to my work.",NA,"Disagree",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The main things that have happened to me are related to my work.",NA,"Neutral",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The main things that have happened to me are related to my work.",NA,"Agree",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"The main things that have happened to me are related to my work.",NA,"Strongly agree",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_3R","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I have other activities that are more important than my work.",NA,"Strongly agree",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_3R","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I have other activities that are more important than my work.",NA,"Agree",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_3R","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I have other activities that are more important than my work.",NA,"Neutral",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_3R","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I have other activities that are more important than my work.",NA,"Disagree",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","WorkCen_3R","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I have other activities that are more important than my work.",NA,"Strongly disagree",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Never",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Rarely",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Sometimes",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Frequently",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Often",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Very often",6,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am enthusiastic about my job.",NA,"Always",7,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Never",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Rarely",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Sometimes",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Frequently",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Often",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Very often",6,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"My job inspires me.",NA,"Always",7,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Never",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Rarely",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Sometimes",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Frequently",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Often",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Very often",6,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","UWES_3","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I am proud of the work I do.",NA,"Always",7,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I feel emotionally attached to this organization.",NA,"Not at all",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I feel emotionally attached to this organization.",NA,"Not",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I feel emotionally attached to this organization.",NA,"Neutral",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I feel emotionally attached to this organization.",NA,"Yes",4,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_1","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"I feel emotionally attached to this organization.",NA,"Completely",5,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"This organization means a lot to me.",NA,"Not at all",1,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"This organization means a lot to me.",NA,"Not",2,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"This organization means a lot to me.",NA,"Neutral",3,NA,NA,NA,NA
"IJLS_Eersel_2024_Work","IJLS_Eersel_2024_Work_1","commit_2","Work attachment battery: work centrality (3 items), Utrecht Work Engagement Scale (UWES-9) dedication subscale (3 items), and affective organizational commitment subscale (3 items)","Dutch",NA,NA,"This organization means a lot to me.",NA,"Yes",4,NA,NA,NA,NA
